pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S_obs,null_mean,null_sd,z_S,p_right,p_left,STR,Max_episode
20170706_01_02_03,visible,0.2,P1,0.0,20.0,15.0,22,18,1,11.0,0.55,0.55313,0.0771705813756964,-0.0405594974691444,0.6501349865013498,0.6057394260573943,,
20170706_01_02_03,visible,0.2,P2,20.0,60.0,40.0,60,42,1,33.0,0.6470588235294118,0.5222039215686275,0.0478610784690459,2.608693868892529,0.0057994200579942,0.9986001399860014,,
20170706_01_02_03,visible,0.2,P3,60.0,180.0,119.5,151,107,1,65.0,0.5038759689922481,0.4601038759689921,0.0313601535085741,1.3957869501910534,0.1018898110188981,0.9393060693930608,,
20170706_03_04_01,visible,0.2,P1,0.0,20.0,14.1,19,18,1,10.0,0.5405405405405406,0.5472324324324325,0.0863635753794686,-0.077485118726138,0.6599340065993401,0.5813418658134186,,
20170706_03_04_01,visible,0.2,P2,20.0,60.0,40.0,51,52,1,33.0,0.6407766990291263,0.5586873786407764,0.0498475657933779,1.6468070021436232,0.0714928507149285,0.969003099690031,,
20170706_03_04_01,visible,0.2,P3,60.0,180.0,119.7,154,157,1,100.0,0.6430868167202572,0.5321440514469454,0.0291112741883164,3.8109896720988514,0.0001999800019998,1.0,,
20170706_03_04_02,visible,0.2,P1,0.0,20.0,14.9,21,21,1,11.0,0.5238095238095238,0.5631428571428571,0.0795879886494525,-0.4942119282166806,0.7923207679232077,0.413958604139586,,
20170706_03_04_02,visible,0.2,P2,20.0,60.0,40.0,55,53,1,36.0,0.6666666666666666,0.5433537037037036,0.0484599433439794,2.5446369610393504,0.0083991600839916,0.9978002199780022,,
20170706_03_04_02,visible,0.2,P3,60.0,180.0,119.3,153,157,1,103.0,0.6645161290322581,0.5284509677419355,0.0286928982689356,4.742119810100653,9.999000099990002e-05,1.0,,
20170706_03_04_03,visible,0.2,P1,0.0,20.0,13.8,19,26,1,17.0,0.7555555555555555,0.5449022222222222,0.0753517690078538,2.7955990430878552,0.0045995400459954,0.9996000399960004,,
20170706_03_04_03,visible,0.2,P2,20.0,60.0,40.0,58,63,1,47.0,0.7768595041322314,0.5940677685950413,0.0448051754384649,4.079701368165263,9.999000099990002e-05,1.0,,
20170706_03_04_03,visible,0.2,P3,60.0,180.0,119.4,156,171,1,111.0,0.6788990825688074,0.5277162079510703,0.0278725858390862,5.424070643841403,9.999000099990002e-05,1.0,,
20170706_05_06_01,visible,0.2,P1,0.0,20.0,15.5,26,19,1,17.0,0.7555555555555555,0.5816399999999999,0.0671181224835591,2.5911862418105756,0.0080991900809919,0.9992000799920008,,
20170706_05_06_01,visible,0.2,P2,20.0,60.0,40.0,57,44,1,32.0,0.6336633663366337,0.5069821782178218,0.0487703107701752,2.597506272120824,0.0065993400659934,0.9972002799720028,,
20170706_05_06_01,visible,0.2,P3,60.0,180.0,119.3,122,131,1,72.0,0.5691699604743083,0.4605359683794466,0.0343627450035107,3.161388651685503,0.0014998500149985,0.9997000299970004,,
20170706_05_06_02,visible,0.2,P1,0.0,20.0,15.5,28,21,1,18.0,0.7346938775510204,0.6203061224489796,0.0599251136296963,1.908845026292201,0.0523947605239476,0.9912008799120088,,
20170706_05_06_02,visible,0.2,P2,20.0,60.0,40.0,59,51,1,37.0,0.6727272727272727,0.5384090909090908,0.0449762312454789,2.9864258987169743,0.0027997200279972,0.9993000699930008,,
20170706_05_06_02,visible,0.2,P3,60.0,180.0,119.8,142,148,1,86.0,0.593103448275862,0.5041213793103448,0.0312593605046782,2.846573555213969,0.0023997600239976,0.9989001099890013,,
20170706_05_06_03,visible,0.2,P1,0.0,20.0,16.0,25,20,1,13.0,0.5777777777777777,0.5653511111111111,0.0723406040909988,0.1717799681494891,0.5534446555344466,0.6823317668233176,,
20170706_05_06_03,visible,0.2,P2,20.0,60.0,40.0,59,46,1,36.0,0.6857142857142857,0.5467695238095238,0.0468959073167992,2.962833429496067,0.0028997100289971,0.9995000499950004,,
20170706_05_06_03,visible,0.2,P3,60.0,180.0,119.7,152,147,1,92.0,0.6153846153846154,0.4946240802675585,0.0278886891192989,4.330090044766245,9.999000099990002e-05,1.0,,
20170706_11_12_01,visible,0.2,P1,0.0,20.0,13.6,17,18,1,11.0,0.6285714285714286,0.5249828571428571,0.0939930822061034,1.1020871855380536,0.2137786221377862,0.925007499250075,,
20170706_11_12_01,visible,0.2,P2,20.0,60.0,40.0,36,45,1,25.0,0.6172839506172839,0.4368518518518518,0.0626196738293246,2.8813963365126343,0.0028997100289971,0.9992000799920008,,
20170706_11_12_01,visible,0.2,P3,60.0,180.0,118.7,110,130,1,61.0,0.5083333333333333,0.4479966666666667,0.0363175683981625,1.6613630627792613,0.0610938906109389,0.9616038396160383,,
20170706_11_12_02,visible,0.2,P1,0.0,20.0,14.0,18,18,1,11.0,0.6111111111111112,0.5395388888888889,0.0859841833766074,0.8323882301555234,0.3036696330366963,0.8807119288071192,,
20170706_11_12_02,visible,0.2,P2,20.0,60.0,40.0,44,46,1,30.0,0.6666666666666666,0.5043888888888889,0.0538125697740436,3.015611007970332,0.0023997600239976,0.9998000199980002,,
20170706_11_12_02,visible,0.2,P3,60.0,180.0,119.2,97,125,1,58.0,0.5225225225225225,0.4142990990990991,0.0364058380926694,2.972694191188385,0.0023997600239976,0.9989001099890013,,
20170706_11_12_03,visible,0.2,P1,0.0,20.0,13.9,15,16,1,9.0,0.5806451612903226,0.5197225806451612,0.1004472809472912,0.6065129894071496,0.3855614438556144,0.8233176682331766,,
20170706_11_12_03,visible,0.2,P2,20.0,60.0,40.0,43,45,1,25.0,0.5681818181818182,0.4669159090909092,0.0568257389350119,1.7820429789170091,0.0551944805519448,0.978102189781022,,
20170706_11_12_03,visible,0.2,P3,60.0,180.0,119.3,113,135,1,60.0,0.4838709677419355,0.43595,0.034058660798807,1.4070126839401151,0.0955904409559044,0.941005899410059,,
20170710_01_02_01,visible,0.2,P1,0.0,20.0,15.0,20,23,1,15.0,0.6976744186046512,0.5783069767441861,0.0717490519310342,1.6636797093179994,0.0866913308669133,0.9797020297970204,,
20170710_01_02_01,visible,0.2,P2,20.0,60.0,40.0,60,49,1,31.0,0.5688073394495413,0.5431155963302754,0.0427801758051276,0.6005525371447048,0.3487651234876512,0.7921207879212079,,
20170710_01_02_01,visible,0.2,P3,60.0,180.0,118.0,162,153,1,105.0,0.6666666666666666,0.5440203174603174,0.0258034819136656,4.7530929979413035,9.999000099990002e-05,1.0,,
20170710_01_02_02,visible,0.2,P1,0.0,20.0,14.3,27,21,1,18.0,0.75,0.6073708333333334,0.0623931116693852,2.285976173498831,0.0190980901909809,0.998100189981002,,
20170710_01_02_02,visible,0.2,P2,20.0,60.0,40.0,67,53,1,42.0,0.7,0.57655,0.0408491524295708,3.022094527244932,0.0015998400159984,0.9998000199980002,,
20170710_01_02_02,visible,0.2,P3,60.0,180.0,117.5,180,159,1,126.0,0.7433628318584071,0.5834141592920354,0.0249478013095182,6.411333431028524,9.999000099990002e-05,1.0,,
20170710_01_02_03,visible,0.2,P1,0.0,20.0,14.8,24,22,1,17.0,0.7391304347826086,0.6282521739130434,0.0639248159760122,1.7345104428798384,0.0756924307569243,0.9869013098690133,,
20170710_01_02_03,visible,0.2,P2,20.0,60.0,40.0,69,54,1,45.0,0.7317073170731707,0.6092536585365854,0.0361909748026212,3.383541316707398,0.0006999300069993,0.999900009999,,
20170710_01_02_03,visible,0.2,P3,60.0,180.0,119.5,198,172,1,136.0,0.7351351351351352,0.5882567567567568,0.0227906414238962,6.44467944743209,9.999000099990002e-05,1.0,,
20170710_07_08_01,visible,0.2,P2,20.0,60.0,40.0,39,42,1,18.0,0.4444444444444444,0.3693975308641975,0.0481375596003279,1.559009517793162,0.0924907509249075,0.97000299970003,,
20170710_07_08_01,visible,0.2,P3,60.0,180.0,110.7,77,79,1,27.0,0.3461538461538461,0.3106346153846154,0.0345549239449267,1.0279064953475487,0.1963803619638036,0.8916108389161084,,
20170710_07_08_02,visible,0.2,P1,0.0,20.0,13.7,21,16,1,9.0,0.4864864864864865,0.4918216216216217,0.0750505276129668,-0.0710872435520812,0.6702329767023297,0.6100389961003899,,
20170710_07_08_02,visible,0.2,P2,20.0,60.0,40.0,29,38,1,11.0,0.3283582089552239,0.2412447761194029,0.0515020348781923,1.6914561345362984,0.077992200779922,0.9789021097890211,,
20170710_07_08_02,visible,0.2,P3,60.0,180.0,36.0,41,34,1,23.0,0.6133333333333333,0.467672,0.051426931984883,2.8323939949626116,0.0035996400359964,0.9996000399960004,,
20170710_07_08_03,visible,0.2,P1,0.0,20.0,10.0,15,14,1,8.0,0.5517241379310345,0.5630620689655172,0.089600551906727,-0.126538629430379,0.6988301169883012,0.5967403259674032,,
20170710_07_08_03,visible,0.2,P2,20.0,60.0,40.0,49,44,1,26.0,0.5591397849462365,0.4199741935483871,0.0456320614056918,3.049732734197515,0.0020997900209979,0.9996000399960004,,
20170710_07_08_03,visible,0.2,P3,60.0,180.0,76.69999999999999,73,76,1,35.0,0.4697986577181208,0.4210161073825504,0.0348544827342639,1.3996062058213936,0.1092890710928907,0.9502049795020496,,
20170714_01_02_01,visible,0.2,P1,0.0,20.0,15.0,26,21,1,16.0,0.6808510638297872,0.5844936170212767,0.0678152446390417,1.4208817990908902,0.1308869113088691,0.9634036596340366,,
20170714_01_02_01,visible,0.2,P2,20.0,60.0,40.0,60,63,1,45.0,0.7317073170731707,0.5858520325203251,0.0414447771138974,3.519268161390033,0.0001999800019998,0.999900009999,,
20170714_01_02_01,visible,0.2,P3,60.0,180.0,119.1,165,177,1,115.0,0.672514619883041,0.5677076023391813,0.0257902434053176,4.063824287996046,9.999000099990002e-05,1.0,,
20170714_01_02_02,visible,0.2,P1,0.0,20.0,13.9,23,24,1,18.0,0.7659574468085106,0.609268085106383,0.0620754073709119,2.524177743464173,0.0097990200979902,0.9997000299970004,,
20170714_01_02_02,visible,0.2,P2,20.0,60.0,40.0,65,59,1,43.0,0.6935483870967742,0.5837596774193549,0.0408101254092117,2.6902321072661457,0.0052994700529947,0.9984001599840016,,
20170714_01_02_02,visible,0.2,P3,60.0,180.0,118.7,157,198,1,123.0,0.6929577464788732,0.5483194366197184,0.0251514816721421,5.750687444364625,9.999000099990002e-05,1.0,,
20170714_01_02_03,visible,0.2,P1,0.0,20.0,14.9,24,26,1,19.0,0.76,0.589384,0.0656369664528801,2.5993888691136084,0.0076992300769923,0.9993000699930008,,
20170714_01_02_03,visible,0.2,P2,20.0,60.0,40.0,53,65,1,37.0,0.6271186440677966,0.5208186440677967,0.0430278985355633,2.4704901614505053,0.0100989901009899,0.997000299970003,,
20170714_01_02_03,visible,0.2,P3,60.0,180.0,118.8,170,199,1,127.0,0.6883468834688347,0.5773550135501355,0.024573459126902,4.51673772689127,9.999000099990002e-05,1.0,,
20170714_03_04_01,visible,0.2,P1,0.0,20.0,16.1,19,24,1,16.0,0.7441860465116279,0.5205720930232558,0.0815537084467505,2.7419225654757073,0.003999600039996,0.9998000199980002,,
20170714_03_04_01,visible,0.2,P2,20.0,60.0,40.0,46,58,1,30.0,0.5769230769230769,0.4906730769230769,0.0489317179953571,1.7626603670074243,0.0558944105589441,0.9754024597540246,,
20170714_03_04_01,visible,0.2,P3,60.0,180.0,119.2,140,130,1,76.0,0.562962962962963,0.4830525925925925,0.0321955638640661,2.482030465680382,0.0084991500849915,0.9964003599640036,,
20170714_03_04_02,visible,0.2,P1,0.0,20.0,14.5,18,22,1,14.0,0.7,0.5388750000000001,0.0806451160236864,1.9979511214625256,0.0422957704229577,0.9932006799320068,,
20170714_03_04_02,visible,0.2,P2,20.0,60.0,40.0,52,57,1,35.0,0.6422018348623854,0.5350018348623853,0.0487350907167825,2.199647080231747,0.0186981301869813,0.993000699930007,,
20170714_03_04_02,visible,0.2,P3,60.0,180.0,119.4,148,145,1,82.0,0.5597269624573379,0.5264853242320819,0.0296208433156881,1.1222380764443034,0.1540845915408459,0.8947105289471053,,
20170714_03_04_03,visible,0.2,P1,0.0,20.0,14.8,19,22,1,16.0,0.7804878048780488,0.5225804878048781,0.0854895372716545,3.016829021470024,0.0017998200179982,0.9997000299970004,,
20170714_03_04_03,visible,0.2,P2,20.0,60.0,40.0,41,53,1,31.0,0.6595744680851063,0.4843808510638298,0.0525601142858019,3.3332046438986045,0.0008999100089991,0.999900009999,,
20170714_03_04_03,visible,0.2,P3,60.0,180.0,118.6,156,167,1,107.0,0.6625386996904025,0.5470204334365325,0.0271389187806829,4.2565537406779095,9.999000099990002e-05,1.0,,
20170714_05_06_01,visible,0.2,P1,0.0,20.0,14.8,19,14,1,9.0,0.5454545454545454,0.4321272727272727,0.0727150985213044,1.5585108874475295,0.1201879812018798,0.9833016698330168,,
20170714_05_06_01,visible,0.2,P2,20.0,60.0,40.0,61,41,1,27.0,0.5294117647058824,0.5542019607843137,0.0452519884193666,-0.5478255640103945,0.7817218278172183,0.3672632736726327,,
20170714_05_06_01,visible,0.2,P3,60.0,180.0,119.3,156,123,1,76.0,0.5448028673835126,0.5036086021505376,0.0303903643761863,1.3555041566153283,0.111988801119888,0.9286071392860714,,
20170714_05_06_02,visible,0.2,P1,0.0,20.0,15.6,23,11,1,7.0,0.4117647058823529,0.4086176470588235,0.0741035572425733,0.0424683907309293,0.6459354064593541,0.6672332766723328,,
20170714_05_06_02,visible,0.2,P2,20.0,60.0,40.0,53,39,1,23.0,0.5,0.4897521739130434,0.0510473178012235,0.2007515091559018,0.5077492250774922,0.6618338166183382,,
20170714_05_06_02,visible,0.2,P3,60.0,180.0,119.3,173,141,1,99.0,0.6305732484076433,0.5500910828025478,0.0270185233501017,2.978777358119104,0.0022997700229977,0.9994000599940006,,
20170714_05_06_03,visible,0.2,P1,0.0,20.0,15.4,23,19,1,15.0,0.7142857142857143,0.5248619047619048,0.0690594720892135,2.7429084496780547,0.003999600039996,1.0,,
20170714_05_06_03,visible,0.2,P2,20.0,60.0,40.0,55,59,1,37.0,0.6491228070175439,0.5605456140350877,0.0458200170669643,1.9331549539364807,0.03999600039996,0.984101589841016,,
20170714_05_06_03,visible,0.2,P3,60.0,180.0,119.4,180,141,1,102.0,0.6355140186915887,0.5644890965732087,0.0267057513116825,2.659536565343137,0.0053994600539946,0.9973002699730028,,
20170714_07_08_01,visible,0.2,P1,0.0,20.0,15.0,19,17,1,12.0,0.6666666666666666,0.5027111111111111,0.0852022605438344,1.9243099245143216,0.0486951304869513,0.9922007799220078,,
20170714_07_08_01,visible,0.2,P2,20.0,60.0,40.0,43,41,1,23.0,0.5476190476190477,0.4620380952380952,0.0554553973044979,1.54323936966927,0.0904909509049095,0.9648035196480352,,
20170714_07_08_01,visible,0.2,P3,60.0,180.0,119.6,123,98,1,45.0,0.4072398190045249,0.4046542986425339,0.0328241058639508,0.0787689502558697,0.5215478452154785,0.5816418358164184,,
20170714_07_08_02,visible,0.2,P1,0.0,20.0,13.6,17,17,1,10.0,0.5882352941176471,0.5255941176470589,0.0903304928145061,0.6934665639345283,0.3570642935706429,0.8498150184981502,,
20170714_07_08_02,visible,0.2,P2,20.0,60.0,40.0,48,39,1,22.0,0.5057471264367817,0.4695356321839081,0.0526756415889333,0.687442870377516,0.3216678332166783,0.8178182181781822,,
20170714_07_08_02,visible,0.2,P3,60.0,180.0,117.1,150,101,1,64.0,0.5099601593625498,0.4495649402390438,0.0307703406897203,1.9627738195203857,0.0311968803119688,0.983001699830017,,
20170714_07_08_03,visible,0.2,P1,0.0,20.0,15.1,20,16,1,8.0,0.4444444444444444,0.5139111111111111,0.0744999724079573,-0.9324388240880328,0.9025097490250976,0.2760723927607239,,
20170714_07_08_03,visible,0.2,P2,20.0,60.0,40.0,49,44,1,28.0,0.6021505376344086,0.5242602150537634,0.0522263285333746,1.4913995444054666,0.0991900809919008,0.957904209579042,,
20170714_07_08_03,visible,0.2,P3,60.0,180.0,119.5,140,117,1,65.0,0.5058365758754864,0.4653937743190661,0.0323636806818865,1.2496354155124088,0.1308869113088691,0.9124087591240876,,
