pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S_obs,null_mean,null_sd,z_S,p_right,p_left,STR,Max_episode
20170710_07_08_03,visible,0.1,P3,60.0,180.0,76.69999999999999,73,76,1,22.0,0.2953020134228188,0.2801530201342282,0.0421776693959511,0.3591709429550607,0.4228577142285771,0.6990300969903009,,
20170714_01_02_01,visible,0.1,P1,0.0,20.0,15.0,26,21,1,12.0,0.5106382978723404,0.4261106382978724,0.0842016439889665,1.003871843470707,0.2210778922107789,0.8956104389561044,,
20170714_01_02_01,visible,0.1,P2,20.0,60.0,40.0,60,63,1,27.0,0.4390243902439024,0.4272569105691056,0.0526673856700471,0.2234301081226662,0.4705529447055294,0.6431356864313569,,
20170714_01_02_01,visible,0.1,P3,60.0,180.0,119.1,165,177,1,74.0,0.4327485380116959,0.4018777777777777,0.0310512186457407,0.9941883629791972,0.1838816118388161,0.8612138786121388,,
20170714_01_02_02,visible,0.1,P1,0.0,20.0,13.9,23,24,1,8.0,0.3404255319148936,0.445131914893617,0.0821554399276855,-1.2744911727195116,0.936106389361064,0.1541845815418458,,
20170714_01_02_02,visible,0.1,P2,20.0,60.0,40.0,65,59,1,32.0,0.5161290322580645,0.4022064516129032,0.0508757865864377,2.2392298633379797,0.0188981101889811,0.9912008799120088,,
20170714_01_02_02,visible,0.1,P3,60.0,180.0,118.7,157,198,1,83.0,0.4676056338028169,0.3986304225352112,0.0299618911576045,2.302098051981586,0.0157984201579842,0.9906009399060094,,
20170714_01_02_03,visible,0.1,P1,0.0,20.0,14.9,24,26,1,14.0,0.56,0.434452,0.0832182205002145,1.5086599935127951,0.0972902709729027,0.963003699630037,,
20170714_01_02_03,visible,0.1,P2,20.0,60.0,40.0,53,65,1,27.0,0.4576271186440678,0.3767118644067797,0.0502976050919375,1.608729761375029,0.075992400759924,0.9627037296270372,,
20170714_01_02_03,visible,0.1,P3,60.0,180.0,118.8,170,199,1,86.0,0.4661246612466124,0.41240054200542,0.0306282303481381,1.754071933981595,0.0482951704829517,0.9663033696630337,,
20170714_03_04_01,visible,0.1,P1,0.0,20.0,16.1,19,24,1,8.0,0.3720930232558139,0.3715116279069768,0.0929597830466423,0.0062542674883982,0.5941405859414058,0.6038396160383962,,
20170714_03_04_01,visible,0.1,P2,20.0,60.0,40.0,46,58,1,16.0,0.3076923076923077,0.3348115384615385,0.0554058654366075,-0.4894649791231793,0.7488251174882512,0.375962403759624,,
20170714_03_04_01,visible,0.1,P3,60.0,180.0,119.2,140,130,1,46.0,0.3407407407407407,0.3221859259259259,0.0353015986027232,0.5256083449258713,0.3341665833416658,0.7338266173382662,,
20170714_03_04_02,visible,0.1,P1,0.0,20.0,14.5,18,22,1,8.0,0.4,0.387635,0.0949961009774616,0.1301632369409942,0.5485451454854514,0.6558344165583442,,
20170714_03_04_02,visible,0.1,P2,20.0,60.0,40.0,52,57,1,21.0,0.3853211009174312,0.3613211009174312,0.0564675227506791,0.4250230722174081,0.3921607839216078,0.7269273072692731,,
20170714_03_04_02,visible,0.1,P3,60.0,180.0,119.4,148,145,1,47.0,0.3208191126279863,0.3563924914675768,0.0345986464164559,-1.0281725594522368,0.8682131786821318,0.1757824217578242,,
20170714_03_04_03,visible,0.1,P1,0.0,20.0,14.8,19,22,1,13.0,0.6341463414634146,0.3753170731707317,0.1000319344423233,2.5874663899648898,0.0081991800819918,0.9984001599840016,,
20170714_03_04_03,visible,0.1,P2,20.0,60.0,40.0,41,53,1,17.0,0.3617021276595745,0.3462021276595744,0.0611879337568144,0.2533179182288345,0.4628537146285371,0.6713328667133287,,
20170714_03_04_03,visible,0.1,P3,60.0,180.0,118.6,156,167,1,68.0,0.4210526315789473,0.37468173374613,0.0334547570844878,1.386077851819714,0.1005899410058994,0.9302069793020696,,
20170714_05_06_01,visible,0.1,P1,0.0,20.0,14.8,19,14,1,4.0,0.2424242424242424,0.3053272727272727,0.0849882017636654,-0.7401383838894557,0.8666133386661334,0.3512648735126487,,
20170714_05_06_01,visible,0.1,P2,20.0,60.0,40.0,61,41,1,14.0,0.2745098039215686,0.3645235294117647,0.0558055320904689,-1.612989288306948,0.9635036496350364,0.0751924807519248,,
20170714_05_06_01,visible,0.1,P3,60.0,180.0,119.3,156,123,1,57.0,0.4086021505376344,0.3254996415770609,0.0346230778108695,2.400205707144967,0.0094990500949905,0.9956004399560044,,
20170714_05_06_02,visible,0.1,P1,0.0,20.0,15.6,23,11,1,2.0,0.1176470588235294,0.3026176470588235,0.0868924872379213,-2.1287293541134806,0.9956004399560044,0.0321967803219678,,
20170714_05_06_02,visible,0.1,P2,20.0,60.0,40.0,53,39,1,18.0,0.391304347826087,0.3219673913043478,0.0596482387323044,1.1624309115465543,0.1617838216178382,0.9118088191180882,,
20170714_05_06_02,visible,0.1,P3,60.0,180.0,119.3,173,141,1,61.0,0.3885350318471338,0.3786057324840764,0.0330604694652538,0.3003375186033862,0.4227577242275772,0.653034696530347,,
20170714_05_06_03,visible,0.1,P1,0.0,20.0,15.4,23,19,1,9.0,0.4285714285714285,0.3825714285714285,0.0866087561293664,0.531124127118168,0.396960303969603,0.786021397860214,,
20170714_05_06_03,visible,0.1,P2,20.0,60.0,40.0,55,59,1,28.0,0.4912280701754385,0.3881859649122807,0.0561945966538395,1.8336657151914528,0.0470952904709529,0.9783021697830216,,
20170714_05_06_03,visible,0.1,P3,60.0,180.0,119.4,180,141,1,64.0,0.3987538940809969,0.3809146417445482,0.0326443072439047,0.5464736072712824,0.3318668133186681,0.7365263473652635,,
20170714_07_08_01,visible,0.1,P1,0.0,20.0,15.0,19,17,1,6.0,0.3333333333333333,0.3577388888888889,0.0958621253258613,-0.2545901780561871,0.7068293170682932,0.5109489051094891,,
20170714_07_08_01,visible,0.1,P2,20.0,60.0,40.0,43,41,1,13.0,0.3095238095238095,0.3062761904761905,0.0627600704668404,0.0517465806437382,0.5508449155084492,0.5992400759924008,,
20170714_07_08_01,visible,0.1,P3,60.0,180.0,119.6,123,98,1,22.0,0.1990950226244343,0.260241628959276,0.0354756230850078,-1.7236231817076229,0.9694030596940306,0.053994600539946,,
20170714_07_08_02,visible,0.1,P1,0.0,20.0,13.6,17,17,1,7.0,0.4117647058823529,0.3201941176470588,0.1017542384693821,0.8999191543539258,0.2660733926607339,0.8812118788121188,,
20170714_07_08_02,visible,0.1,P2,20.0,60.0,40.0,48,39,1,14.0,0.3218390804597701,0.3024666666666667,0.0593523120360437,0.3263969528489273,0.4410558944105589,0.7006299370062994,,
20170714_07_08_02,visible,0.1,P3,60.0,180.0,117.1,150,101,1,41.0,0.3266932270916334,0.2944780876494024,0.0349139224348108,0.9227018104992706,0.2074792520747925,0.8486151384861513,,
20170714_07_08_03,visible,0.1,P1,0.0,20.0,15.1,20,16,1,2.0,0.1111111111111111,0.3406166666666667,0.0910836948615172,-2.519721624210499,0.9984001599840016,0.0120987901209879,,
20170714_07_08_03,visible,0.1,P2,20.0,60.0,40.0,49,44,1,16.0,0.3440860215053763,0.3506795698924732,0.0612084211152738,-0.1077228960812298,0.6083391660833917,0.5286471352864713,,
20170714_07_08_03,visible,0.1,P3,60.0,180.0,119.5,140,117,1,44.0,0.3424124513618677,0.301295719844358,0.035539087498527,1.1569439288280507,0.1443855614438556,0.8969103089691031,,
20170705_01_02_01,invisible,0.2,P1,0.0,20.0,10.0,15,11,1,8.0,0.6153846153846154,0.6129846153846155,0.0827966216559683,0.0289866899397453,0.678932106789321,0.6791320867913209,,
20170705_01_02_01,invisible,0.2,P2,20.0,60.0,40.0,55,44,1,31.0,0.6262626262626263,0.5801414141414142,0.0471753131916401,0.9776556635427944,0.2280771922807719,0.8858114188581142,,
20170705_01_02_01,invisible,0.2,P3,60.0,180.0,119.0,140,133,1,74.0,0.5421245421245421,0.5319677655677655,0.0307534035917952,0.3302651209470145,0.4168583141685831,0.6717328267173283,,
20170705_01_02_02,invisible,0.2,P1,0.0,20.0,12.8,18,16,1,9.0,0.5294117647058824,0.5955176470588236,0.0817893929445052,-0.8082451767039593,0.8789121087891211,0.3114688531146885,,
20170705_01_02_02,invisible,0.2,P2,20.0,60.0,40.0,54,42,1,27.0,0.5625,0.5405625,0.0458346355283893,0.4786227652320322,0.4056594340565943,0.7591240875912408,,
20170705_01_02_02,invisible,0.2,P3,60.0,180.0,119.6,151,149,1,90.0,0.6,0.5677786666666667,0.0278155181243685,1.1583941449253448,0.1468853114688531,0.9043095690430956,,
20170705_01_02_03,invisible,0.2,P1,0.0,20.0,14.0,19,18,1,13.0,0.7027027027027027,0.6004162162162163,0.0809931996265612,1.262902156700847,0.1752824717528247,0.9534046595340466,,
20170705_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,44,58,1,28.0,0.5490196078431373,0.5283803921568627,0.0489303342596774,0.4218081891029088,0.420957904209579,0.7284271572842715,,
20170705_01_02_03,invisible,0.2,P3,60.0,180.0,119.7,144,150,1,91.0,0.6190476190476191,0.5482680272108843,0.0292079583671791,2.423298162334738,0.0105989401059894,0.9948005199480052,,
20170705_03_04_01,invisible,0.2,P1,0.0,20.0,16.8,22,23,1,18.0,0.8,0.6334933333333334,0.0755866116256212,2.202859250939445,0.0211978802119788,0.997000299970003,,
20170705_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,49,61,1,35.0,0.6363636363636364,0.5386327272727273,0.0446904102454306,2.1868429614807936,0.0203979602039796,0.993000699930007,,
20170705_03_04_01,invisible,0.2,P3,60.0,180.0,119.8,160,153,1,100.0,0.6389776357827476,0.5630517571884984,0.0245961175424175,3.0869050151232327,0.0013998600139986,0.9995000499950004,,
20170705_03_04_02,invisible,0.2,P1,0.0,20.0,16.2,30,26,1,22.0,0.7857142857142857,0.6656785714285716,0.0591689197593999,2.028695382200967,0.0357964203579642,0.9945005499450056,,
20170705_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,66,54,1,39.0,0.65,0.6206083333333333,0.0377428454517387,0.7787347857556061,0.2931706829317068,0.8381161883811619,,
20170705_03_04_02,invisible,0.2,P3,60.0,180.0,119.6,175,170,1,118.0,0.6840579710144927,0.5798828985507246,0.0232207864000814,4.486285290639539,9.999000099990002e-05,1.0,,
20170705_03_04_03,invisible,0.2,P1,0.0,20.0,16.7,30,31,1,24.0,0.7868852459016393,0.7075180327868852,0.0554805819565556,1.4305403857678185,0.1242875712428757,0.9637036296370364,,
20170705_03_04_03,invisible,0.2,P2,20.0,60.0,40.0,57,62,1,43.0,0.7226890756302521,0.6102016806722689,0.0409151151835238,2.7492870166300043,0.0040995900409959,0.9994000599940006,,
20170705_03_04_03,invisible,0.2,P3,60.0,180.0,118.8,181,181,1,129.0,0.712707182320442,0.6263508287292818,0.0228849926269496,3.773492742552415,9.999000099990002e-05,1.0,,
20170707_01_02_01,invisible,0.2,P1,0.0,20.0,16.1,27,28,1,23.0,0.8363636363636363,0.6597236363636364,0.0573297931813913,3.0811204819998457,0.000999900009999,1.0,,
20170707_01_02_01,invisible,0.2,P2,20.0,60.0,40.0,64,59,1,39.0,0.6341463414634146,0.6038585365853658,0.0383650444684418,0.7894635676224192,0.2825717428257174,0.8417158284171583,,
20170707_01_02_01,invisible,0.2,P3,60.0,180.0,118.7,152,158,1,94.0,0.6064516129032258,0.5712935483870968,0.0256729070709656,1.3694617605612145,0.1060893910608939,0.9345065493450656,,
20170707_01_02_02,invisible,0.2,P1,0.0,20.0,14.7,29,15,1,13.0,0.5909090909090909,0.557090909090909,0.051026447910545,0.6627579069871564,0.4241575842415758,0.8728127187281272,,
20170707_01_02_02,invisible,0.2,P2,20.0,60.0,40.0,70,63,1,47.0,0.706766917293233,0.6415819548872179,0.0333570342487002,1.9541594111759224,0.0393960603939606,0.9875012498750124,,
20170707_01_02_02,invisible,0.2,P3,60.0,180.0,114.2,139,175,1,97.0,0.6178343949044586,0.5643101910828026,0.0233122660960325,2.295967436248731,0.0122987701229877,0.9949005099490053,,
20170707_01_02_03,invisible,0.2,P1,0.0,20.0,16.3,29,31,1,21.0,0.7,0.6388133333333333,0.0571126198023661,1.071333566528701,0.2154784521547845,0.9174082591740826,,
20170707_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,60,66,1,37.0,0.5873015873015873,0.6110603174603175,0.037692827173067,-0.6303249700438162,0.7993200679932007,0.3334666533346665,,
20170707_01_02_03,invisible,0.2,P3,60.0,180.0,119.6,168,192,1,122.0,0.6777777777777778,0.5924322222222222,0.0212493094495007,4.016391956565952,9.999000099990002e-05,1.0,,
20170707_03_04_01,invisible,0.2,P1,0.0,20.0,15.5,28,24,1,20.0,0.7692307692307693,0.6643384615384615,0.0592010050304023,1.771799442229755,0.0673932606739326,0.9877012298770124,,
20170707_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,59,49,1,37.0,0.6851851851851852,0.6061796296296297,0.0472517531973727,1.6720132102939258,0.066993300669933,0.9723027697230276,,
20170707_03_04_01,invisible,0.2,P3,60.0,180.0,119.9,178,131,1,88.0,0.56957928802589,0.5350045307443365,0.0239702026934873,1.4424057119444935,0.0936906309369063,0.9471052894710528,,
20170707_03_04_02,invisible,0.2,P1,0.0,20.0,14.4,23,16,1,12.0,0.6153846153846154,0.6184820512820512,0.0691515914441355,-0.044791968380628,0.6706329367063294,0.6175382461753824,,
20170707_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,64,53,1,43.0,0.7350427350427351,0.6066341880341881,0.0410250511832147,3.130003334671889,0.0010998900109989,1.0,,
20170707_03_04_02,invisible,0.2,P3,60.0,180.0,119.7,178,127,1,98.0,0.6426229508196721,0.5909540983606557,0.0256564536440703,2.013873514080073,0.0264973502649735,0.9855014498550144,,
20170707_03_04_03,invisible,0.2,P1,0.0,20.0,14.9,26,22,1,17.0,0.7083333333333334,0.6649833333333333,0.0643990208780822,0.673146880323983,0.3693630636936306,0.8424157584241576,,
20170707_03_04_03,invisible,0.2,P2,20.0,60.0,40.0,66,50,1,43.0,0.7413793103448276,0.6651551724137931,0.0419853323405659,1.8154944520324117,0.0507949205079492,0.9812018798120188,,
20170707_03_04_03,invisible,0.2,P3,60.0,180.0,119.5,181,138,1,98.0,0.6144200626959248,0.5764457680250784,0.025375900080066,1.4964708463947989,0.0857914208579142,0.9475052494750524,,
20170707_05_06_01,invisible,0.2,P1,0.0,20.0,5.4,6,3,0,0.0,0.0,0.1281555555555555,0.1361833668468928,-0.9410514552752782,1.0,0.4890510948905109,,
20170707_05_06_01,invisible,0.2,P2,20.0,60.0,40.0,46,38,1,20.0,0.4761904761904761,0.516407142857143,0.0528921735241309,-0.7603519384265578,0.8391160883911609,0.2932706729327067,,
20170707_05_06_01,invisible,0.2,P3,60.0,180.0,119.4,129,119,1,59.0,0.4758064516129032,0.4574451612903225,0.0296639770282843,0.6189760160976854,0.312968703129687,0.776022397760224,,
20170707_05_06_02,invisible,0.2,P1,0.0,20.0,8.9,14,8,1,7.0,0.6363636363636364,0.5094,0.0815950998619812,1.5560203563497854,0.1567843215678432,1.0,,
20170707_05_06_02,invisible,0.2,P2,20.0,60.0,40.0,47,45,1,21.0,0.4565217391304347,0.5126108695652174,0.0469537564355306,-1.1945610893091203,0.924007599240076,0.1640835916408359,,
20170707_05_06_02,invisible,0.2,P3,60.0,180.0,119.3,138,122,1,66.0,0.5076923076923077,0.4969207692307693,0.0294016471402742,0.3663583339446173,0.4121587841215878,0.686931306869313,,
20170707_05_06_03,invisible,0.2,P1,0.0,20.0,8.7,14,11,1,9.0,0.72,0.5963440000000001,0.1024835789402148,1.206593302836704,0.2098790120987901,0.958004199580042,,
20170707_05_06_03,invisible,0.2,P2,20.0,60.0,40.0,51,45,1,28.0,0.5833333333333334,0.5296145833333334,0.045180521691105,1.1889802948108898,0.1682831716828317,0.9254074592540746,,
20170707_05_06_03,invisible,0.2,P3,60.0,180.0,118.1,124,129,1,58.0,0.458498023715415,0.4552134387351779,0.0296874206055672,0.1106389478519126,0.5134486551344866,0.593040695930407,,
20170707_07_08_01,invisible,0.2,P1,0.0,20.0,11.1,10,16,1,8.0,0.6153846153846154,0.4484769230769231,0.1036022593176084,1.6110429773158854,0.1030896910308969,0.9869013098690133,,
20170707_07_08_01,invisible,0.2,P2,20.0,60.0,40.0,50,54,1,33.0,0.6346153846153846,0.587276923076923,0.0527486987969466,0.8974337304639212,0.2412758724127587,0.8593140685931406,,
20170707_07_08_01,invisible,0.2,P3,60.0,180.0,118.2,144,177,1,114.0,0.7102803738317757,0.5760741433021808,0.0292666475397748,4.585637297445905,9.999000099990002e-05,1.0,,
20170707_07_08_02,invisible,0.2,P1,0.0,20.0,11.0,12,21,1,10.0,0.6060606060606061,0.5149575757575757,0.0767367047438207,1.187215825948879,0.2181781821817818,0.953004699530047,,
20170707_07_08_02,invisible,0.2,P2,20.0,60.0,40.0,52,65,1,36.0,0.6153846153846154,0.5442358974358975,0.0435831776992963,1.6324811935378118,0.0711928807119288,0.9714028597140286,,
20170707_07_08_02,invisible,0.2,P3,60.0,180.0,119.6,150,201,1,115.0,0.6552706552706553,0.5860575498575499,0.0254361636741497,2.721051267783962,0.0036996300369963,0.9984001599840016,,
20170707_07_08_03,invisible,0.2,P2,20.0,60.0,40.0,47,73,1,40.0,0.6666666666666666,0.5672083333333334,0.0427898706221266,2.324342931803659,0.0123987601239876,0.9965003499650036,,
20170707_07_08_03,invisible,0.2,P3,60.0,180.0,119.4,140,202,1,114.0,0.6666666666666666,0.5523514619883041,0.0255554988634852,4.473213584638765,9.999000099990002e-05,1.0,,
20170707_09_10_01,invisible,0.2,P1,0.0,20.0,14.6,18,23,1,14.0,0.6829268292682927,0.5579951219512195,0.076554492476936,1.6319317557321928,0.0921907809219078,0.9812018798120188,,
20170707_09_10_01,invisible,0.2,P2,20.0,60.0,40.0,50,50,1,32.0,0.64,0.5322040000000001,0.0475235545053532,2.2682646767900594,0.0160983901609839,0.9956004399560044,,
20170707_09_10_01,invisible,0.2,P3,60.0,180.0,119.5,145,150,1,84.0,0.5694915254237288,0.5362983050847457,0.0285768628493503,1.1615417869333278,0.1508849115088491,0.8993100689931007,,
20170707_09_10_02,invisible,0.2,P1,0.0,20.0,14.3,24,21,1,13.0,0.5777777777777777,0.64672,0.0711004781418292,-0.9696449872629304,0.9032096790320968,0.2514748525147485,,
20170707_09_10_02,invisible,0.2,P2,20.0,60.0,40.0,55,59,1,36.0,0.631578947368421,0.6062368421052632,0.0449841024130172,0.563356917305623,0.3597640235976402,0.7741225877412259,,
20170707_09_10_02,invisible,0.2,P3,60.0,180.0,119.5,172,167,1,116.0,0.6843657817109144,0.6043339233038348,0.0258116220539772,3.100613291164615,0.0010998900109989,0.9996000399960004,,
20170707_09_10_03,invisible,0.2,P1,0.0,20.0,15.6,23,25,1,16.0,0.6666666666666666,0.5970458333333334,0.058064669836547,1.199022288929172,0.2015798420157984,0.9505049495050496,,
20170707_09_10_03,invisible,0.2,P2,20.0,60.0,40.0,57,60,1,42.0,0.717948717948718,0.6048769230769231,0.0416716874251194,2.7133961175672447,0.0031996800319968,0.999000099990001,,
20170707_09_10_03,invisible,0.2,P3,60.0,180.0,119.8,152,164,1,99.0,0.6265822784810127,0.5573518987341772,0.0266906950180061,2.5938020609853396,0.0053994600539946,0.997900209979002,,
20170707_11_12_01,invisible,0.2,P1,0.0,20.0,16.0,20,28,1,16.0,0.6666666666666666,0.6004583333333333,0.0716081926837778,0.9245915984182098,0.2638736126387361,0.8902109789021098,,
20170707_11_12_01,invisible,0.2,P2,20.0,60.0,40.0,59,58,1,41.0,0.7008547008547008,0.6315128205128205,0.0444016310825623,1.56169669111801,0.0800919908009199,0.9633036696330368,,
20170707_11_12_01,invisible,0.2,P3,60.0,180.0,119.4,168,159,1,107.0,0.654434250764526,0.6002599388379205,0.0267195714718453,2.0275142505069543,0.0268973102689731,0.9849015098490153,,
20170707_11_12_02,invisible,0.2,P1,0.0,20.0,16.3,28,26,1,22.0,0.8148148148148148,0.6604629629629629,0.0674946103379407,2.2868767013991658,0.0166983301669833,0.9983001699830018,,
20170707_11_12_02,invisible,0.2,P2,20.0,60.0,40.0,67,63,1,53.0,0.8153846153846154,0.6643661538461538,0.042102626087542,3.586913111416276,9.999000099990002e-05,1.0,,
20170707_11_12_02,invisible,0.2,P3,60.0,180.0,119.3,191,180,1,143.0,0.77088948787062,0.6721827493261456,0.0244951659418414,4.029641553718494,9.999000099990002e-05,1.0,,
20170707_11_12_03,invisible,0.2,P1,0.0,20.0,15.0,26,25,1,19.0,0.7450980392156863,0.6780156862745098,0.0662238211227106,1.0129640936435094,0.2380761923807619,0.9094090590940906,,
20170707_11_12_03,invisible,0.2,P2,20.0,60.0,40.0,66,62,1,48.0,0.75,0.683553125,0.0415992026918886,1.597311263202561,0.0768923107689231,0.9652034796520348,,
20170707_11_12_03,invisible,0.2,P3,60.0,180.0,119.5,166,166,1,121.0,0.7289156626506024,0.6109698795180724,0.0266327158103608,4.42860517764568,9.999000099990002e-05,1.0,,
20170710_13_14_01,invisible,0.2,P1,0.0,20.0,14.6,19,24,1,12.0,0.5581395348837209,0.5932697674418604,0.0754791474185167,-0.4654296419559354,0.7882211778822118,0.4235576442355764,,
20170710_13_14_01,invisible,0.2,P2,20.0,60.0,40.0,47,53,1,35.0,0.7,0.554124,0.0506893437021677,2.8778435336846058,0.0017998200179982,0.9997000299970004,,
20170710_13_14_01,invisible,0.2,P3,60.0,180.0,118.1,139,170,1,88.0,0.56957928802589,0.5311171521035599,0.0290751801380906,1.32285116514005,0.1101889811018898,0.9283071692830716,,
20170710_13_14_02,invisible,0.2,P1,0.0,20.0,14.8,22,29,1,20.0,0.7843137254901961,0.6467843137254902,0.0690871034293949,1.9906669253438445,0.0371962803719628,0.9926007399260074,,
20170710_13_14_02,invisible,0.2,P2,20.0,60.0,40.0,55,63,1,45.0,0.7627118644067796,0.612477966101695,0.0463205065257749,3.2433561196375815,0.0007999200079992,1.0,,
20170710_13_14_02,invisible,0.2,P3,60.0,180.0,119.7,163,196,1,125.0,0.6963788300835655,0.5880885793871866,0.0260763271640785,4.15281837871531,9.999000099990002e-05,1.0,,
20170710_13_14_03,invisible,0.2,P1,0.0,20.0,16.2,28,28,1,23.0,0.8214285714285714,0.687132142857143,0.0598992053297284,2.2420402379658273,0.0177982201779822,0.9985001499850016,,
20170710_13_14_03,invisible,0.2,P2,20.0,60.0,40.0,57,77,1,49.0,0.7313432835820896,0.6375626865671642,0.0387953967847926,2.417312485167989,0.0107989201079892,0.9973002699730028,,
20170710_13_14_03,invisible,0.2,P3,60.0,180.0,119.5,162,215,1,135.0,0.7161803713527851,0.6008159151193634,0.0239837260707735,4.8101139870007135,9.999000099990002e-05,1.0,,
20170710_15_16_01,invisible,0.2,P1,0.0,20.0,12.9,15,18,1,9.0,0.5454545454545454,0.5255333333333333,0.0923420092958398,0.2157329288492059,0.5531446855314468,0.7043295670432956,,
20170710_15_16_01,invisible,0.2,P2,20.0,60.0,40.0,39,45,1,20.0,0.4761904761904761,0.4788142857142857,0.0614005149665007,-0.0427326957313149,0.6007399260073992,0.5597440255974403,,
20170710_15_16_01,invisible,0.2,P3,60.0,180.0,118.4,103,121,1,43.0,0.3839285714285714,0.4278080357142856,0.0375685599949919,-1.167983662178257,0.9003099690030997,0.1464853514648535,,
20170710_15_16_02,invisible,0.2,P1,0.0,20.0,14.7,16,18,1,11.0,0.6470588235294118,0.5106176470588235,0.0900606131035078,1.5149927561982577,0.1106889311068893,0.979002099790021,,
20170710_15_16_02,invisible,0.2,P2,20.0,60.0,40.0,44,49,1,26.0,0.5591397849462365,0.5291440860215052,0.0588920829743922,0.5093332993124761,0.3782621737826217,0.7524247575242475,,
20170710_15_16_02,invisible,0.2,P3,60.0,180.0,119.0,109,129,1,54.0,0.453781512605042,0.4546789915966386,0.0338475212385101,-0.0265153535253723,0.5604439556044396,0.5371462853714628,,
20170710_15_16_03,invisible,0.2,P1,0.0,20.0,13.2,12,12,1,5.0,0.4166666666666667,0.4223166666666666,0.1085373974617776,-0.0520557902817748,0.6746325367463254,0.6195380461953804,,
20170710_15_16_03,invisible,0.2,P2,20.0,60.0,40.0,38,44,1,23.0,0.5609756097560976,0.4690707317073171,0.0607603174078618,1.5125806113199924,0.08999100089991,0.960903909609039,,
20170710_15_16_03,invisible,0.2,P3,60.0,180.0,118.7,103,126,1,51.0,0.445414847161572,0.4362314410480349,0.036084303872775,0.2544986359142651,0.4530546945305469,0.6448355164483551,,
20170706_01_02_01,visible,0.2,P1,0.0,20.0,15.7,25,16,1,9.0,0.4390243902439024,0.5556585365853658,0.0814998916407345,-1.431095722870487,0.952104789521048,0.1274872512748725,,
20170706_01_02_01,visible,0.2,P2,20.0,60.0,40.0,62,39,1,33.0,0.6534653465346535,0.5882772277227722,0.0460372681517581,1.4159858182069782,0.113988601139886,0.9562043795620438,,
20170706_01_02_01,visible,0.2,P3,60.0,180.0,119.7,165,126,1,81.0,0.5567010309278351,0.5459381443298968,0.0288024175338878,0.3736799727062841,0.4068593140685931,0.6865313468653135,,
20170706_01_02_02,visible,0.2,P1,0.0,20.0,15.0,24,21,1,16.0,0.7111111111111111,0.6452222222222223,0.0784618225703988,0.8397573078266305,0.2924707529247075,0.8716128387161284,,
20170706_01_02_02,visible,0.2,P2,20.0,60.0,40.0,57,40,1,35.0,0.7216494845360825,0.5686742268041236,0.0527510453680212,2.8999474164865675,0.0022997700229977,0.9997000299970004,,
20170706_01_02_02,visible,0.2,P3,60.0,180.0,119.6,164,131,1,93.0,0.6305084745762712,0.5440020338983051,0.0300984322882079,2.874117822802946,0.0022997700229977,0.9991000899910008,,
20170706_01_02_03,visible,0.2,P1,0.0,20.0,15.0,22,18,1,11.0,0.55,0.552335,0.0821338686063016,-0.028429197840327,0.6364363563643636,0.5986401359864013,,
20170706_01_02_03,visible,0.2,P2,20.0,60.0,40.0,60,42,1,33.0,0.6470588235294118,0.5596470588235294,0.0462703257467262,1.8891538647113797,0.0405959404059594,0.9873012698730128,,
20170706_01_02_03,visible,0.2,P3,60.0,180.0,119.5,151,107,1,65.0,0.5038759689922481,0.4919286821705426,0.0312083851460993,0.3828229742030967,0.4031596840315968,0.6923307669233076,,
20170706_03_04_01,visible,0.2,P1,0.0,20.0,14.1,19,18,1,10.0,0.5405405405405406,0.5805567567567568,0.084343368950185,-0.4744441289729678,0.7927207279272073,0.4302569743025697,,
20170706_03_04_01,visible,0.2,P2,20.0,60.0,40.0,51,52,1,33.0,0.6407766990291263,0.6021378640776698,0.0485282406185122,0.7962133895436706,0.2801719828017198,0.8406159384061593,,
20170706_03_04_01,visible,0.2,P3,60.0,180.0,119.7,154,157,1,100.0,0.6430868167202572,0.5707909967845659,0.0301971828044107,2.394124657387959,0.0104989501049895,0.9944005599440056,,
20170706_03_04_02,visible,0.2,P1,0.0,20.0,14.9,21,21,1,11.0,0.5238095238095238,0.5839714285714286,0.0821386192391566,-0.7324435852365138,0.8505149485051495,0.3203679632036796,,
20170706_03_04_02,visible,0.2,P2,20.0,60.0,40.0,55,53,1,36.0,0.6666666666666666,0.5906759259259259,0.0495802150364889,1.532682758330409,0.0852914708529147,0.9615038496150384,,
20170706_03_04_02,visible,0.2,P3,60.0,180.0,119.3,153,157,1,103.0,0.6645161290322581,0.5692464516129032,0.0299212762981773,3.184011152129837,0.0005999400059994,0.999900009999,,
20170706_03_04_03,visible,0.2,P1,0.0,20.0,13.8,19,26,1,17.0,0.7555555555555555,0.6162133333333333,0.0753671968576313,1.8488444314233912,0.0502949705029497,0.9909009099090093,,
20170706_03_04_03,visible,0.2,P2,20.0,60.0,40.0,58,63,1,47.0,0.7768595041322314,0.6306727272727273,0.0468974951633136,3.1171553267489047,0.0013998600139986,0.9995000499950004,,
