a_id,b_id,is_real,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,n_matched,S,z_S,p_right,p_left,sufficient
20170706_05_06_02,20170710_01_02_03,0,visible,0.1,P2,20.0,60.0,40.0,59,55,28,0.49122807017543857,1.0850024721092324,0.19318068193180682,0.8799120087991201,1
20170706_05_06_02,20170710_01_02_03,0,visible,0.1,P3,60.0,180.0,114.3,133,164,59,0.39730639730639733,0.3476577072877247,0.38616138386161386,0.6679332066793321,1
20170706_05_06_02,20170714_01_02_03,0,visible,0.1,P1,0.0,20.0,20.0,33,34,10,0.29850746268656714,-1.8456323788827476,0.9791020897910209,0.0410958904109589,1
20170706_05_06_02,20170714_01_02_03,0,visible,0.1,P2,20.0,60.0,40.00000000000001,59,68,31,0.4881889763779528,0.3001415302251282,0.40905909409059094,0.6822317768223177,1
20170706_05_06_02,20170714_01_02_03,0,visible,0.1,P3,60.0,180.0,114.29999999999998,134,191,66,0.40615384615384614,-0.16037805339213948,0.5943405659434057,0.47285271472852713,1
20170706_05_06_02,20170714_03_04_01,0,visible,0.1,P1,0.0,20.0,20.0,36,28,14,0.4375,-0.3477165587678723,0.7128287171282872,0.44395560443955606,1
20170706_05_06_02,20170714_03_04_01,0,visible,0.1,P2,20.0,60.0,40.0,57,58,31,0.5391304347826087,1.8513694634236029,0.0372962703729627,0.9794020597940206,1
20170706_05_06_02,20170714_03_04_01,0,visible,0.1,P3,60.0,180.0,115.89999999999999,137,127,52,0.3939393939393939,1.2477609799873766,0.11878812118788121,0.9078092190780922,1
20170706_05_06_02,20170714_05_06_03,0,visible,0.1,P1,0.0,20.0,20.0,36,26,18,0.5806451612903226,1.7120433013833296,0.05929407059294071,0.975002499750025,1
20170706_05_06_02,20170714_05_06_03,0,visible,0.1,P2,20.0,60.0,40.0,57,58,27,0.46956521739130436,0.6347682814571971,0.3007699230076992,0.7728227177282272,1
20170706_05_06_02,20170714_05_06_03,0,visible,0.1,P3,60.0,180.0,115.60000000000001,136,136,48,0.35294117647058826,0.042492897665544746,0.508049195080492,0.5562443755624438,1
20170706_05_06_03,20170706_01_02_01,0,visible,0.1,P1,0.0,20.0,20.0,32,20,9,0.34615384615384615,-0.15475755695885338,0.6494350564943505,0.5361463853614639,1
20170706_05_06_03,20170706_01_02_01,0,visible,0.1,P2,20.0,60.0,40.0,59,40,21,0.42424242424242425,1.2011180560765868,0.1523847615238476,0.9264073592640736,1
20170706_05_06_03,20170706_01_02_01,0,visible,0.1,P3,60.0,180.0,115.39999999999999,144,121,47,0.35471698113207545,0.33512940805753344,0.38576142385761425,0.687031296870313,1
20170706_05_06_03,20170706_01_02_03,0,visible,0.1,P1,0.0,20.0,20.0,31,25,8,0.2857142857142857,-1.5633934896976769,0.9541045895410459,0.10378962103789621,1
20170706_05_06_03,20170706_01_02_03,0,visible,0.1,P2,20.0,60.0,40.0,60,41,19,0.37623762376237624,0.16507370256308804,0.49995000499950004,0.6324367563243676,1
20170706_05_06_03,20170706_01_02_03,0,visible,0.1,P3,60.0,180.0,114.6,143,102,35,0.2857142857142857,-0.5943396065786792,0.7513248675132487,0.3180681931806819,1
20170706_05_06_03,20170706_03_04_03,0,visible,0.1,P1,0.0,20.0,20.0,30,35,17,0.5230769230769231,0.5256932180569437,0.3571642835716428,0.7463253674632536,1
20170706_05_06_03,20170706_03_04_03,0,visible,0.1,P2,20.0,60.0,40.0,58,62,29,0.48333333333333334,0.4722378676948289,0.35496450354964504,0.7250274972502749,1
20170706_05_06_03,20170706_03_04_03,0,visible,0.1,P3,60.0,180.0,113.49999999999999,143,163,44,0.2875816993464052,-2.712051252216624,0.9964003599640036,0.0052994700529947,1
20170706_05_06_03,20170706_05_06_01,0,visible,0.1,P1,0.0,20.0,20.0,32,24,8,0.2857142857142857,-1.57377807236695,0.9459054094590541,0.09309069093090691,1
20170706_05_06_03,20170706_05_06_01,0,visible,0.1,P2,20.0,60.0,40.0,59,43,17,0.3333333333333333,-0.6796107875370724,0.8096190380961904,0.28857114288571145,1
20170706_05_06_03,20170706_05_06_01,0,visible,0.1,P3,60.0,180.0,115.19999999999999,144,127,45,0.33210332103321033,-0.4987020779396942,0.7222277772222778,0.3431656834316568,1
20170706_05_06_03,20170706_05_06_02,0,visible,0.1,P1,0.0,20.0,20.0,32,27,13,0.4406779661016949,0.13475640555411186,0.48825117488251174,0.5805419458054195,1
20170706_05_06_03,20170706_05_06_02,0,visible,0.1,P2,20.0,60.0,40.0,59,50,27,0.4954128440366973,1.4818786426259591,0.09979002099790021,0.952004799520048,1
20170706_05_06_03,20170706_05_06_02,0,visible,0.1,P3,60.0,180.0,115.19999999999999,144,142,55,0.38461538461538464,0.32207623422480897,0.40655934406559346,0.6675332466753324,1
20170706_05_06_03,20170706_11_12_01,0,visible,0.1,P1,0.0,20.0,20.0,30,24,11,0.4074074074074074,0.20790170457079712,0.5108489151084892,0.6927307269273073,1
20170706_05_06_03,20170706_11_12_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,58,48,24,0.4528301886792453,0.8625134278208259,0.24477552244775522,0.824017598240176,1
20170706_05_06_03,20170706_11_12_01,0,visible,0.1,P3,60.0,180.0,113.29999999999998,143,123,44,0.3308270676691729,-0.48434321700129285,0.7024297570242976,0.36196380361963804,1
20170706_05_06_03,20170706_11_12_03,0,visible,0.1,P1,0.0,20.0,20.0,30,24,11,0.4074074074074074,0.19210336415093496,0.535046495350465,0.6766323367663234,1
20170706_05_06_03,20170706_11_12_03,0,visible,0.1,P2,20.0,60.0,40.0,60,46,20,0.37735849056603776,-0.21666375250490977,0.6361363863613638,0.4824517548245176,1
20170706_05_06_03,20170706_11_12_03,0,visible,0.1,P3,60.0,180.0,114.3,142,128,49,0.362962962962963,0.2596433543724522,0.4410558944105589,0.6333366663333667,1
20170706_05_06_03,20170710_07_08_01,0,visible,0.1,P1,0.0,20.0,20.0,31,18,7,0.2857142857142857,-0.5372855790655119,0.8042195780421958,0.37646235376462356,1
20170706_05_06_03,20170710_07_08_01,0,visible,0.1,P2,20.0,60.0,40.0,60,45,23,0.4380952380952381,0.8318454139360835,0.23707629237076291,0.8415158484151585,1
20170706_05_06_03,20170710_07_08_01,0,visible,0.1,P3,60.0,180.0,114.0,143,74,36,0.3317972350230415,1.6355735563929765,0.0756924307569243,0.9494050594940506,1
20170706_05_06_03,20170710_07_08_02,0,visible,0.1,P1,0.0,20.0,20.0,30,23,10,0.37735849056603776,0.13388449786043868,0.5356464353564644,0.6465353464653535,1
20170706_05_06_03,20170710_07_08_02,0,visible,0.1,P2,20.0,60.0,40.0,58,40,14,0.2857142857142857,-1.0160169810856,0.8904109589041096,0.1842815718428157,1
20170706_05_06_03,20170710_07_08_02,0,visible,0.1,P3,60.0,180.0,29.700000000000003,42,26,11,0.3235294117647059,0.10975852394309969,0.555044495550445,0.6339366063393661,1
20170706_05_06_03,20170714_03_04_01,0,visible,0.1,P1,0.0,20.0,20.0,33,27,16,0.5333333333333333,1.3527522095262203,0.1394860513948605,0.9537046295370463,1
20170706_05_06_03,20170714_03_04_01,0,visible,0.1,P2,20.0,60.0,40.0,59,59,24,0.4067796610169492,-0.5621556465067915,0.7709229077092291,0.32836716328367166,1
20170706_05_06_03,20170714_03_04_01,0,visible,0.1,P3,60.0,180.0,115.6,144,127,54,0.3985239852398524,1.3715842727285221,0.10688931106889311,0.9235076492350764,1
20170706_05_06_03,20170714_03_04_02,0,visible,0.1,P1,0.0,20.0,20.0,31,30,15,0.4918032786885246,0.6057968127445894,0.36906309369063095,0.7843215678432157,1
20170706_05_06_03,20170714_03_04_02,0,visible,0.1,P2,20.0,60.0,40.0,59,57,21,0.3620689655172414,-1.0780286053460675,0.8675132486751325,0.17748225177482252,1
20170706_05_06_03,20170714_03_04_02,0,visible,0.1,P3,60.0,180.0,113.9,142,135,50,0.36101083032490977,-0.06832660586937792,0.5543445655434457,0.5328467153284672,1
20170706_05_06_03,20170714_05_06_03,0,visible,0.1,P1,0.0,20.0,20.0,32,26,7,0.2413793103448276,-1.997127608324309,0.9816018398160185,0.036896310368963105,1
20170706_05_06_03,20170714_05_06_03,0,visible,0.1,P2,20.0,60.0,40.0,59,58,28,0.47863247863247865,0.7118409091408207,0.27547245275472454,0.7973202679732027,1
20170706_05_06_03,20170714_05_06_03,0,visible,0.1,P3,60.0,180.0,115.60000000000001,144,136,56,0.4,1.0787384884328624,0.1635836416358364,0.8844115588441156,1
20170706_05_06_03,20170714_07_08_01,0,visible,0.1,P1,0.0,20.0,20.0,31,25,12,0.42857142857142855,0.2771952516773792,0.43455654434556545,0.6611338866113389,1
20170706_05_06_03,20170714_07_08_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,59,41,21,0.42,1.0076494678296384,0.19288071192880712,0.8802119788021198,1
20170706_05_06_03,20170714_07_08_01,0,visible,0.1,P3,60.0,180.0,114.69999999999999,143,91,36,0.3076923076923077,0.47916180831374544,0.34736526347365265,0.7313268673132687,1
20170706_11_12_01,20170706_05_06_02,0,visible,0.1,P1,0.0,20.0,20.0,22,25,12,0.5106382978723404,1.6637614907674165,0.07699230076992301,0.9697030296970303,1
20170706_11_12_01,20170706_05_06_02,0,visible,0.1,P2,20.0,60.0,40.00000000000001,37,52,10,0.2247191011235955,-1.454798585203678,0.9524047595240476,0.10798920107989202,1
20170706_11_12_01,20170706_05_06_02,0,visible,0.1,P3,60.0,180.0,112.29999999999998,104,139,35,0.2880658436213992,-0.7479353782014818,0.8121187881211879,0.24667533246675333,1
20170706_11_12_01,20170706_11_12_03,0,visible,0.1,P1,0.0,20.0,20.0,22,23,10,0.4444444444444444,1.0883122825637515,0.1974802519748025,0.8957104289571043,1
20170706_11_12_01,20170706_11_12_03,0,visible,0.1,P2,20.0,60.0,40.00000000000001,37,46,15,0.3614457831325301,0.7497336270770858,0.26577342265773424,0.8138186181381862,1
20170706_11_12_01,20170706_11_12_03,0,visible,0.1,P3,60.0,180.0,112.29999999999998,104,126,39,0.3391304347826087,0.8493352439230242,0.22627737226277372,0.8234176582341766,1
20170706_11_12_01,20170710_01_02_03,0,visible,0.1,P1,0.0,20.0,20.0,22,28,8,0.32,-0.4910869129110175,0.7826217378262174,0.3661633836616338,1
20170706_11_12_01,20170710_01_02_03,0,visible,0.1,P2,20.0,60.0,40.00000000000001,37,56,13,0.27956989247311825,-0.8658539390246537,0.8563143685631437,0.21997800219978003,1
20170706_11_12_01,20170710_01_02_03,0,visible,0.1,P3,60.0,180.0,112.29999999999998,104,161,46,0.3471698113207547,0.2967491634714809,0.41225877412258777,0.6539346065393461,1
20170706_11_12_01,20170714_01_02_02,0,visible,0.1,P1,0.0,20.0,20.0,22,32,9,0.3333333333333333,-0.7788280556440612,0.8235176482351765,0.30786921307869214,1
20170706_11_12_01,20170714_01_02_02,0,visible,0.1,P2,20.0,60.0,40.00000000000001,37,61,18,0.3673469387755102,0.3352244007042545,0.45235476452354767,0.6746325367463254,1
20170706_11_12_01,20170714_01_02_02,0,visible,0.1,P3,60.0,180.0,112.29999999999998,104,187,57,0.3917525773195876,1.1095323980699898,0.16328367163283672,0.8896110388961104,1
20170706_11_12_01,20170714_03_04_01,0,visible,0.1,P1,0.0,20.0,20.0,22,28,10,0.4,0.37332769061845855,0.40935906409359063,0.7163283671632836,1
20170706_11_12_01,20170714_03_04_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,37,56,14,0.3010752688172043,-0.44548983688522964,0.7294270572942706,0.3842615738426157,1
20170706_11_12_01,20170714_03_04_01,0,visible,0.1,P3,60.0,180.0,112.29999999999998,104,123,34,0.29955947136563876,-0.03626016038387194,0.5569443055694431,0.5213478652134786,1
20170706_11_12_01,20170714_07_08_01,0,visible,0.1,P1,0.0,20.0,20.0,22,24,5,0.21739130434782608,-1.1816367318584284,0.9141085891410858,0.1571842815718428,1
20170706_11_12_01,20170714_07_08_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,37,41,10,0.2564102564102564,-0.5130038307428832,0.7562243775622438,0.3678632136786321,1
20170706_11_12_01,20170714_07_08_01,0,visible,0.1,P3,60.0,180.0,112.29999999999998,104,87,18,0.18848167539267016,-1.5751295133491514,0.9604039596040396,0.06479352064793521,1
20170706_11_12_02,20170706_01_02_03,0,visible,0.1,P1,0.0,20.0,20.0,23,23,7,0.30434782608695654,-0.42083135556516194,0.72002799720028,0.45515448455154484,1
20170706_11_12_02,20170706_01_02_03,0,visible,0.1,P2,20.0,60.0,40.0,44,41,14,0.32941176470588235,0.14154741488011108,0.49735026497350265,0.6396360363963604,1
20170706_11_12_02,20170706_01_02_03,0,visible,0.1,P3,60.0,180.0,113.19999999999999,92,101,32,0.3316062176165803,1.817330721758665,0.042495750424957505,0.9696030396960303,1
20170706_11_12_02,20170706_03_04_01,0,visible,0.1,P1,0.0,20.0,20.0,23,26,7,0.2857142857142857,-0.8088427874664216,0.8373162683731626,0.2648735126487351,1
20170706_11_12_02,20170706_03_04_01,0,visible,0.1,P2,20.0,60.0,40.0,44,51,16,0.3368421052631579,-0.22400913694803212,0.6139386061393861,0.4874512548745126,1
20170706_11_12_02,20170706_03_04_01,0,visible,0.1,P3,60.0,180.0,113.19999999999999,92,148,36,0.3,0.03291143625888752,0.5326467353264673,0.5537446255374463,1
20170706_11_12_02,20170706_03_04_03,0,visible,0.1,P1,0.0,20.0,20.0,22,35,13,0.45614035087719296,0.7191014650943586,0.34126587341265874,0.8243175682431757,1
20170706_11_12_02,20170706_03_04_03,0,visible,0.1,P2,20.0,60.0,40.0,44,62,27,0.5094339622641509,1.9785921119702985,0.036896310368963105,0.9871012898710129,1
20170706_11_12_02,20170706_03_04_03,0,visible,0.1,P3,60.0,180.0,112.99999999999999,92,162,35,0.2755905511811024,-0.8555045952387657,0.8314168583141686,0.22347765223477653,1
20170706_11_12_02,20170706_05_06_03,0,visible,0.1,P1,0.0,20.0,20.0,23,23,13,0.5652173913043478,2.120816496431302,0.023997600239976002,0.9908009199080092,1
20170706_11_12_02,20170706_05_06_03,0,visible,0.1,P2,20.0,60.0,40.0,44,45,13,0.29213483146067415,-0.5141446122562545,0.7411258874112588,0.3585641435856414,1
20170706_11_12_02,20170706_05_06_03,0,visible,0.1,P3,60.0,180.0,113.19999999999999,92,140,37,0.31896551724137934,0.5856600921080065,0.31366863313668636,0.7608239176082392,1
20170706_11_12_02,20170710_07_08_03,0,visible,0.1,P1,0.0,20.0,20.0,23,27,8,0.32,-0.6259752760677529,0.8233176682331766,0.3812618738126187,1
20170706_11_12_02,20170710_07_08_03,0,visible,0.1,P2,20.0,60.0,40.0,44,39,18,0.43373493975903615,1.6221983855623532,0.08299170082991701,0.9675032496750325,1
20170706_11_12_02,20170710_07_08_03,0,visible,0.1,P3,60.0,180.0,70.69999999999999,54,73,15,0.23622047244094488,-0.46821571000206347,0.7215278472152785,0.37296270372962703,1
20170706_11_12_02,20170714_01_02_01,0,visible,0.1,P1,0.0,20.0,20.0,23,29,10,0.38461538461538464,-0.005516531799396679,0.5713428657134286,0.6054394560543945,1
20170706_11_12_02,20170714_01_02_01,0,visible,0.1,P2,20.0,60.0,40.0,44,62,23,0.4339622641509434,0.8203429457038397,0.25577442255774424,0.822017798220178,1
20170706_11_12_02,20170714_01_02_01,0,visible,0.1,P3,60.0,180.0,113.1,91,168,39,0.30115830115830117,-0.295261155497358,0.6511348865113489,0.42155784421557846,1
20170706_11_12_02,20170714_01_02_02,0,visible,0.1,P1,0.0,20.0,20.0,22,32,13,0.48148148148148145,1.4525510809019695,0.10918908109189081,0.9513048695130487,1
20170706_11_12_02,20170714_01_02_02,0,visible,0.1,P2,20.0,60.0,39.99999999999999,44,62,18,0.33962264150943394,-0.722521759986757,0.8247175282471753,0.28287171282871715,1
20170706_11_12_02,20170714_01_02_02,0,visible,0.1,P3,60.0,180.0,113.1,92,188,53,0.37857142857142856,1.5871980777277428,0.06369363063693631,0.9582041795820418,1
20170706_11_12_02,20170714_03_04_03,0,visible,0.1,P1,0.0,20.0,20.0,23,26,10,0.40816326530612246,0.4100322858943404,0.3992600739926007,0.718028197180282,1
20170706_11_12_02,20170714_03_04_03,0,visible,0.1,P2,20.0,60.0,40.0,44,54,14,0.2857142857142857,-1.066788324915326,0.8786121387861214,0.18448155184481552,1
20170706_11_12_02,20170714_03_04_03,0,visible,0.1,P3,60.0,180.0,113.19999999999999,92,161,31,0.2450592885375494,-1.7868333224445951,0.9682031796820318,0.046995300469953004,1
20170706_11_12_02,20170714_05_06_01,0,visible,0.1,P1,0.0,20.0,20.0,23,22,7,0.3111111111111111,-0.09961360807963317,0.5918408159184082,0.5498450154984501,1
20170706_11_12_02,20170714_05_06_01,0,visible,0.1,P2,20.0,60.0,40.0,44,41,12,0.2823529411764706,-0.4417804057686509,0.7448255174482552,0.43345665433456654,1
20170706_11_12_02,20170714_05_06_01,0,visible,0.1,P3,60.0,180.0,113.19999999999999,92,116,32,0.3076923076923077,0.827116138400642,0.23257674232576742,0.8245175482451755,1
20170706_11_12_02,20170714_05_06_03,0,visible,0.1,P1,0.0,20.0,20.0,23,28,10,0.39215686274509803,0.12093155792425427,0.5248475152484752,0.6551344865513449,1
20170706_11_12_02,20170714_05_06_03,0,visible,0.1,P2,20.0,60.0,40.0,44,57,27,0.5346534653465347,2.410406194754213,0.019198080191980802,0.992000799920008,1
20170706_11_12_02,20170714_05_06_03,0,visible,0.1,P3,60.0,180.0,113.19999999999999,92,131,31,0.27802690582959644,-0.18617623066411076,0.6202379762023797,0.46895310468953105,1
20170706_11_12_03,20170706_01_02_01,0,visible,0.1,P1,0.0,20.0,20.0,25,19,6,0.2727272727272727,-0.509185191957683,0.7227277272272773,0.41325867413258677,1
20170706_11_12_03,20170706_01_02_01,0,visible,0.1,P2,20.0,60.0,39.99999999999999,38,42,12,0.3,0.008240319509529687,0.537946205379462,0.5918408159184082,1
20170706_11_12_03,20170706_01_02_01,0,visible,0.1,P3,60.0,180.0,113.20000000000002,108,117,41,0.36444444444444446,1.5110034403125117,0.08339166083391661,0.9385061493850615,1
20170706_11_12_03,20170706_03_04_03,0,visible,0.1,P1,0.0,20.0,20.0,24,35,10,0.3389830508474576,-0.9625801647628157,0.875012498750125,0.25417458254174585,1
20170706_11_12_03,20170706_03_04_03,0,visible,0.1,P2,20.0,60.0,40.0,38,62,20,0.4,0.7991742927713091,0.2555744425557444,0.8482151784821518,1
20170706_11_12_03,20170706_03_04_03,0,visible,0.1,P3,60.0,180.0,113.10000000000001,108,162,40,0.2962962962962963,-1.4563115233141313,0.9444055594440556,0.08539146085391461,1
20170706_11_12_03,20170706_11_12_01,0,visible,0.1,P1,0.0,20.0,20.0,25,24,13,0.5306122448979592,1.7735747677512896,0.06829317068293171,0.9727027297270273,1
20170706_11_12_03,20170706_11_12_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,48,13,0.3023255813953488,-0.2655619914515702,0.6485351464853515,0.49125087491250874,1
20170706_11_12_03,20170706_11_12_01,0,visible,0.1,P3,60.0,180.0,112.9,108,122,35,0.30434782608695654,0.019400661924394217,0.5335466453354665,0.5525447455254474,1
20170706_11_12_03,20170706_11_12_02,0,visible,0.1,P1,0.0,20.0,20.0,25,24,10,0.40816326530612246,0.4135635942745934,0.42315768423157685,0.7113288671132887,1
20170706_11_12_03,20170706_11_12_02,0,visible,0.1,P2,20.0,60.0,39.99999999999999,38,46,14,0.3333333333333333,0.37410941435275463,0.41725827417258277,0.7381261873812619,1
20170706_11_12_03,20170706_11_12_02,0,visible,0.1,P3,60.0,180.0,113.20000000000002,108,119,32,0.28193832599118945,-0.4064191733406362,0.6867313268673133,0.38686131386861317,1
20170706_11_12_03,20170710_01_02_01,0,visible,0.1,P1,0.0,20.0,20.0,25,30,11,0.4,-0.0965137833944455,0.6136386361363864,0.5537446255374463,1
20170706_11_12_03,20170710_01_02_01,0,visible,0.1,P2,20.0,60.0,39.99999999999999,38,49,13,0.2988505747126437,-0.3760858247107241,0.7315268473152685,0.42845715428457154,1
20170706_11_12_03,20170710_01_02_01,0,visible,0.1,P3,60.0,180.0,113.20000000000002,108,146,38,0.2992125984251969,-0.8320533990544897,0.8267173282671733,0.23637636236376364,1
20170706_11_12_03,20170710_01_02_02,0,visible,0.1,P1,0.0,20.0,20.0,25,31,11,0.39285714285714285,-0.25089847989158853,0.6606339366063394,0.46625337466253375,1
20170706_11_12_03,20170710_01_02_02,0,visible,0.1,P2,20.0,60.0,39.99999999999999,38,48,13,0.3023255813953488,-0.25618829283944133,0.6652334766523348,0.49155084491550843,1
20170706_11_12_03,20170710_01_02_02,0,visible,0.1,P3,60.0,180.0,113.20000000000002,108,155,52,0.39543726235741444,1.6614798328963907,0.05579442055794421,0.9663033696630337,1
20170706_11_12_03,20170710_07_08_01,0,visible,0.1,P1,0.0,20.0,20.0,25,19,6,0.2727272727272727,-0.4863465944734431,0.7422257774222578,0.38076192380761925,1
20170706_11_12_03,20170710_07_08_01,0,visible,0.1,P2,20.0,60.0,39.99999999999999,38,45,14,0.3373493975903614,0.4039772984829637,0.41355864413558646,0.6846315368463154,1
20170706_11_12_03,20170710_07_08_01,0,visible,0.1,P3,60.0,180.0,112.9,107,72,20,0.22346368715083798,-0.09058075476991664,0.5825417458254175,0.5110488951104889,1
20170706_11_12_03,20170710_07_08_03,0,visible,0.1,P1,0.0,20.0,20.0,25,27,10,0.38461538461538464,-0.06666300145785453,0.5965403459654035,0.5746425357464253,1
20170706_11_12_03,20170710_07_08_03,0,visible,0.1,P2,20.0,60.0,39.99999999999999,38,39,15,0.38961038961038963,1.5764937059883932,0.07029297070292971,0.9682031796820318,1
20170706_11_12_03,20170710_07_08_03,0,visible,0.1,P3,60.0,180.0,70.6,68,73,20,0.28368794326241137,-0.2574822736180103,0.6563343665633437,0.45195480451954806,1
20170706_11_12_03,20170714_01_02_01,0,visible,0.1,P1,0.0,20.0,20.0,25,29,8,0.2962962962962963,-1.1893527781613928,0.9237076292370763,0.1297870212978702,1
20170706_11_12_03,20170714_01_02_01,0,visible,0.1,P2,20.0,60.0,39.99999999999999,38,62,20,0.4,0.784728579064104,0.2770722927707229,0.8165183481651834,1
20170706_11_12_03,20170714_01_02_01,0,visible,0.1,P3,60.0,180.0,113.0,107,168,49,0.3563636363636364,0.30244547110613607,0.41785821417858215,0.6541345865413458,1
20170706_11_12_03,20170714_03_04_02,0,visible,0.1,P1,0.0,20.0,20.0,25,30,13,0.4727272727272727,0.7719009781331738,0.2943705629437056,0.826017398260174,1
20170706_11_12_03,20170714_03_04_02,0,visible,0.1,P2,20.0,60.0,39.99999999999999,38,57,20,0.42105263157894735,1.3250566367539474,0.1324867513248675,0.938906109389061,1
20170706_11_12_03,20170714_03_04_02,0,visible,0.1,P3,60.0,180.0,113.20000000000002,108,133,41,0.34024896265560167,0.6274344085264424,0.30756924307569244,0.7568243175682432,1
20170706_11_12_03,20170714_05_06_03,0,visible,0.1,P1,0.0,20.0,20.0,25,28,12,0.4528301886792453,0.6301308170150635,0.36026397360263973,0.8293170682931706,1
20170706_11_12_03,20170714_05_06_03,0,visible,0.1,P2,20.0,60.0,39.99999999999999,38,57,9,0.18947368421052632,-2.6587157264031376,1.0,0.006899310068993101,1
20170706_11_12_03,20170714_05_06_03,0,visible,0.1,P3,60.0,180.0,113.20000000000002,108,131,38,0.3179916317991632,0.08667592210219133,0.504049595040496,0.5571442855714429,1
20170706_11_12_03,20170714_07_08_03,0,visible,0.1,P1,0.0,20.0,20.0,25,23,8,0.3333333333333333,-0.2651816239480289,0.7058294170582942,0.47885211478852113,1
20170706_11_12_03,20170714_07_08_03,0,visible,0.1,P2,20.0,60.0,39.99999999999999,38,41,17,0.43037974683544306,1.912394565599926,0.0433956604339566,0.981001899810019,1
20170706_11_12_03,20170714_07_08_03,0,visible,0.1,P3,60.0,180.0,113.20000000000002,108,111,33,0.3013698630136986,0.27348210751434093,0.43655634436556345,0.6435356464353564,1
20170710_01_02_01,20170706_01_02_02,0,visible,0.1,P1,0.0,20.0,20.0,29,28,16,0.5614035087719298,1.7094735131668937,0.06189381061893811,0.966003399660034,1
20170710_01_02_01,20170706_01_02_02,0,visible,0.1,P2,20.0,60.0,40.0,54,38,18,0.391304347826087,0.99927629721222,0.21527847215278473,0.8778122187781222,1
20170710_01_02_01,20170706_01_02_02,0,visible,0.1,P3,60.0,180.0,113.0,158,125,58,0.4098939929328622,0.9993348352049385,0.18438156184381563,0.8617138286171383,1
20170710_01_02_01,20170706_01_02_03,0,visible,0.1,P1,0.0,20.0,20.0,29,25,13,0.48148148148148145,1.000532321358495,0.2233776622337766,0.8680131986801319,1
20170710_01_02_01,20170706_01_02_03,0,visible,0.1,P2,20.0,60.0,40.0,54,41,20,0.42105263157894735,1.0234299590708793,0.20827917208279173,0.869013098690131,1
20170710_01_02_01,20170706_01_02_03,0,visible,0.1,P3,60.0,180.0,113.0,158,99,39,0.3035019455252918,-0.4882761045072101,0.7223277672232776,0.35836416358364165,1
20170710_01_02_01,20170706_05_06_01,0,visible,0.1,P1,0.0,20.0,20.0,30,23,10,0.37735849056603776,0.10326990086675719,0.5416458354164584,0.6089391060893911,1
20170710_01_02_01,20170706_05_06_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,55,43,16,0.32653061224489793,-0.599021977549057,0.782021797820218,0.32156784321567844,1
20170710_01_02_01,20170706_05_06_01,0,visible,0.1,P3,60.0,180.0,113.1,158,125,50,0.35335689045936397,-0.41482604510136595,0.6930306969303069,0.3718628137186281,1
20170710_01_02_01,20170706_11_12_03,0,visible,0.1,P1,0.0,20.0,20.0,29,24,10,0.37735849056603776,-0.11180038666382355,0.6200379962003799,0.56994300569943,1
20170710_01_02_01,20170706_11_12_03,0,visible,0.1,P2,20.0,60.0,40.0,55,46,18,0.3564356435643564,-0.2607422022371101,0.6645335466453355,0.44835516448355167,1
20170710_01_02_01,20170706_11_12_03,0,visible,0.1,P3,60.0,180.0,112.8,157,127,60,0.4225352112676056,1.2082686883651392,0.13438656134386562,0.8945105489451055,1
20170710_01_02_01,20170710_01_02_02,0,visible,0.1,P1,0.0,20.0,20.0,30,31,21,0.6885245901639344,2.359513301848936,0.015398460153984602,1.0,1
20170710_01_02_01,20170710_01_02_02,0,visible,0.1,P2,20.0,60.0,40.0,55,48,21,0.4077669902912621,0.3613853695773905,0.44555544445555445,0.6847315268473153,1
20170710_01_02_01,20170710_01_02_02,0,visible,0.1,P3,60.0,180.0,112.3,157,153,61,0.3935483870967742,-0.4191641129544366,0.6903309669033096,0.35406459354064596,1
20170710_01_02_01,20170710_07_08_01,0,visible,0.1,P1,0.0,20.0,20.0,29,18,6,0.2553191489361702,-0.8068632210058228,0.8552144785521448,0.23307669233076692,1
20170710_01_02_01,20170710_07_08_01,0,visible,0.1,P2,20.0,60.0,40.0,54,45,13,0.26262626262626265,-1.5048090517413466,0.9587041295870413,0.07829217078292171,1
20170710_01_02_01,20170710_07_08_01,0,visible,0.1,P3,60.0,180.0,113.0,158,73,29,0.2510822510822511,-0.3481540691797799,0.6735326467353264,0.40715928407159285,1
20170710_01_02_01,20170710_07_08_03,0,visible,0.1,P1,0.0,20.0,20.0,29,28,13,0.45614035087719296,0.4318821468000132,0.39866013398660133,0.7156284371562843,1
20170710_01_02_01,20170710_07_08_03,0,visible,0.1,P2,20.0,60.0,40.0,55,39,20,0.425531914893617,1.2075724365709504,0.12888711128887112,0.9229077092290771,1
20170710_01_02_01,20170710_07_08_03,0,visible,0.1,P3,60.0,180.0,70.89999999999999,101,73,34,0.39080459770114945,0.6639832356387414,0.27607239276072393,0.7825217478252174,1
20170710_01_02_01,20170714_01_02_01,0,visible,0.1,P1,0.0,20.0,20.0,29,29,15,0.5172413793103449,1.1380563802009895,0.18618138186181382,0.9001099890010998,1
