pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S_obs,null_mean_shiftA,null_sd_shiftA,null_skew_shiftA,z_S_shiftA,p_right_shiftA,p_left_shiftA,null_mean_shiftB,null_sd_shiftB,null_skew_shiftB,z_S_shiftB,p_right_shiftB,p_left_shiftB,ks_AB,null_mean_shiftA_ref,null_sd_shiftA_ref,null_skew_shiftA_ref,z_S_shiftA_ref,p_right_shiftA_ref,p_left_shiftA_ref
20170705_03_04_01,invisible,0.1,P2,20.0,60.0,40.0,49,61,1,23.0,0.41818181818181815,0.40618909090909094,0.06813436441536234,0.13842137460869325,0.1760158383457848,0.4791520847915208,0.6453354664533547,0.40733272727272724,0.06872120631660829,0.14973693592829937,0.15787107780249998,0.4824517548245176,0.640935906409359,0.006500000000000061,0.40703090909090905,0.06831713831537127,0.13253966230250033,0.16322271930409823,0.48405159484051596,0.6395360463953604
20170705_03_04_01,invisible,0.1,P3,60.0,180.0,119.80000000000001,160,153,1,68.0,0.43450479233226835,0.39159744408945685,0.03915412292225787,0.12850768999940665,1.0958577294147496,0.1523847615238476,0.8732126787321268,0.3899884984025559,0.03935826916078404,0.13704691716964396,1.1310531402653192,0.14658534146585342,0.8797120287971203,0.022899999999999976,0.3908888178913738,0.038223985953533685,0.0839192484289428,1.1410629570112216,0.1406859314068593,0.8863113688631137
20170705_03_04_02,invisible,0.1,P1,0.0,20.0,16.2,30,26,1,18.0,0.6428571428571429,0.5149857142857143,0.09108183581028247,0.10135784394786543,1.4039179978516956,0.13858614138586142,0.9345065493450655,0.5027035714285714,0.09004537681561524,0.15771527902782725,1.556477149466121,0.10868913108689131,0.9614038596140386,0.08389999999999997,0.5159178571428571,0.09111345221080386,0.0990950420336629,1.3932002644416746,0.14238576142385762,0.935006499350065
20170705_03_04_02,invisible,0.1,P2,20.0,60.0,40.0,66,54,1,26.0,0.43333333333333335,0.4439,0.05816036677004611,-0.033893331289404874,-0.18168156862636461,0.6273372662733727,0.48105189481051897,0.44317666666666666,0.05838954197147758,-0.02787943158806231,-0.16858041698874152,0.6208379162083791,0.48965103489651035,0.01090000000000002,0.44337833333333326,0.05910656666150674,-0.049506648972219215,-0.16994727603661913,0.6254374562543745,0.48235176482351766
20170705_03_04_02,invisible,0.1,P3,60.0,180.0,119.6,175,170,1,74.0,0.4289855072463768,0.4318330434782609,0.0353977731628555,0.11026162808257697,-0.08044393693307682,0.5598440155984401,0.5028497150284972,0.43149507246376806,0.035247995085588756,0.07672552907015871,-0.0711973889946809,0.5605439456054394,0.5108489151084892,0.00990000000000002,0.43159594202898555,0.03581790038482149,0.08454838147683934,-0.07288073154938393,0.5555444455554445,0.5073492650734927
20170705_03_04_03,invisible,0.1,P1,0.0,20.0,16.7,30,31,1,19.0,0.6229508196721312,0.5403081967213115,0.11377370335137318,-0.28498951387459215,0.7263771901279352,0.3073692630736926,0.8089191080891911,0.5366622950819672,0.11549768306697308,-0.3049746618046154,0.7471017798697165,0.2983701629837016,0.8144185581441856,0.026400000000000007,0.5410065573770491,0.1125453848328351,-0.2646863822746592,0.7280997121009878,0.30296970302969706,0.8081191880811919
20170705_03_04_03,invisible,0.1,P2,20.0,60.0,40.0,57,62,1,34.0,0.5714285714285714,0.44130252100840334,0.06923123527215817,0.08565385759868809,1.879585853244181,0.0415958404159584,0.9792020797920208,0.4423613445378152,0.06958083415706556,0.08036718721601034,1.8549249725781,0.04229577042295771,0.977002299770023,0.009399999999999964,0.4427865546218487,0.06986898590243308,0.0609836371009569,1.8411891219712544,0.042695730426957304,0.976002399760024
20170705_03_04_03,invisible,0.1,P3,60.0,180.0,118.80000000000001,181,181,1,89.0,0.49171270718232046,0.453692817679558,0.03716204030625099,0.03701607713645886,1.023084017708446,0.17118288171182883,0.8542145785421458,0.45373093922651936,0.037363744097107625,0.0058092781276892075,1.0165407368460517,0.1715828417158284,0.8538146185381462,0.010099999999999998,0.45387513812154695,0.03783444115457912,0.07152272821639531,1.0000826735138393,0.1785821417858214,0.8477152284771523
20170707_01_02_01,invisible,0.1,P1,0.0,20.0,16.1,27,28,1,20.0,0.7272727272727273,0.49916727272727274,0.12139432390507167,-0.10924199084052989,1.8790454710537308,0.055694430556944306,0.9946005399460054,0.49832727272727273,0.12675739357657706,-0.1323519656477104,1.8061704180367462,0.061693830616938304,0.9756024397560243,0.019000000000000017,0.4977563636363636,0.12120308238944066,-0.09474953451780313,1.8936512101144334,0.053894610538946106,0.9945005499450055
20170707_01_02_01,invisible,0.1,P2,20.0,60.0,40.0,64,59,1,24.0,0.3902439024390244,0.4583837398373984,0.0645728066143476,-0.00019931863244985058,-1.055240448279258,0.8779122087791221,0.18238176182381763,0.4611918699186992,0.06438671481276972,-0.04160515209616633,-1.1019038273032653,0.8946105389461054,0.1738826117388261,0.031399999999999983,0.45694308943089434,0.06528289833943968,-0.0019553318982296966,-1.0216946350185963,0.8708129187081292,0.19638036196380362
