pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S,z_S,p_right,p_left,null_mean,null_sd,STR,Max_episode,n_windows,n_episodes
20170707_03_04_01,invisible,0.1,P3,65.0,180.0,114.9,168,126,1,56,0.38095238095238093,0.1786016320948382,0.47555244475552444,0.5995400459954005,0.3743918367346939,0.03673283463727454,0.02610966057441253,3.0,110,1.0
20170707_03_04_02,invisible,0.1,P1,0.0,25.0,19.4,30,25,1,9,0.32727272727272727,-0.9797710086721317,0.8848115188481152,0.23697630236976303,0.4064,0.08076098601295895,0.0,0.0,15,0.0
20170707_03_04_02,invisible,0.1,P2,25.0,65.0,40.0,65,48,1,23,0.40707964601769914,-0.06671052968221633,0.5496450354964504,0.5463453654634537,0.4116761061946903,0.06890156919585201,0.0,0.0,36,0.0
20170707_03_04_02,invisible,0.1,P3,65.0,180.0,114.69999999999999,170,123,1,43,0.2935153583617747,-2.07869258066411,0.9862013798620138,0.0188981101889811,0.370180204778157,0.036881281594745983,0.0,0.0,110,0.0
20170707_03_04_03,invisible,0.1,P1,0.0,25.0,19.9,35,26,1,13,0.4262295081967213,-0.1339137878004885,0.6373362663733627,0.48835116488351166,0.4369081967213115,0.07974301003642616,0.0,0.0,15,0.0
20170707_03_04_03,invisible,0.1,P2,25.0,65.0,40.0,65,53,1,29,0.4915254237288136,0.8945908350568776,0.22097790220977903,0.873012698730127,0.4375423728813559,0.06034384517702496,0.125,5.0,36,1.0
20170707_03_04_03,invisible,0.1,P3,65.0,180.0,114.5,174,130,1,48,0.3157894736842105,-1.960309993637244,0.9789021097890211,0.029597040295970403,0.38662434210526314,0.03613452395333789,0.0,0.0,110,0.0
20170707_05_06_01,invisible,0.1,P1,0.0,25.0,10.4,11,9,1,3,0.3,0.09387733965827214,0.6089391060893911,0.668033196680332,0.28557,0.15371121564082882,0.0,0.0,6,0.0
20170707_05_06_01,invisible,0.1,P2,25.0,65.0,40.0,47,38,1,16,0.3764705882352941,0.9286555060872149,0.2288771122887711,0.8476152384761524,0.31547058823529417,0.06568636011971388,0.0,0.0,36,0.0
20170707_05_06_01,invisible,0.1,P3,65.0,180.0,114.4,121,113,1,34,0.2905982905982906,-0.37948180420080974,0.676032396760324,0.4072592740725927,0.3055316239316239,0.03935190875563312,0.0,0.0,110,0.0
