pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S,z_S,p_right,p_left,null_mean,null_sd,STR,Max_episode,n_windows,n_episodes
20170707_11_12_01,invisible,0.1,P1,0.0,15.0,11.0,14,19,1,9,0.5454545454545454,1.1030864179225792,0.14338566143385661,0.9267073292670733,0.4226787878787879,0.11130202999596232,0.0,0.0,7.0,0.0
20170707_11_12_01,invisible,0.1,P2,15.0,55.0,40.0,59,58,1,23,0.39316239316239315,-0.5300978432612615,0.7357264273572642,0.36036396360363965,0.4391111111111111,0.08667969231120207,0.075,3.0,36.0,1.0
20170707_11_12_01,invisible,0.1,P3,55.0,180.0,124.4,173,167,1,56,0.32941176470588235,-2.072972279696962,0.9869013098690131,0.0211978802119788,0.4089976470588235,0.038392159476717876,0.0,0.0,120.0,0.0
20170707_11_12_02,invisible,0.1,P1,0.0,15.0,11.3,18,17,1,10,0.5714285714285714,1.0386082788173572,0.23567643235676433,0.9104089591040896,0.45563428571428577,0.1114898543328947,0.0,0.0,7.0,0.0
20170707_11_12_02,invisible,0.1,P2,15.0,55.0,40.0,67,65,1,39,0.5909090909090909,1.2345840352976043,0.11878812118788121,0.9081091890810918,0.4938560606060606,0.07861192719832565,0.0,0.0,36.0,0.0
20170707_11_12_02,invisible,0.1,P3,55.0,180.0,124.30000000000001,200,186,1,87,0.45077720207253885,-0.27679090666567735,0.6197380261973803,0.42015798420157985,0.462499481865285,0.04235066799685344,0.02413515687851971,3.0,120.0,1.0
20170707_11_12_03,invisible,0.1,P1,0.0,15.0,10.0,17,17,1,7,0.4117647058823529,-0.4472307226217445,0.6868313168683132,0.40245975402459755,0.49048823529411767,0.176024421914205,0.0,0.0,6.0,0.0
20170707_11_12_03,invisible,0.1,P2,15.0,55.0,40.0,66,62,1,29,0.453125,-0.24226634068595476,0.6381361863813618,0.42405759424057593,0.4708515625,0.07316972902553802,0.0,0.0,36.0,0.0
20170707_11_12_03,invisible,0.1,P3,55.0,180.0,124.5,175,174,1,74,0.42406876790830944,0.10814921586838494,0.48755124487551244,0.5611438856114389,0.41937707736389684,0.04338164180609755,0.0,0.0,120.0,0.0
20170710_13_14_01,invisible,0.1,P1,0.0,15.0,9.6,13,15,1,4,0.2857142857142857,-1.2041178180318168,0.949005099490051,0.19058094190580943,0.41772142857142847,0.10962975622511277,,,0.0,
20170710_13_14_01,invisible,0.1,P2,15.0,55.0,40.0,48,56,1,19,0.36538461538461536,-0.3268545350523297,0.6732326767323268,0.44265573442655737,0.38812884615384613,0.06958517728869631,0.075,3.0,36.0,1.0
20170710_13_14_01,invisible,0.1,P3,55.0,180.0,123.1,145,176,1,55,0.3426791277258567,-1.2683234401895325,0.9093090690930907,0.11638836116388361,0.38720747663551397,0.035108039084260065,0.032493907392363935,4.0,119.0,1.0
20170710_13_14_02,invisible,0.1,P1,0.0,15.0,9.8,15,21,1,5,0.2777777777777778,-2.3388781320533663,1.0,0.0212978702129787,0.5122722222222222,0.1002593684684953,,,0.0,
20170710_13_14_02,invisible,0.1,P2,15.0,55.0,40.0,54,65,1,33,0.5546218487394958,2.049387542960679,0.025997400259974,0.9901009899010099,0.43834621848739497,0.05673677028607361,0.0,0.0,36.0,0.0
20170710_13_14_02,invisible,0.1,P3,55.0,180.0,124.69999999999999,171,203,1,89,0.47593582887700536,0.9468557418897686,0.1892810718928107,0.8529147085291471,0.4453422459893049,0.03231071168944987,0.07217321571772255,5.0,120.0,2.0
20170710_13_14_03,invisible,0.1,P1,0.0,15.0,11.2,20,20,1,11,0.55,0.2341955873888842,0.49775022497750226,0.6574342565743425,0.520595,0.12555744678132089,0.0,0.0,7.0,0.0
20170710_13_14_03,invisible,0.1,P2,15.0,55.0,40.0,57,75,1,26,0.3939393939393939,-1.5441737080874756,0.9479052094790521,0.0857914208579142,0.4840030303030303,0.05832480885533534,0.0,0.0,36.0,0.0
20170710_13_14_03,invisible,0.1,P3,55.0,180.0,124.5,170,226,1,80,0.40404040404040403,-1.8783043960934158,0.9746025397460254,0.036896310368963105,0.46589949494949495,0.03293347502020882,0.0,0.0,120.0,0.0
20170710_15_16_01,invisible,0.1,P1,0.0,15.0,7.9,9,10,1,4,0.42105263157894735,0.4822462848309013,0.44985501449855014,0.8034196580341966,0.3563578947368421,0.13415289837803587,,,0.0,
