variable,rhat,ess_bulk,ess_tail,condition,block,is_imputed,is_lp
y_mis[3564],1.0004955968607436,22310.530219759763,13744.265591135345,invisible_pair,y_mis,TRUE,FALSE
y_mis[3565],1.0001679519950197,21106.511465048698,13328.439381684073,invisible_pair,y_mis,TRUE,FALSE
y_mis[3566],1.000305543555966,26723.00793495925,12577.066881946195,invisible_pair,y_mis,TRUE,FALSE
y_mis[3567],1.0005069222127616,17438.22278579227,10668.670337137724,invisible_pair,y_mis,TRUE,FALSE
y_mis[3568],1.000613482550463,6202.96553430112,1965.7946306196081,invisible_pair,y_mis,TRUE,FALSE
y_mis[3569],1.0003176977467982,25043.370449982187,12417.536837986865,invisible_pair,y_mis,TRUE,FALSE
y_mis[3570],1.0006654426842392,19771.310964208416,13176.38141842148,invisible_pair,y_mis,TRUE,FALSE
y_mis[3571],1.0006058628474963,24285.993056172152,14066.742450496857,invisible_pair,y_mis,TRUE,FALSE
y_mis[3572],1.000515666501749,26962.308713815542,13827.80506540976,invisible_pair,y_mis,TRUE,FALSE
y_mis[3573],1.00101132265741,18233.583099671057,13105.344768600913,invisible_pair,y_mis,TRUE,FALSE
y_mis[3574],1.0003859166896363,26306.90566585762,13566.198194497505,invisible_pair,y_mis,TRUE,FALSE
y_mis[3575],1.0004651143864205,20464.29527277293,13418.412600653928,invisible_pair,y_mis,TRUE,FALSE
y_mis[3576],1.0007179362872312,25354.727065870396,11372.372131099857,invisible_pair,y_mis,TRUE,FALSE
y_mis[3577],1.0002313617399625,18054.177211347655,10558.162880279886,invisible_pair,y_mis,TRUE,FALSE
y_mis[3578],1.000290458640263,22744.03628069913,13708.381851552076,invisible_pair,y_mis,TRUE,FALSE
y_mis[3579],1.0000481635390688,19207.19872247676,12323.909285112511,invisible_pair,y_mis,TRUE,FALSE
y_mis[3580],1.0002174970078515,23091.25402609237,12965.273490380621,invisible_pair,y_mis,TRUE,FALSE
y_mis[3581],1.0009334938186925,5311.114853953065,2131.2643686784945,invisible_pair,y_mis,TRUE,FALSE
y_mis[3582],1.0008370636023551,23970.534248948643,11845.64485428607,invisible_pair,y_mis,TRUE,FALSE
y_mis[3583],1.0002983298456576,18892.831713668485,11568.47241881349,invisible_pair,y_mis,TRUE,FALSE
y_mis[3584],1.0006026119825917,6393.711911486936,2129.967269190762,invisible_pair,y_mis,TRUE,FALSE
y_mis[3585],1.000158115362406,16887.243730993316,14106.692782774602,invisible_pair,y_mis,TRUE,FALSE
y_mis[3586],1.0000787940409972,19765.585157361358,12599.244933203663,invisible_pair,y_mis,TRUE,FALSE
y_mis[3587],0.9999909206862834,26332.05361897481,13220.527065938608,invisible_pair,y_mis,TRUE,FALSE
y_mis[3588],1.0007391843337832,8709.409828308237,2038.0043709354436,invisible_pair,y_mis,TRUE,FALSE
y_mis[3589],1.0009300838186685,24227.55087007299,12303.923909600113,invisible_pair,y_mis,TRUE,FALSE
y_mis[3590],1.000023651979062,25290.78831492429,12553.890205040532,invisible_pair,y_mis,TRUE,FALSE
y_mis[3591],1.000253119215625,25011.696720978627,13711.97147151004,invisible_pair,y_mis,TRUE,FALSE
y_mis[3592],1.0001171310605,11808.37733358376,2171.2946448869006,invisible_pair,y_mis,TRUE,FALSE
y_mis[3593],1.0002697844696034,18561.542284761388,13010.535677313199,invisible_pair,y_mis,TRUE,FALSE
y_mis[3594],1.0009447297133887,22732.312084092006,12471.391424684152,invisible_pair,y_mis,TRUE,FALSE
y_mis[3595],1.0006415657891488,23326.461402838606,12825.517452437414,invisible_pair,y_mis,TRUE,FALSE
y_mis[3596],1.0000584017296061,13021.765865694524,2415.9920525384046,invisible_pair,y_mis,TRUE,FALSE
y_mis[3597],1.000226218141761,14902.956485549887,12259.540727934927,invisible_pair,y_mis,TRUE,FALSE
y_mis[3598],1.0001425869525133,24410.7376262625,13196.932517492649,invisible_pair,y_mis,TRUE,FALSE
y_mis[3599],1.000183297966885,16761.767564392994,12755.003269733412,invisible_pair,y_mis,TRUE,FALSE
y_mis[3600],1.0004116686352116,26829.633026228614,13000.572479254139,invisible_pair,y_mis,TRUE,FALSE
y_mis[3601],1.0007098113032102,19997.52044242901,13329.895195145918,invisible_pair,y_mis,TRUE,FALSE
y_mis[3602],1.0006983091210442,17083.08095873021,11134.296311506681,invisible_pair,y_mis,TRUE,FALSE
y_mis[3603],1.0004943992610469,25254.00756121833,13439.551006311114,invisible_pair,y_mis,TRUE,FALSE
y_mis[3604],1.001048505032112,22904.199213210388,12439.858060598874,invisible_pair,y_mis,TRUE,FALSE
y_mis[3605],1.0001471759214953,21316.399415541946,13186.408376281692,invisible_pair,y_mis,TRUE,FALSE
y_mis[3606],1.0002746236507376,24791.777928245374,12910.003791779602,invisible_pair,y_mis,TRUE,FALSE
y_mis[3607],1.000284519290909,25605.11536522037,13684.508181806827,invisible_pair,y_mis,TRUE,FALSE
y_mis[3608],1.000008059452427,27634.14977008671,11277.959565713403,invisible_pair,y_mis,TRUE,FALSE
y_mis[3609],1.0003816850525502,23233.726985953675,13733.172652270534,invisible_pair,y_mis,TRUE,FALSE
y_mis[3610],1.0010982528011052,23529.28529754207,11037.587163927219,invisible_pair,y_mis,TRUE,FALSE
y_mis[3611],1.0005291234786864,25536.8050554747,13132.540828280036,invisible_pair,y_mis,TRUE,FALSE
y_mis[3612],1.0001563597500809,22345.526477501895,12952.963276321354,invisible_pair,y_mis,TRUE,FALSE
y_mis[3613],1.0004406014822746,14868.159751397445,12375.731717295905,invisible_pair,y_mis,TRUE,FALSE
y_mis[3614],1.0001383147188299,23343.75552353232,12043.72914121275,invisible_pair,y_mis,TRUE,FALSE
y_mis[3615],1.000468574364222,6698.419489387329,2100.7350483036053,invisible_pair,y_mis,TRUE,FALSE
y_mis[3616],1.0008248657170125,7134.763137421283,2009.920578922709,invisible_pair,y_mis,TRUE,FALSE
y_mis[3617],1.0007609886201896,22506.222424390668,13155.283485958977,invisible_pair,y_mis,TRUE,FALSE
y_mis[3618],1.0002403342214345,21393.597955709127,12696.816757933439,invisible_pair,y_mis,TRUE,FALSE
y_mis[3619],1.0000521534775177,20834.13422617361,12721.509156457227,invisible_pair,y_mis,TRUE,FALSE
y_mis[3620],1.0000545881704328,22737.37245664627,12223.296942233712,invisible_pair,y_mis,TRUE,FALSE
y_mis[3621],1.0004011693412542,26254.744839485582,13584.307688706338,invisible_pair,y_mis,TRUE,FALSE
y_mis[3622],0.9999848051969551,27337.444056482855,13864.00692156274,invisible_pair,y_mis,TRUE,FALSE
y_mis[3623],1.000196082991818,11423.12022068039,6455.329575431305,invisible_pair,y_mis,TRUE,FALSE
y_mis[3624],1.0002867819082617,18736.16443680084,12429.525642236562,invisible_pair,y_mis,TRUE,FALSE
y_mis[3625],1.0007844121559255,27369.578379227398,12799.373230539026,invisible_pair,y_mis,TRUE,FALSE
y_mis[3626],1.0003413498833613,14191.981258586993,12913.706041371266,invisible_pair,y_mis,TRUE,FALSE
y_mis[3627],1.0001930584408676,14673.999546898853,2010.0843463242975,invisible_pair,y_mis,TRUE,FALSE
y_mis[3628],1.0002884784247694,23947.00214345386,13279.96599771659,invisible_pair,y_mis,TRUE,FALSE
y_mis[3629],1.0004394903117417,13940.120424942965,4280.927413432264,invisible_pair,y_mis,TRUE,FALSE
y_mis[3630],1.0001165913840901,25082.672414031003,11055.901359364185,invisible_pair,y_mis,TRUE,FALSE
y_mis[3631],1.0006802282799199,18852.5547502189,10841.859040040175,invisible_pair,y_mis,TRUE,FALSE
y_mis[3632],1.0004197627722162,25119.49543049992,12321.840836175952,invisible_pair,y_mis,TRUE,FALSE
y_mis[3633],1.000566700217537,23171.297605923206,12164.325641072779,invisible_pair,y_mis,TRUE,FALSE
y_mis[3634],1.0001795468031631,23934.583466332017,12768.152359988468,invisible_pair,y_mis,TRUE,FALSE
y_mis[3635],1.0002674786666457,14815.93993129651,11773.94017047862,invisible_pair,y_mis,TRUE,FALSE
y_mis[3636],1.0005593577447072,25473.86750306944,11905.899062219069,invisible_pair,y_mis,TRUE,FALSE
y_mis[3637],1.0002849049113396,25304.92323143159,13762.523797390677,invisible_pair,y_mis,TRUE,FALSE
y_mis[3638],1.0002100208430627,24998.21237536206,13840.05631295116,invisible_pair,y_mis,TRUE,FALSE
y_mis[3639],1.0005949310783133,25087.889900517628,13174.534560194417,invisible_pair,y_mis,TRUE,FALSE
y_mis[3640],1.000399540856063,28018.062704521904,13377.126755103918,invisible_pair,y_mis,TRUE,FALSE
y_mis[3641],1.0002382372992422,13256.715596377002,12015.5922908278,invisible_pair,y_mis,TRUE,FALSE
y_mis[3642],1.0001676761541445,21332.10351965079,12508.079021518313,invisible_pair,y_mis,TRUE,FALSE
y_mis[3643],1.0002423620474574,18646.791679328886,10949.747761042989,invisible_pair,y_mis,TRUE,FALSE
y_mis[3644],1.0004021987969007,23573.537992686044,12644.92524192597,invisible_pair,y_mis,TRUE,FALSE
y_mis[3645],1.0003265601330356,21752.42171424667,13337.508701586901,invisible_pair,y_mis,TRUE,FALSE
y_mis[3646],1.0013435077180484,20579.729910749666,9798.963413083437,invisible_pair,y_mis,TRUE,FALSE
y_mis[3647],1.00030031607311,15998.478924274947,13259.234775062178,invisible_pair,y_mis,TRUE,FALSE
y_mis[3648],1.0010198722633847,18592.6483134673,11500.519668502866,invisible_pair,y_mis,TRUE,FALSE
y_mis[3649],1.0014095519631265,13153.642504116877,12743.211154013548,invisible_pair,y_mis,TRUE,FALSE
y_mis[3650],1.0001403074561512,14653.810887381032,12636.423292054113,invisible_pair,y_mis,TRUE,FALSE
y_mis[3651],1.0000539544814213,24998.231023512788,12909.227518212114,invisible_pair,y_mis,TRUE,FALSE
y_mis[3652],1.0002158684471145,21709.085966238967,12785.024206940643,invisible_pair,y_mis,TRUE,FALSE
y_mis[3653],1.000428901565482,27555.115088689727,13306.896962123032,invisible_pair,y_mis,TRUE,FALSE
y_mis[3654],1.0005736373428102,21357.780298106285,12258.399430839063,invisible_pair,y_mis,TRUE,FALSE
y_mis[3655],1.0003732274637247,18645.643890825722,13314.590234518819,invisible_pair,y_mis,TRUE,FALSE
y_mis[3656],1.0006533194453666,19909.526968717062,12107.659174212185,invisible_pair,y_mis,TRUE,FALSE
y_mis[3657],1.0000275934594056,22103.52384353044,13210.546454003357,invisible_pair,y_mis,TRUE,FALSE
y_mis[3658],1.0004626162046162,26550.38396956917,14174.089437693048,invisible_pair,y_mis,TRUE,FALSE
y_mis[3659],0.9998939350498645,17978.4305525901,11468.74315043106,invisible_pair,y_mis,TRUE,FALSE
y_mis[3660],1.0000883071119588,21681.52901607262,12331.767821376197,invisible_pair,y_mis,TRUE,FALSE
y_mis[3661],1.0002225666826199,26323.448264964387,13454.715213153879,invisible_pair,y_mis,TRUE,FALSE
y_mis[3662],1.0005431485013774,24275.245858606504,13964.48379913862,invisible_pair,y_mis,TRUE,FALSE
y_mis[3663],1.0001461406566179,21327.565911012895,13587.72991287702,invisible_pair,y_mis,TRUE,FALSE
y_mis[3664],1.0001197369365256,23688.486103244388,12631.460824848384,invisible_pair,y_mis,TRUE,FALSE
y_mis[3665],1.0001710464182705,19585.763685030113,9551.452251358962,invisible_pair,y_mis,TRUE,FALSE
y_mis[3666],1.0000196168512034,15265.395098799185,12695.549476287188,invisible_pair,y_mis,TRUE,FALSE
y_mis[3667],1.0004577853725345,15493.358413636626,13693.943422633436,invisible_pair,y_mis,TRUE,FALSE
y_mis[3668],1.000732708732755,11407.98979059647,2091.056379782669,invisible_pair,y_mis,TRUE,FALSE
y_mis[3669],1.0000438474028805,23003.855028297974,12477.966713688835,invisible_pair,y_mis,TRUE,FALSE
y_mis[3670],1.000403345015768,20461.185129511465,13791.526634754158,invisible_pair,y_mis,TRUE,FALSE
y_mis[3671],1.0011353214737533,14448.337433096483,13324.588844470994,invisible_pair,y_mis,TRUE,FALSE
y_mis[3672],1.00082749648081,19859.85205272483,13610.456765411784,invisible_pair,y_mis,TRUE,FALSE
y_mis[3673],1.0004339704457788,24388.628995484498,12721.516639298114,invisible_pair,y_mis,TRUE,FALSE
y_mis[3674],1.0005865091828894,24192.985518728918,12755.64097333998,invisible_pair,y_mis,TRUE,FALSE
y_mis[3675],1.000823862333601,26820.07558993559,12515.124817091284,invisible_pair,y_mis,TRUE,FALSE
y_mis[3676],1.0004633267682888,22330.77668032968,11685.486534329219,invisible_pair,y_mis,TRUE,FALSE
y_mis[3677],1.0002110690633987,24659.09946619043,11318.457082066525,invisible_pair,y_mis,TRUE,FALSE
y_mis[3678],1.0001327749042601,22847.71805418819,13047.096442782955,invisible_pair,y_mis,TRUE,FALSE
y_mis[3679],1.0002902889388352,24565.57558564243,11752.27642792444,invisible_pair,y_mis,TRUE,FALSE
y_mis[3680],1.0006590927017482,25786.38057865655,12192.841762922078,invisible_pair,y_mis,TRUE,FALSE
y_mis[3681],1.0000961577715837,15994.18459504717,13364.552577333901,invisible_pair,y_mis,TRUE,FALSE
y_mis[3682],1.0006295519625867,24837.102879377308,11747.080477508116,invisible_pair,y_mis,TRUE,FALSE
y_mis[3683],1.0006871295504756,26227.803439466745,13432.826241007051,invisible_pair,y_mis,TRUE,FALSE
y_mis[3684],1.0007742899651328,25023.143184177774,13256.672787962058,invisible_pair,y_mis,TRUE,FALSE
y_mis[3685],1.0003427328600663,23935.295478728473,12436.790966273194,invisible_pair,y_mis,TRUE,FALSE
y_mis[3686],1.000235754544211,25568.537305805185,13647.499549056243,invisible_pair,y_mis,TRUE,FALSE
y_mis[3687],1.0002138212058114,24298.209994328936,11524.548031353113,invisible_pair,y_mis,TRUE,FALSE
y_mis[3688],1.0002793082206416,20876.433909875188,10029.726015724358,invisible_pair,y_mis,TRUE,FALSE
y_mis[3689],1.0006346228382232,25626.210324139553,12039.1333792635,invisible_pair,y_mis,TRUE,FALSE
y_mis[3690],1.0002019924739387,11657.041090509707,2322.1368543317835,invisible_pair,y_mis,TRUE,FALSE
y_mis[3691],1.0001084609594098,26784.745678805648,13270.13815527669,invisible_pair,y_mis,TRUE,FALSE
y_mis[3692],1.0004557824253684,14265.60683016746,12319.405536386961,invisible_pair,y_mis,TRUE,FALSE
y_mis[3693],1.0002007006120812,24299.55600106806,13500.190063653743,invisible_pair,y_mis,TRUE,FALSE
y_mis[3694],1.000394429426431,22498.373293438563,11611.692936134137,invisible_pair,y_mis,TRUE,FALSE
y_mis[3695],1.0003051182775087,23806.000978290598,13115.407403820956,invisible_pair,y_mis,TRUE,FALSE
y_mis[3696],1.0004260029646237,23554.740802977965,11910.672160865684,invisible_pair,y_mis,TRUE,FALSE
y_mis[3697],1.0003626798932503,22929.01376558385,14390.635361189139,invisible_pair,y_mis,TRUE,FALSE
y_mis[3698],1.0003983003532666,26785.910591118507,12994.22240452298,invisible_pair,y_mis,TRUE,FALSE
y_mis[3699],1.0003326665000032,26533.725135319703,13515.53150935878,invisible_pair,y_mis,TRUE,FALSE
y_mis[3700],1.0005046380533098,13762.55530316876,13720.182645007559,invisible_pair,y_mis,TRUE,FALSE
y_mis[3701],1.0007866330075974,9963.930832042302,2229.8960804388394,invisible_pair,y_mis,TRUE,FALSE
y_mis[3702],1.0005849204590307,21482.468464538273,13207.541203693967,invisible_pair,y_mis,TRUE,FALSE
y_mis[3703],1.0000983193483035,20594.853544532267,13404.559043178044,invisible_pair,y_mis,TRUE,FALSE
y_mis[3704],1.0000698877863703,23759.426968259962,12125.989023180902,invisible_pair,y_mis,TRUE,FALSE
y_mis[3705],1.0008307459628807,25131.066526814397,13005.92159233679,invisible_pair,y_mis,TRUE,FALSE
y_mis[3706],1.0011544525363651,24378.950083296706,12442.744242734805,invisible_pair,y_mis,TRUE,FALSE
y_mis[3707],1.0004140243043045,16724.39125079248,13162.374080068275,invisible_pair,y_mis,TRUE,FALSE
y_mis[3708],1.0001131862396953,15624.029296593615,12023.486232023963,invisible_pair,y_mis,TRUE,FALSE
y_mis[3709],1.0006305833320044,11296.246232384627,2179.1656337121017,invisible_pair,y_mis,TRUE,FALSE
y_mis[3710],1.0000594539087608,23673.49690009029,13934.634661219978,invisible_pair,y_mis,TRUE,FALSE
y_mis[3711],1.0002002680752216,24704.44550036558,12683.16531132868,invisible_pair,y_mis,TRUE,FALSE
y_mis[3712],1.0001249853943552,24895.5812286172,11553.357381114385,invisible_pair,y_mis,TRUE,FALSE
y_mis[3713],1.000223087050157,17456.338592265685,10265.21079393945,invisible_pair,y_mis,TRUE,FALSE
y_mis[3714],1.0014727300889887,24901.201142974973,10909.501533937615,invisible_pair,y_mis,TRUE,FALSE
y_mis[3715],1.0002276490948057,22929.96488409209,11533.935544749036,invisible_pair,y_mis,TRUE,FALSE
y_mis[3716],1.0001928865286147,24529.751147201066,12452.393472779891,invisible_pair,y_mis,TRUE,FALSE
y_mis[3717],1.0004764346241837,18220.255818290545,12901.54253950277,invisible_pair,y_mis,TRUE,FALSE
y_mis[3718],1.0002707962029684,22971.178659339697,14103.218930588631,invisible_pair,y_mis,TRUE,FALSE
y_mis[3719],1.0000245287434255,19898.447410653087,11538.724268530737,invisible_pair,y_mis,TRUE,FALSE
y_mis[3720],0.9999112999397085,24900.84110055675,13679.697274184871,invisible_pair,y_mis,TRUE,FALSE
y_mis[3721],1.0009595960449995,24685.4531747963,13438.585764301311,invisible_pair,y_mis,TRUE,FALSE
y_mis[3722],1.0003907436060129,25358.257241726275,13111.144540200847,invisible_pair,y_mis,TRUE,FALSE
y_mis[3723],1.0003834751141745,13585.475410351788,11720.68609720287,invisible_pair,y_mis,TRUE,FALSE
y_mis[3724],1.0003961765039162,5854.511373610204,2132.2026778195877,invisible_pair,y_mis,TRUE,FALSE
y_mis[3725],1.0002165920620572,20109.72962344074,13424.775766306771,invisible_pair,y_mis,TRUE,FALSE
y_mis[3726],1.0001406081527848,25941.16141321825,12983.713257950898,invisible_pair,y_mis,TRUE,FALSE
y_mis[3727],1.0002798585938726,14004.92466032624,2110.905691242436,invisible_pair,y_mis,TRUE,FALSE
y_mis[3728],1.000346790098104,24237.576054370013,12987.77849336765,invisible_pair,y_mis,TRUE,FALSE
y_mis[3729],1.0006006347292853,26064.789295983413,12264.204504025432,invisible_pair,y_mis,TRUE,FALSE
y_mis[3730],1.0000148439472547,23956.864025806644,12546.666749058242,invisible_pair,y_mis,TRUE,FALSE
y_mis[3731],1.0006317705692125,21187.472045337017,10167.891436734655,invisible_pair,y_mis,TRUE,FALSE
y_mis[3732],0.9999489334144381,18715.35615274873,11051.818361205684,invisible_pair,y_mis,TRUE,FALSE
y_mis[3733],1.0003534178154057,25103.564391589553,13266.349004441414,invisible_pair,y_mis,TRUE,FALSE
y_mis[3734],1.0000546265113883,21775.249619906455,11333.54460931453,invisible_pair,y_mis,TRUE,FALSE
y_mis[3735],1.0004661464685747,23851.776092247284,13905.124354423795,invisible_pair,y_mis,TRUE,FALSE
y_mis[3736],0.9999733538046499,26261.379888567877,12163.210210989384,invisible_pair,y_mis,TRUE,FALSE
y_mis[3737],1.0008592645522694,21423.062179080523,13997.780277563641,invisible_pair,y_mis,TRUE,FALSE
y_mis[3738],1.0001414293733404,21321.658520670266,11369.68909135778,invisible_pair,y_mis,TRUE,FALSE
y_mis[3739],1.0003932576499723,24538.83024222319,10543.717030615691,invisible_pair,y_mis,TRUE,FALSE
y_mis[3740],1.000785066091427,23563.944646958473,12807.437375282734,invisible_pair,y_mis,TRUE,FALSE
y_mis[3741],1.0000512413163711,20165.48450727063,10761.230701370841,invisible_pair,y_mis,TRUE,FALSE
y_mis[3742],1.0007173672000036,21085.439779211727,13128.249575715987,invisible_pair,y_mis,TRUE,FALSE
y_mis[3743],1.0003582099816817,21091.156414946014,13154.91749511487,invisible_pair,y_mis,TRUE,FALSE
y_mis[3744],1.0001981060080507,8607.282668955739,1987.2869556092776,invisible_pair,y_mis,TRUE,FALSE
y_mis[3745],1.000110883717798,21017.71171172688,13078.479604698252,invisible_pair,y_mis,TRUE,FALSE
y_mis[3746],1.0000663947352304,13672.513525268863,13222.813826937656,invisible_pair,y_mis,TRUE,FALSE
y_mis[3747],1.0003685024105755,25582.398331481407,12976.402736901573,invisible_pair,y_mis,TRUE,FALSE
y_mis[3748],1.0004575797743573,14326.186052060088,13820.179020422871,invisible_pair,y_mis,TRUE,FALSE
y_mis[3749],1.0002422051086435,21212.43832741345,12722.860558044198,invisible_pair,y_mis,TRUE,FALSE
y_mis[3750],1.0000786886805058,24492.932765518235,12735.228818648431,invisible_pair,y_mis,TRUE,FALSE
y_mis[3751],1.0006433807538113,9378.099074631475,2104.051027711295,invisible_pair,y_mis,TRUE,FALSE
y_mis[3752],1.0010797700119973,25217.383717249708,12597.394042800004,invisible_pair,y_mis,TRUE,FALSE
y_mis[3753],1.0004208427405743,15381.797496481928,12984.124105498342,invisible_pair,y_mis,TRUE,FALSE
y_mis[3754],1.000824781266988,7539.763576768635,2205.4099547960554,invisible_pair,y_mis,TRUE,FALSE
y_mis[3755],1.000050516420531,22824.57288420376,13051.089842421914,invisible_pair,y_mis,TRUE,FALSE
y_mis[3756],1.001181061649265,8389.940879700307,1997.321399169745,invisible_pair,y_mis,TRUE,FALSE
y_mis[3757],1.0002623005077897,23224.56678156007,14117.566878703217,invisible_pair,y_mis,TRUE,FALSE
y_mis[3758],1.000238614456994,24014.47448456067,13098.668028420952,invisible_pair,y_mis,TRUE,FALSE
y_mis[3759],1.0002545998800079,23755.020563645787,10188.360972407521,invisible_pair,y_mis,TRUE,FALSE
y_mis[3760],1.0010973941511996,23126.27268611295,12265.520121940594,invisible_pair,y_mis,TRUE,FALSE
y_mis[3761],1.0007563258123542,23570.8090870259,12412.730766807059,invisible_pair,y_mis,TRUE,FALSE
y_mis[3762],1.0004204750372785,20399.6136908547,12461.494387184877,invisible_pair,y_mis,TRUE,FALSE
y_mis[3763],1.0001701898349091,24299.546587037486,11993.111943399705,invisible_pair,y_mis,TRUE,FALSE
y_mis[3764],1.0000580720560441,28296.244645224113,14205.389769990079,invisible_pair,y_mis,TRUE,FALSE
y_mis[3765],1.0008846109397171,25011.639622704373,13013.046921177664,invisible_pair,y_mis,TRUE,FALSE
y_mis[3766],1.0002850320364576,23702.74667976399,13179.61227631753,invisible_pair,y_mis,TRUE,FALSE
y_mis[3767],1.000146785428161,22334.684260526366,14306.479768625137,invisible_pair,y_mis,TRUE,FALSE
y_mis[3768],1.0003344655894257,19577.335237994994,13581.333992223186,invisible_pair,y_mis,TRUE,FALSE
y_mis[3769],1.0010110193282458,22806.24357078295,10931.881825724811,invisible_pair,y_mis,TRUE,FALSE
y_mis[3770],1.0001712622808834,21630.56001890951,12224.319148774859,invisible_pair,y_mis,TRUE,FALSE
y_mis[3771],1.0005020808546599,18525.96104345411,12169.75920368218,invisible_pair,y_mis,TRUE,FALSE
y_mis[3772],1.0004748057220934,11137.003811646444,2114.3534423362935,invisible_pair,y_mis,TRUE,FALSE
y_mis[3773],1.0003533179566306,22140.625513426952,11186.282999433064,invisible_pair,y_mis,TRUE,FALSE
y_mis[3774],1.000454055082244,26143.96140635644,12396.668677786984,invisible_pair,y_mis,TRUE,FALSE
y_mis[3775],1.0001765432006935,24420.39887435948,13142.800881240835,invisible_pair,y_mis,TRUE,FALSE
y_mis[3776],1.0002228278220657,16560.454156833952,12840.061541563655,invisible_pair,y_mis,TRUE,FALSE
y_mis[3777],1.0001408637001474,20707.598575807493,13510.60216729579,invisible_pair,y_mis,TRUE,FALSE
y_mis[3778],1.0010564878384927,20492.61539097079,12635.84402659306,invisible_pair,y_mis,TRUE,FALSE
y_mis[3779],1.0002483977566776,22493.735142027017,12201.622348483894,invisible_pair,y_mis,TRUE,FALSE
y_mis[3780],1.0005543538452188,11277.9793379866,1989.1181891236197,invisible_pair,y_mis,TRUE,FALSE
y_mis[3781],1.0003705667328613,9538.32987485832,2051.766734892218,invisible_pair,y_mis,TRUE,FALSE
y_mis[3782],1.0001861699248165,20578.769996173512,12608.519274070379,invisible_pair,y_mis,TRUE,FALSE
y_mis[3783],0.9999711798382601,21073.0763472078,11707.656065906764,invisible_pair,y_mis,TRUE,FALSE
y_mis[3784],1.000445884806274,24938.60938612101,13073.273077834185,invisible_pair,y_mis,TRUE,FALSE
y_mis[3785],1.0002887510945462,12277.942438255555,2055.762258707777,invisible_pair,y_mis,TRUE,FALSE
y_mis[3786],1.0005643954119403,6175.118470762502,1879.4730500023006,invisible_pair,y_mis,TRUE,FALSE
y_mis[3787],1.000593588963909,21498.416651731226,13402.915624901227,invisible_pair,y_mis,TRUE,FALSE
y_mis[3788],1.000749764225998,25094.563716467936,13218.189414777144,invisible_pair,y_mis,TRUE,FALSE
y_mis[3789],1.000127317957002,23880.366813226814,11053.023524083872,invisible_pair,y_mis,TRUE,FALSE
y_mis[3790],1.0017142072031187,9671.062089821631,2046.313642542991,invisible_pair,y_mis,TRUE,FALSE
y_mis[3791],1.0002031227344086,16227.277217486862,13155.524209706275,invisible_pair,y_mis,TRUE,FALSE
y_mis[3792],1.000064230547431,21306.079472030382,12786.51082697027,invisible_pair,y_mis,TRUE,FALSE
y_mis[3793],1.0001968470636047,20691.222289390615,13201.467825848014,invisible_pair,y_mis,TRUE,FALSE
y_mis[3794],1.0001240645544553,22329.793624461243,11224.618231889137,invisible_pair,y_mis,TRUE,FALSE
y_mis[3795],1.0005958665105572,20552.54749234843,12484.808907253257,invisible_pair,y_mis,TRUE,FALSE
y_mis[3796],1.000902860286113,16090.234078197946,13208.57574131054,invisible_pair,y_mis,TRUE,FALSE
y_mis[3797],1.0002747630884044,21404.730645712873,12723.027127424531,invisible_pair,y_mis,TRUE,FALSE
y_mis[3798],1.0006403370868868,26655.224494070728,11395.335399981886,invisible_pair,y_mis,TRUE,FALSE
y_mis[3799],1.0004492120415962,10808.696290254718,2040.846562096906,invisible_pair,y_mis,TRUE,FALSE
y_mis[3800],1.0002792531891405,25020.6521494442,11991.003283471546,invisible_pair,y_mis,TRUE,FALSE
y_mis[3801],1.0000510694091347,25709.427929515212,13595.247191689845,invisible_pair,y_mis,TRUE,FALSE
y_mis[3802],1.0000737439132026,22774.04828321062,13101.058529011563,invisible_pair,y_mis,TRUE,FALSE
y_mis[3803],1.000135638573042,21705.454431502814,13246.973422062216,invisible_pair,y_mis,TRUE,FALSE
y_mis[3804],1.0004202603249628,25360.874532165635,12974.356457595388,invisible_pair,y_mis,TRUE,FALSE
y_mis[3805],1.000331035868479,15006.90641062335,13013.086608366219,invisible_pair,y_mis,TRUE,FALSE
y_mis[3806],1.000470754768292,16792.145060596107,13182.738833394758,invisible_pair,y_mis,TRUE,FALSE
y_mis[3807],1.0004006062975772,26711.824111783146,12556.888378017473,invisible_pair,y_mis,TRUE,FALSE
y_mis[3808],1.0003940966524338,9283.599327324191,2078.2758640039765,invisible_pair,y_mis,TRUE,FALSE
y_mis[3809],1.0004411965344056,12271.998676052997,9680.0840228982,invisible_pair,y_mis,TRUE,FALSE
y_mis[3810],1.0001472224159509,13639.250575303904,13752.631654492518,invisible_pair,y_mis,TRUE,FALSE
y_mis[3811],1.0006482528799618,10063.761212973848,1892.2219164293863,invisible_pair,y_mis,TRUE,FALSE
y_mis[3812],1.0003744622206903,22983.81826866922,13239.069273714305,invisible_pair,y_mis,TRUE,FALSE
y_mis[3813],1.0010154896679757,6103.165696102653,2159.383079733928,invisible_pair,y_mis,TRUE,FALSE
y_mis[3814],1.0008525932694603,18042.48500603823,11299.041129448027,invisible_pair,y_mis,TRUE,FALSE
y_mis[3815],1.0005209666774544,25303.000386486267,13551.473503722815,invisible_pair,y_mis,TRUE,FALSE
y_mis[3816],1.0005735134065372,25517.93975162846,13153.419530079762,invisible_pair,y_mis,TRUE,FALSE
y_mis[3817],1.000125086919166,24662.082855930516,12091.832414938961,invisible_pair,y_mis,TRUE,FALSE
