pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S_obs,null_mean,null_sd,z_S,p_right,p_left,STR,Max_episode
20170710_07_08_03,visible,0.1,P3,60.0,180.0,76.69999999999999,73,76,1,22.0,0.2953020134228188,0.2845302013422819,0.0422340920075429,0.2550501637069187,0.4578542145785421,0.6642335766423357,,
20170714_01_02_01,visible,0.1,P1,0.0,20.0,15.0,26,21,1,12.0,0.5106382978723404,0.4503489361702128,0.0863409335780371,0.6982709035412099,0.3301669833016698,0.8292170782921707,,
20170714_01_02_01,visible,0.1,P2,20.0,60.0,40.0,60,63,1,27.0,0.4390243902439024,0.4380422764227641,0.0545583040846,0.0180011794284399,0.5566443355664433,0.5663433656634337,,
20170714_01_02_01,visible,0.1,P3,60.0,180.0,119.1,165,177,1,74.0,0.4327485380116959,0.4216327485380117,0.0310728244816406,0.3577334748005271,0.3972602739726027,0.6715328467153284,,
20170714_01_02_02,visible,0.1,P1,0.0,20.0,13.9,23,24,1,8.0,0.3404255319148936,0.4528723404255319,0.0845287668717145,-1.3302785864756994,0.942005799420058,0.1395860413958604,,
20170714_01_02_02,visible,0.1,P2,20.0,60.0,40.0,65,59,1,32.0,0.5161290322580645,0.4295290322580646,0.0522404899112845,1.6577179912949729,0.0638936106389361,0.9666033396660334,,
20170714_01_02_02,visible,0.1,P3,60.0,180.0,118.7,157,198,1,83.0,0.4676056338028169,0.4265121126760563,0.0304162330363336,1.3510391335334786,0.1033896610338966,0.9264073592640736,,
20170714_01_02_03,visible,0.1,P1,0.0,20.0,14.9,24,26,1,14.0,0.56,0.4735399999999999,0.0855595724863349,1.0105239833194462,0.2194780521947805,0.8932106789321068,,
20170714_01_02_03,visible,0.1,P2,20.0,60.0,40.0,53,65,1,27.0,0.4576271186440678,0.3995813559322034,0.0496554870780752,1.1689697579765317,0.1576842315768423,0.9108089191080893,,
20170714_01_02_03,visible,0.1,P3,60.0,180.0,118.8,170,199,1,86.0,0.4661246612466124,0.4365430894308943,0.0310188591032243,0.9536640827851438,0.192980701929807,0.8473152684731526,,
20170714_03_04_01,visible,0.1,P1,0.0,20.0,16.1,19,24,1,8.0,0.3720930232558139,0.3905395348837209,0.093289279283028,-0.1977345282295786,0.6703329667033296,0.5268473152684732,,
20170714_03_04_01,visible,0.1,P2,20.0,60.0,40.0,46,58,1,16.0,0.3076923076923077,0.342201923076923,0.0552130558006473,-0.6250263616854684,0.7925207479252074,0.3221677832216778,,
20170714_03_04_01,visible,0.1,P3,60.0,180.0,119.2,140,130,1,46.0,0.3407407407407407,0.3369659259259259,0.0349820554538417,0.1079071760032967,0.4997500249975002,0.5829417058294171,,
20170714_03_04_02,visible,0.1,P1,0.0,20.0,14.5,18,22,1,8.0,0.4,0.40674,0.0930829675283528,-0.072408520903107,0.631036896310369,0.581041895810419,,
20170714_03_04_02,visible,0.1,P2,20.0,60.0,40.0,52,57,1,21.0,0.3853211009174312,0.3806807339449541,0.0559608113663388,0.0829217243134602,0.5371462853714628,0.5946405359464053,,
20170714_03_04_02,visible,0.1,P3,60.0,180.0,119.4,148,145,1,47.0,0.3208191126279863,0.3520982935153584,0.034008174431516,-0.9197547769098996,0.8472152784721528,0.205979402059794,,
20170714_03_04_03,visible,0.1,P1,0.0,20.0,14.8,19,22,1,13.0,0.6341463414634146,0.4566243902439024,0.0970623756950027,1.8289471069339585,0.0537946205379462,0.9832016798320168,,
20170714_03_04_03,visible,0.1,P2,20.0,60.0,40.0,41,53,1,17.0,0.3617021276595745,0.3695872340425532,0.060413775774984,-0.130518350853412,0.6143385661433857,0.5214478552144786,,
20170714_03_04_03,visible,0.1,P3,60.0,180.0,118.6,156,167,1,68.0,0.4210526315789473,0.3983058823529412,0.0336810357740506,0.6753577704261463,0.2796720327967203,0.7827217278272173,,
20170714_05_06_01,visible,0.1,P1,0.0,20.0,14.8,19,14,1,4.0,0.2424242424242424,0.3028242424242424,0.0877595454285065,-0.6882442212420635,0.8496150384961504,0.3656634336566343,,
20170714_05_06_01,visible,0.1,P2,20.0,60.0,40.0,61,41,1,14.0,0.2745098039215686,0.3498803921568627,0.0555360269527484,-1.357147645787146,0.9434056594340566,0.1167883211678832,,
20170714_05_06_01,visible,0.1,P3,60.0,180.0,119.3,156,123,1,57.0,0.4086021505376344,0.3498731182795698,0.0324925142072681,1.807463463228328,0.0438956104389561,0.974002599740026,,
20170714_05_06_02,visible,0.1,P1,0.0,20.0,15.6,23,11,1,2.0,0.1176470588235294,0.2825235294117647,0.0859158862110571,-1.919045218054402,0.9916008399160084,0.052994700529947,,
20170714_05_06_02,visible,0.1,P2,20.0,60.0,40.0,53,39,1,18.0,0.391304347826087,0.3352760869565217,0.0581542678372806,0.9634419442152712,0.2183781621837816,0.8741125887411259,,
20170714_05_06_02,visible,0.1,P3,60.0,180.0,119.3,173,141,1,61.0,0.3885350318471338,0.3861605095541401,0.0326062649890356,0.0728241119855998,0.5156484351564844,0.5694430556944305,,
20170714_05_06_03,visible,0.1,P1,0.0,20.0,15.4,23,19,1,9.0,0.4285714285714285,0.4099285714285715,0.0849589211742326,0.2194337791157274,0.5287471252874713,0.6847315268473153,,
20170714_05_06_03,visible,0.1,P2,20.0,60.0,40.0,55,59,1,28.0,0.4912280701754385,0.425180701754386,0.0544851908061946,1.2122077108252207,0.1451854814518548,0.9168083191680833,,
20170714_05_06_03,visible,0.1,P3,60.0,180.0,119.4,180,141,1,64.0,0.3987538940809969,0.3928866043613707,0.0326546615081099,0.1796769419327473,0.4753524647535246,0.5998400159984002,,
20170714_07_08_01,visible,0.1,P1,0.0,20.0,15.0,19,17,1,6.0,0.3333333333333333,0.3678888888888889,0.0946143250025679,-0.3652254090975938,0.7482251774822518,0.4733526647335266,,
20170714_07_08_01,visible,0.1,P2,20.0,60.0,40.0,43,41,1,13.0,0.3095238095238095,0.3001428571428571,0.0589158297799184,0.1592263474179207,0.5202479752024798,0.6433356664333567,,
20170714_07_08_01,visible,0.1,P3,60.0,180.0,119.6,123,98,1,22.0,0.1990950226244343,0.2401384615384615,0.0328483992791323,-1.249480638775018,0.9172082791720828,0.1317868213178682,,
20170714_07_08_02,visible,0.1,P1,0.0,20.0,13.6,17,17,1,7.0,0.4117647058823529,0.3513941176470588,0.100388511039046,0.6013694954775556,0.3803619638036196,0.815018498150185,,
20170714_07_08_02,visible,0.1,P2,20.0,60.0,40.0,48,39,1,14.0,0.3218390804597701,0.2990206896551724,0.0561961666851261,0.4060488846588389,0.4231576842315768,0.7330266973302669,,
20170714_07_08_02,visible,0.1,P3,60.0,180.0,117.1,150,101,1,41.0,0.3266932270916334,0.303411952191235,0.0329628212526507,0.7062889041551982,0.276972302769723,0.7949205079492051,,
20170714_07_08_03,visible,0.1,P1,0.0,20.0,15.1,20,16,1,2.0,0.1111111111111111,0.2742666666666666,0.0880876591620874,-1.8521953825034445,0.9889011098890113,0.0578942105789421,,
20170714_07_08_03,visible,0.1,P2,20.0,60.0,40.0,49,44,1,16.0,0.3440860215053763,0.3597548387096774,0.0588999719163003,-0.2660241880347107,0.6696330366963303,0.4672532746725327,,
20170714_07_08_03,visible,0.1,P3,60.0,180.0,119.5,140,117,1,44.0,0.3424124513618677,0.3098046692607004,0.0333802267870136,0.9768592139659492,0.1938806119388061,0.8637136286371363,,
