pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,null_type,jitter_w,n_matched,S_obs,null_mean,null_sd,z_S,p_right,p_left
20170707_09_10_02,invisible,0.1,P1,0.0,20.0,14.3,24,21,1,circ,,8.0,0.3555555555555555,0.4502488888888889,0.1249871854642319,-0.7576243354998351,0.832016798320168,0.2441755824417558
20170707_09_10_02,invisible,0.1,P2,20.0,60.0,40.0,55,59,1,jitter,0.35,26.0,0.4561403508771929,0.3898350877192982,0.0552415081867807,1.200279741344237,0.1490850914908509,0.9151084891510848
20170707_09_10_02,invisible,0.1,P2,20.0,60.0,40.0,55,59,1,jitter,0.2,26.0,0.4561403508771929,0.4090508771929824,0.0558184838012589,0.84361792863941,0.2464753524647535,0.8374162583741626
20170707_09_10_02,invisible,0.1,P2,20.0,60.0,40.0,55,59,1,jitter,0.5,26.0,0.4561403508771929,0.3813438596491227,0.0532523097445548,1.40456801943165,0.1052894710528947,0.9465053494650536
20170707_09_10_02,invisible,0.1,P2,20.0,60.0,40.0,55,59,1,isi,,26.0,0.4561403508771929,0.4333421052631578,0.0721735113884739,0.3158810646100284,0.4188581141885811,0.6691330866913309
20170707_09_10_02,invisible,0.1,P2,20.0,60.0,40.0,55,59,1,circ,,26.0,0.4561403508771929,0.4212421052631579,0.0686070630370746,0.5086684091866216,0.3651634836516348,0.7364263573642635
20170707_09_10_02,invisible,0.1,P3,60.0,180.0,119.5,172,167,1,jitter,0.35,68.0,0.4011799410029498,0.4011563421828908,0.0317927259073688,0.0007422710505458,0.5368463153684632,0.5346465353464653
20170707_09_10_02,invisible,0.1,P3,60.0,180.0,119.5,172,167,1,jitter,0.2,68.0,0.4011799410029498,0.4102961651917405,0.0315744039572391,-0.2887219724285735,0.6447355264473552,0.4255574442555744
20170707_09_10_02,invisible,0.1,P3,60.0,180.0,119.5,172,167,1,jitter,0.5,68.0,0.4011799410029498,0.3730908554572271,0.0307599016522553,0.913172150654882,0.2034796520347965,0.8483151684831517
20170707_09_10_02,invisible,0.1,P3,60.0,180.0,119.5,172,167,1,isi,,68.0,0.4011799410029498,0.4192277286135693,0.038710478446062,-0.46622486559464,0.7083291670832916,0.3476652334766523
20170707_09_10_02,invisible,0.1,P3,60.0,180.0,119.5,172,167,1,circ,,68.0,0.4011799410029498,0.4249374631268436,0.0392116045025947,-0.6058798772776987,0.7665233476652334,0.2895710428957104
20170707_09_10_03,invisible,0.1,P1,0.0,20.0,15.6,23,25,1,jitter,0.35,10.0,0.4166666666666667,0.4202708333333333,0.0778616890119226,-0.0462893460494382,0.621037896210379,0.5815418458154185
20170707_09_10_03,invisible,0.1,P1,0.0,20.0,15.6,23,25,1,jitter,0.2,10.0,0.4166666666666667,0.4324125,0.0790816628641356,-0.1991085260863198,0.6866313368663134,0.5127487251274873
20170707_09_10_03,invisible,0.1,P1,0.0,20.0,15.6,23,25,1,jitter,0.5,10.0,0.4166666666666667,0.3790958333333333,0.0782156639362009,0.4803492221708835,0.4140585941405859,0.7712228777122287
20170707_09_10_03,invisible,0.1,P1,0.0,20.0,15.6,23,25,1,isi,,10.0,0.4166666666666667,0.44835,0.102969812191082,-0.3076953590489053,0.6905309469053095,0.4533546645335466
20170707_09_10_03,invisible,0.1,P1,0.0,20.0,15.6,23,25,1,circ,,10.0,0.4166666666666667,0.4610833333333334,0.1031892251667195,-0.4304389978207912,0.7274272572742726,0.4085591440855914
20170707_09_10_03,invisible,0.1,P2,20.0,60.0,40.0,57,60,1,jitter,0.35,32.0,0.5470085470085471,0.3953760683760683,0.0534310598197274,2.8379088706845,0.0034996500349965,0.9988001199880012
20170707_09_10_03,invisible,0.1,P2,20.0,60.0,40.0,57,60,1,jitter,0.2,32.0,0.5470085470085471,0.4434358974358974,0.0537451434355818,1.927107138467131,0.0370962903709629,0.9836016398360165
20170707_09_10_03,invisible,0.1,P2,20.0,60.0,40.0,57,60,1,jitter,0.5,32.0,0.5470085470085471,0.3687418803418804,0.0507901906674497,3.50986409627546,0.0006999300069993,0.999900009999
20170707_09_10_03,invisible,0.1,P2,20.0,60.0,40.0,57,60,1,isi,,32.0,0.5470085470085471,0.4585863247863248,0.0647014923039546,1.3666179723773966,0.1110888911108889,0.9343065693430656
20170707_09_10_03,invisible,0.1,P2,20.0,60.0,40.0,57,60,1,circ,,32.0,0.5470085470085471,0.4384410256410256,0.0699739246037874,1.5515425493462336,0.0768923107689231,0.9552044795520448
20170707_09_10_03,invisible,0.1,P3,60.0,180.0,119.8,152,164,1,jitter,0.35,57.0,0.360759493670886,0.3686367088607595,0.032213611532883,-0.2445306445020156,0.6373362663733627,0.4407559244075592
20170707_09_10_03,invisible,0.1,P3,60.0,180.0,119.8,152,164,1,jitter,0.2,57.0,0.360759493670886,0.3732082278481013,0.031831437604043,-0.391083002032999,0.6877312268773123,0.3886611338866113
20170707_09_10_03,invisible,0.1,P3,60.0,180.0,119.8,152,164,1,jitter,0.5,57.0,0.360759493670886,0.3500151898734177,0.0317493681654973,0.3384100036719586,0.4075592440755924,0.6658334166583342
20170707_09_10_03,invisible,0.1,P3,60.0,180.0,119.8,152,164,1,isi,,57.0,0.360759493670886,0.3875632911392405,0.0400754297598753,-0.6688336875975609,0.7721227877212279,0.278972102789721
20170707_09_10_03,invisible,0.1,P3,60.0,180.0,119.8,152,164,1,circ,,57.0,0.360759493670886,0.3941924050632911,0.0419972136598214,-0.7960745125429639,0.8062193780621938,0.2330766923307669
20170707_11_12_01,invisible,0.1,P1,0.0,20.0,16.0,20,28,1,jitter,0.35,10.0,0.4166666666666667,0.400875,0.0847768002661348,0.1862734452950908,0.526047395260474,0.667033296670333
20170707_11_12_01,invisible,0.1,P1,0.0,20.0,16.0,20,28,1,jitter,0.2,10.0,0.4166666666666667,0.4082916666666666,0.0838898537977118,0.0998332887812055,0.5648435156484352,0.6311368863113689
20170707_11_12_01,invisible,0.1,P1,0.0,20.0,16.0,20,28,1,jitter,0.5,10.0,0.4166666666666667,0.3850458333333333,0.082632092131417,0.3826701287321145,0.4447555244475552,0.7365263473652635
20170707_11_12_01,invisible,0.1,P1,0.0,20.0,16.0,20,28,1,isi,,10.0,0.4166666666666667,0.4146375,0.0978490883642506,0.0207377166265767,0.5686431356864313,0.5989401059894011
20170707_11_12_01,invisible,0.1,P1,0.0,20.0,16.0,20,28,1,circ,,10.0,0.4166666666666667,0.4216,0.0899657307901458,-0.0548356945473025,0.585041495850415,0.5623437656234377
20170707_11_12_01,invisible,0.1,P2,20.0,60.0,40.0,59,58,1,jitter,0.35,23.0,0.3931623931623931,0.4162393162393162,0.0556266710011462,-0.4148535704473047,0.7111288871112889,0.4004599540045995
20170707_11_12_01,invisible,0.1,P2,20.0,60.0,40.0,59,58,1,jitter,0.2,23.0,0.3931623931623931,0.4258940170940172,0.0561897307244965,-0.5825196794786258,0.7698230176982301,0.3310668933106689
20170707_11_12_01,invisible,0.1,P2,20.0,60.0,40.0,59,58,1,jitter,0.5,23.0,0.3931623931623931,0.3886461538461538,0.0525093647428266,0.0860082642088382,0.527047295270473,0.6033396660333966
20170707_11_12_01,invisible,0.1,P2,20.0,60.0,40.0,59,58,1,isi,,23.0,0.3931623931623931,0.4349623931623931,0.0779668749261335,-0.5361251177452175,0.7345265473452655,0.3410658934106589
20170707_11_12_01,invisible,0.1,P2,20.0,60.0,40.0,59,58,1,circ,,23.0,0.3931623931623931,0.4310752136752137,0.1005693208809696,-0.3769819680665122,0.6623337666233376,0.4073592640735926
20170707_11_12_01,invisible,0.1,P3,60.0,180.0,119.4,168,159,1,jitter,0.35,55.0,0.3363914373088685,0.3996703363914373,0.0327609493003308,-1.9315343552004416,0.9785021497850216,0.0343965603439656
20170707_11_12_01,invisible,0.1,P3,60.0,180.0,119.4,168,159,1,jitter,0.2,55.0,0.3363914373088685,0.3969204892966361,0.032685992538344,-1.8518346021391496,0.9725027497250276,0.0407959204079592
20170707_11_12_01,invisible,0.1,P3,60.0,180.0,119.4,168,159,1,jitter,0.5,55.0,0.3363914373088685,0.3723186544342508,0.0314077171134448,-1.1438977559436398,0.8904109589041096,0.1487851214878512
20170707_11_12_01,invisible,0.1,P3,60.0,180.0,119.4,168,159,1,isi,,55.0,0.3363914373088685,0.4088360856269113,0.0406720949151543,-1.7811880226275238,0.97010298970103,0.0414958504149585
20170707_11_12_01,invisible,0.1,P3,60.0,180.0,119.4,168,159,1,circ,,55.0,0.3363914373088685,0.4089474006116208,0.0395986067067629,-1.8322857629826843,0.9656034396560343,0.0442955704429557
20170707_11_12_02,invisible,0.1,P1,0.0,20.0,16.3,28,26,1,jitter,0.35,18.0,0.6666666666666666,0.4195629629629629,0.0846829602671504,2.917986132324169,0.0032996700329967,0.9993000699930008
20170707_11_12_02,invisible,0.1,P1,0.0,20.0,16.3,28,26,1,jitter,0.2,18.0,0.6666666666666666,0.4937481481481481,0.0845664153470548,2.044765854256357,0.0304969503049695,0.9906009399060094
20170707_11_12_02,invisible,0.1,P1,0.0,20.0,16.3,28,26,1,jitter,0.5,18.0,0.6666666666666666,0.4100740740740741,0.0766804840336736,3.346256819139431,0.0011998800119988,0.9997000299970004
20170707_11_12_02,invisible,0.1,P1,0.0,20.0,16.3,28,26,1,isi,,18.0,0.6666666666666666,0.534862962962963,0.0944553712667521,1.3954071847484015,0.1181881811818818,0.947005299470053
20170707_11_12_02,invisible,0.1,P1,0.0,20.0,16.3,28,26,1,circ,,18.0,0.6666666666666666,0.4723407407407406,0.1252182336569441,1.5518979964077249,0.0888911108889111,0.9423057694230575
20170707_11_12_02,invisible,0.1,P2,20.0,60.0,40.0,67,63,1,jitter,0.35,34.0,0.5230769230769231,0.4387092307692308,0.0526754337974911,1.6016515902278257,0.0705929407059294,0.9596040395960403
20170707_11_12_02,invisible,0.1,P2,20.0,60.0,40.0,67,63,1,jitter,0.2,34.0,0.5230769230769231,0.4729538461538461,0.0549058574406634,0.9128912516710032,0.2228777122287771,0.8543145685431457
20170707_11_12_02,invisible,0.1,P2,20.0,60.0,40.0,67,63,1,jitter,0.5,34.0,0.5230769230769231,0.4239723076923077,0.0494505812114687,2.004114268360324,0.0296970302969703,0.9864013598640136
20170707_11_12_02,invisible,0.1,P2,20.0,60.0,40.0,67,63,1,isi,,34.0,0.5230769230769231,0.5000907692307692,0.0729039422657518,0.3152937019834128,0.4227577242275772,0.6588341165883411
20170707_11_12_02,invisible,0.1,P2,20.0,60.0,40.0,67,63,1,circ,,34.0,0.5230769230769231,0.4732507692307692,0.0786837548007209,0.6332457566666276,0.2964703529647035,0.7496250374962504
20170707_11_12_02,invisible,0.1,P3,60.0,180.0,119.3,191,180,1,jitter,0.35,85.0,0.4582210242587601,0.4415649595687331,0.0322093397892527,0.5171190964797282,0.3390660933906609,0.7208279172082792
20170707_11_12_02,invisible,0.1,P3,60.0,180.0,119.3,191,180,1,jitter,0.2,85.0,0.4582210242587601,0.4547477088948786,0.0323933996975048,0.1072229341877012,0.495950404959504,0.567943205679432
20170707_11_12_02,invisible,0.1,P3,60.0,180.0,119.3,191,180,1,jitter,0.5,85.0,0.4582210242587601,0.4140161725067386,0.0296465690111315,1.4910613007334403,0.0816918308169183,0.9435056494350564
20170707_11_12_02,invisible,0.1,P3,60.0,180.0,119.3,191,180,1,isi,,85.0,0.4582210242587601,0.4566754716981132,0.04011978554213,0.0385234502069775,0.5123487651234877,0.5418458154184581
20170707_11_12_02,invisible,0.1,P3,60.0,180.0,119.3,191,180,1,circ,,85.0,0.4582210242587601,0.46364474393531,0.0427184663087471,-0.12696428840282,0.5729427057294271,0.471952804719528
20170707_11_12_03,invisible,0.1,P1,0.0,20.0,15.0,26,25,1,jitter,0.35,12.0,0.4705882352941176,0.4544705882352941,0.0854105885453105,0.1887078327562753,0.5195480451954805,0.6594340565943405
20170707_11_12_03,invisible,0.1,P1,0.0,20.0,15.0,26,25,1,jitter,0.2,12.0,0.4705882352941176,0.4834509803921569,0.0834388601222573,-0.1541577279362677,0.652934706529347,0.5316468353164684
20170707_11_12_03,invisible,0.1,P1,0.0,20.0,15.0,26,25,1,jitter,0.5,12.0,0.4705882352941176,0.4271647058823529,0.081817324416659,0.5307375879297649,0.3832616738326167,0.7809219078092191
20170707_11_12_03,invisible,0.1,P1,0.0,20.0,15.0,26,25,1,isi,,12.0,0.4705882352941176,0.5468705882352941,0.1161848659329325,-0.6565601494536326,0.7854214578542146,0.3100689931006899
20170707_11_12_03,invisible,0.1,P1,0.0,20.0,15.0,26,25,1,circ,,12.0,0.4705882352941176,0.4841764705882353,0.0886443564032047,-0.153289344583999,0.611038896110389,0.5104489551044895
20170707_11_12_03,invisible,0.1,P2,20.0,60.0,40.0,66,62,1,jitter,0.35,28.0,0.4375,0.4636203125,0.0544533685507563,-0.4796822160901418,0.7318268173182682,0.3677632236776322
20170707_11_12_03,invisible,0.1,P2,20.0,60.0,40.0,66,62,1,jitter,0.2,28.0,0.4375,0.4692125,0.0546596973852931,-0.5801806727260183,0.7665233476652334,0.3242675732426757
20170707_11_12_03,invisible,0.1,P2,20.0,60.0,40.0,66,62,1,jitter,0.5,28.0,0.4375,0.4252109375,0.0510212693288395,0.2408615595350086,0.4688531146885311,0.6475352464753524
20170707_11_12_03,invisible,0.1,P2,20.0,60.0,40.0,66,62,1,isi,,28.0,0.4375,0.47213125,0.0730216869934174,-0.4742597908361364,0.7182281771822818,0.3590640935906409
20170707_11_12_03,invisible,0.1,P2,20.0,60.0,40.0,66,62,1,circ,,28.0,0.4375,0.4749640625,0.0752993004766566,-0.4975353325043725,0.7392260773922608,0.3360663933606639
20170707_11_12_03,invisible,0.1,P3,60.0,180.0,119.5,166,166,1,jitter,0.35,70.0,0.4216867469879518,0.39285,0.0329626986131864,0.8748296772162938,0.2178782121787821,0.8318168183181682
20170707_11_12_03,invisible,0.1,P3,60.0,180.0,119.5,166,166,1,jitter,0.2,70.0,0.4216867469879518,0.4146216867469879,0.0334137119689234,0.2114419447780829,0.4546545345465453,0.6147385261473852
20170707_11_12_03,invisible,0.1,P3,60.0,180.0,119.5,166,166,1,jitter,0.5,70.0,0.4216867469879518,0.3742403614457831,0.0315055541433308,1.505968926187328,0.0827917208279172,0.9432056794320568
20170707_11_12_03,invisible,0.1,P3,60.0,180.0,119.5,166,166,1,isi,,70.0,0.4216867469879518,0.4137560240963855,0.0421530195175805,0.1881412762912188,0.4496550344965503,0.6037396260373963
20170707_11_12_03,invisible,0.1,P3,60.0,180.0,119.5,166,166,1,circ,,70.0,0.4216867469879518,0.4165198795180722,0.0423258633595109,0.122073528093044,0.4785521447855214,0.5707429257074292
20170710_13_14_01,invisible,0.1,P1,0.0,20.0,14.6,19,24,1,jitter,0.35,7.0,0.3255813953488372,0.3926232558139535,0.0920784338431433,-0.7280951430964049,0.8347165283471653,0.3187681231876812
20170710_13_14_01,invisible,0.1,P1,0.0,20.0,14.6,19,24,1,jitter,0.2,7.0,0.3255813953488372,0.3810976744186046,0.0903008129477843,-0.6147926830057355,0.8122187781221878,0.358964103589641
20170710_13_14_01,invisible,0.1,P1,0.0,20.0,14.6,19,24,1,jitter,0.5,7.0,0.3255813953488372,0.3914325581395348,0.0892208728320236,-0.7380690269044532,0.842015798420158,0.3127687231276872
20170710_13_14_01,invisible,0.1,P1,0.0,20.0,14.6,19,24,1,isi,,7.0,0.3255813953488372,0.3951860465116279,0.0968695689309047,-0.7185399081566923,0.8296170382961704,0.314968503149685
20170710_13_14_01,invisible,0.1,P1,0.0,20.0,14.6,19,24,1,circ,,7.0,0.3255813953488372,0.4345069767441861,0.0969679772279857,-1.1233149799469269,0.9242075792420756,0.1620837916208379
20170710_13_14_01,invisible,0.1,P2,20.0,60.0,40.0,47,53,1,jitter,0.35,19.0,0.38,0.3683519999999999,0.0590006118885247,0.1974216813548932,0.4887511248875112,0.6401359864013598
20170710_13_14_01,invisible,0.1,P2,20.0,60.0,40.0,47,53,1,jitter,0.2,19.0,0.38,0.386798,0.0589380570213893,-0.1153414337621087,0.6064393560643936,0.522047795220478
20170710_13_14_01,invisible,0.1,P2,20.0,60.0,40.0,47,53,1,jitter,0.5,19.0,0.38,0.3338899999999999,0.0556228126736591,0.8289764178328942,0.2567743225677432,0.8415158484151585
20170710_13_14_01,invisible,0.1,P2,20.0,60.0,40.0,47,53,1,isi,,19.0,0.38,0.353162,0.0696057918037375,0.3855713627347735,0.4035596440355964,0.6972302769723028
20170710_13_14_01,invisible,0.1,P2,20.0,60.0,40.0,47,53,1,circ,,19.0,0.38,0.373586,0.0665845624330102,0.0963286348311301,0.532046795320468,0.5994400559944005
20170710_13_14_01,invisible,0.1,P3,60.0,180.0,118.1,139,170,1,jitter,0.35,52.0,0.3365695792880259,0.3495171521035599,0.0334835438204093,-0.3866846617245454,0.6865313468653135,0.3860613938606139
20170710_13_14_01,invisible,0.1,P3,60.0,180.0,118.1,139,170,1,jitter,0.2,52.0,0.3365695792880259,0.3516446601941748,0.0323138052893424,-0.466521375961898,0.7139286071392861,0.3523647635236476
20170710_13_14_01,invisible,0.1,P3,60.0,180.0,118.1,139,170,1,jitter,0.5,52.0,0.3365695792880259,0.3326582524271845,0.0320651559284866,0.1219805969309685,0.4936506349365063,0.5886411358864113
20170710_13_14_01,invisible,0.1,P3,60.0,180.0,118.1,139,170,1,isi,,52.0,0.3365695792880259,0.3863495145631068,0.0350996855513882,-1.418244479774607,0.9354064593540646,0.0920907909209079
20170710_13_14_01,invisible,0.1,P3,60.0,180.0,118.1,139,170,1,circ,,52.0,0.3365695792880259,0.3877255663430421,0.0358453205841135,-1.4271315257168695,0.9422057794220576,0.0922907709229077
20170710_13_14_02,invisible,0.1,P1,0.0,20.0,14.8,22,29,1,jitter,0.35,10.0,0.392156862745098,0.4495764705882353,0.0841775381461907,-0.682125055064178,0.8196180381961804,0.3277672232776722
20170710_13_14_02,invisible,0.1,P1,0.0,20.0,14.8,22,29,1,jitter,0.2,10.0,0.392156862745098,0.4616862745098039,0.0852103996114499,-0.8159733093818636,0.8540145985401459,0.2798720127987201
20170710_13_14_02,invisible,0.1,P1,0.0,20.0,14.8,22,29,1,jitter,0.5,10.0,0.392156862745098,0.4120470588235294,0.0800304117172748,-0.2485329720493995,0.6872312768723128,0.5016498350164984
20170710_13_14_02,invisible,0.1,P1,0.0,20.0,14.8,22,29,1,isi,,10.0,0.392156862745098,0.4712039215686274,0.0807355397949596,-0.9790862738303558,0.8879112088791121,0.2311768823117688
20170710_13_14_02,invisible,0.1,P1,0.0,20.0,14.8,22,29,1,circ,,10.0,0.392156862745098,0.4965529411764706,0.0892554672279682,-1.1696323113152671,0.9129087091290872,0.1791820817918208
20170710_13_14_02,invisible,0.1,P2,20.0,60.0,40.0,55,63,1,jitter,0.35,32.0,0.5423728813559322,0.3986220338983051,0.0560408383747413,2.5651087961314016,0.0067993200679932,0.9969003099690033
20170710_13_14_02,invisible,0.1,P2,20.0,60.0,40.0,55,63,1,jitter,0.2,32.0,0.5423728813559322,0.4458491525423728,0.0566110057356237,1.7050346935069498,0.061993800619938,0.9658034196580342
20170710_13_14_02,invisible,0.1,P2,20.0,60.0,40.0,55,63,1,jitter,0.5,32.0,0.5423728813559322,0.3797440677966102,0.0515206286183064,3.1565766552300265,0.0016998300169983,0.9993000699930008
20170710_13_14_02,invisible,0.1,P2,20.0,60.0,40.0,55,63,1,isi,,32.0,0.5423728813559322,0.4325220338983051,0.0615428489973592,1.7849490110921036,0.0488951104889511,0.9723027697230276
20170710_13_14_02,invisible,0.1,P2,20.0,60.0,40.0,55,63,1,circ,,32.0,0.5423728813559322,0.4367694915254237,0.0618041343154338,1.7086784080096231,0.054994500549945,0.9749025097490251
20170710_13_14_02,invisible,0.1,P3,60.0,180.0,119.7,163,196,1,jitter,0.35,85.0,0.4735376044568245,0.3843064066852368,0.031430930391494,2.838961388038831,0.0036996300369963,0.998100189981002
20170710_13_14_02,invisible,0.1,P3,60.0,180.0,119.7,163,196,1,jitter,0.2,85.0,0.4735376044568245,0.4137281337047353,0.0312969743582579,1.9110304423503468,0.0357964203579642,0.9766023397660234
20170710_13_14_02,invisible,0.1,P3,60.0,180.0,119.7,163,196,1,jitter,0.5,85.0,0.4735376044568245,0.3785710306406685,0.0293262295518042,3.2382810633190835,0.0008999100089991,0.9998000199980002
20170710_13_14_02,invisible,0.1,P3,60.0,180.0,119.7,163,196,1,isi,,85.0,0.4735376044568245,0.4461320334261838,0.0343637284201876,0.7975144808367417,0.2401759824017598,0.8089191080891911
20170710_13_14_02,invisible,0.1,P3,60.0,180.0,119.7,163,196,1,circ,,85.0,0.4735376044568245,0.444050139275766,0.0325019650750207,0.9072517650239236,0.202979702029797,0.8445155484451555
20170710_13_14_03,invisible,0.1,P1,0.0,20.0,16.2,28,28,1,jitter,0.35,12.0,0.4285714285714285,0.4696964285714286,0.0802360395006788,-0.5125502237638753,0.7664233576642335,0.3832616738326167
20170710_13_14_03,invisible,0.1,P1,0.0,20.0,16.2,28,28,1,jitter,0.2,12.0,0.4285714285714285,0.462,0.0830051338805689,-0.4027289622431044,0.7315268473152685,0.4251574842515748
20170710_13_14_03,invisible,0.1,P1,0.0,20.0,16.2,28,28,1,jitter,0.5,12.0,0.4285714285714285,0.4445964285714286,0.0779639245990381,-0.205543783004964,0.6722327767223277,0.5063493650634937
20170710_13_14_03,invisible,0.1,P1,0.0,20.0,16.2,28,28,1,isi,,12.0,0.4285714285714285,0.526825,0.1026807477256243,-0.9568840664378208,0.8697130286971303,0.2222777722227777
20170710_13_14_03,invisible,0.1,P1,0.0,20.0,16.2,28,28,1,circ,,12.0,0.4285714285714285,0.5047285714285714,0.1387985097129944,-0.5486884766603005,0.684031596840316,0.3762623737626237
20170710_13_14_03,invisible,0.1,P2,20.0,60.0,40.0,57,77,1,jitter,0.35,32.0,0.4776119402985074,0.4454179104477612,0.0502554950252704,0.6406071581736051,0.307969203079692,0.7888211178882112
20170710_13_14_03,invisible,0.1,P2,20.0,60.0,40.0,57,77,1,jitter,0.2,32.0,0.4776119402985074,0.4614910447761193,0.0511952494003244,0.3148904578299787,0.4322567743225677,0.6771322867713229
20170710_13_14_03,invisible,0.1,P2,20.0,60.0,40.0,57,77,1,jitter,0.5,32.0,0.4776119402985074,0.4128567164179105,0.0494186437389178,1.310339964461657,0.1217878212178782,0.9275072492750724
20170710_13_14_03,invisible,0.1,P2,20.0,60.0,40.0,57,77,1,isi,,32.0,0.4776119402985074,0.4927805970149254,0.0524627817603512,-0.2891317655573051,0.6653334666533347,0.4408559144085591
20170710_13_14_03,invisible,0.1,P2,20.0,60.0,40.0,57,77,1,circ,,32.0,0.4776119402985074,0.4902268656716418,0.0557602685437042,-0.2262350182773407,0.6723327667233276,0.464953504649535
20170710_13_14_03,invisible,0.1,P3,60.0,180.0,119.5,162,215,1,jitter,0.35,73.0,0.3872679045092838,0.4130021220159151,0.0297208233275971,-0.8658648928724627,0.8312168783121687,0.215978402159784
20170710_13_14_03,invisible,0.1,P3,60.0,180.0,119.5,162,215,1,jitter,0.2,73.0,0.3872679045092838,0.4206827586206896,0.0307420699538759,-1.0869422313312027,0.8783121687831217,0.1560843915608439
20170710_13_14_03,invisible,0.1,P3,60.0,180.0,119.5,162,215,1,jitter,0.5,73.0,0.3872679045092838,0.3879389920424403,0.0285186167675213,-0.0235315597045629,0.5502449755024498,0.5224477552244775
20170710_13_14_03,invisible,0.1,P3,60.0,180.0,119.5,162,215,1,isi,,73.0,0.3872679045092838,0.4596625994694961,0.0326436963883939,-2.2177235720753523,0.9892010798920108,0.0154984501549845
20170710_13_14_03,invisible,0.1,P3,60.0,180.0,119.5,162,215,1,circ,,73.0,0.3872679045092838,0.4638992042440319,0.032294091769132,-2.3729201081912845,0.9917008299170084,0.010998900109989
20170710_15_16_01,invisible,0.1,P1,0.0,20.0,12.9,15,18,1,jitter,0.35,6.0,0.3636363636363636,0.3191575757575758,0.1020519381519089,0.4358446168124623,0.4410558944105589,0.7653234676532347
20170710_15_16_01,invisible,0.1,P1,0.0,20.0,12.9,15,18,1,jitter,0.2,6.0,0.3636363636363636,0.315909090909091,0.095168698101719,0.5015017929136785,0.4237576242375762,0.7926207379262074
20170710_15_16_01,invisible,0.1,P1,0.0,20.0,12.9,15,18,1,jitter,0.5,6.0,0.3636363636363636,0.3511939393939394,0.1023693095243567,0.121544477541521,0.565043495650435,0.660933906609339
20170710_15_16_01,invisible,0.1,P1,0.0,20.0,12.9,15,18,1,isi,,6.0,0.3636363636363636,0.3091393939393939,0.0941655297345112,0.5787358691722715,0.3898610138986101,0.8255174482551745
20170710_15_16_01,invisible,0.1,P1,0.0,20.0,12.9,15,18,1,circ,,6.0,0.3636363636363636,0.3628545454545455,0.1116381551083469,0.0070031449468095,0.5706429357064293,0.5743425657434257
20170710_15_16_01,invisible,0.1,P2,20.0,60.0,40.0,39,45,1,jitter,0.35,12.0,0.2857142857142857,0.2926190476190476,0.0617184556259231,-0.1118751568673691,0.6144385561443856,0.5376462353764624
20170710_15_16_01,invisible,0.1,P2,20.0,60.0,40.0,39,45,1,jitter,0.2,12.0,0.2857142857142857,0.2861880952380952,0.05782280864152,-0.0081941630809908,0.5846415358464153,0.5821417858214178
20170710_15_16_01,invisible,0.1,P2,20.0,60.0,40.0,39,45,1,jitter,0.5,12.0,0.2857142857142857,0.3124857142857142,0.0622800386088439,-0.4298556836094658,0.732026797320268,0.4110588941105889
20170710_15_16_01,invisible,0.1,P2,20.0,60.0,40.0,39,45,1,isi,,12.0,0.2857142857142857,0.3171119047619047,0.0694854020142674,-0.4518592126900579,0.7278272172782722,0.3955604439556044
20170710_15_16_01,invisible,0.1,P2,20.0,60.0,40.0,39,45,1,circ,,12.0,0.2857142857142857,0.311197619047619,0.0717511211626581,-0.3551628590661773,0.6917308269173083,0.4268573142685731
20170710_15_16_01,invisible,0.1,P3,60.0,180.0,118.4,103,121,1,jitter,0.35,24.0,0.2142857142857142,0.26520625,0.0378701432623718,-1.344609006665174,0.9287071292870712,0.1113888611138886
20170710_15_16_01,invisible,0.1,P3,60.0,180.0,118.4,103,121,1,jitter,0.2,24.0,0.2142857142857142,0.2490080357142856,0.0348750531213568,-0.9956206032933066,0.8689131086891311,0.195980401959804
20170710_15_16_01,invisible,0.1,P3,60.0,180.0,118.4,103,121,1,jitter,0.5,24.0,0.2142857142857142,0.2682580357142857,0.0367065007547337,-1.470375010388619,0.945905409459054,0.0891910808919108
20170710_15_16_01,invisible,0.1,P3,60.0,180.0,118.4,103,121,1,isi,,24.0,0.2142857142857142,0.2787348214285714,0.0450157524943516,-1.4317012061709724,0.9398060193980602,0.0905909409059094
20170710_15_16_01,invisible,0.1,P3,60.0,180.0,118.4,103,121,1,circ,,24.0,0.2142857142857142,0.2807008928571428,0.0440286764403234,-1.5084527617233237,0.9452054794520548,0.071992800719928
20170710_15_16_02,invisible,0.1,P1,0.0,20.0,14.7,16,18,1,jitter,0.35,7.0,0.4117647058823529,0.3234176470588235,0.0996027246731622,0.8869943981294959,0.2761723827617238,0.8844115588441156
20170710_15_16_02,invisible,0.1,P1,0.0,20.0,14.7,16,18,1,jitter,0.2,7.0,0.4117647058823529,0.3600176470588235,0.0980838201774496,0.5275799691520022,0.4161583841615838,0.7986201379862014
20170710_15_16_02,invisible,0.1,P1,0.0,20.0,14.7,16,18,1,jitter,0.5,7.0,0.4117647058823529,0.2753588235294117,0.0942473278640523,1.4473183000975978,0.1268873112688731,0.9597040295970404
20170710_15_16_02,invisible,0.1,P1,0.0,20.0,14.7,16,18,1,isi,,7.0,0.4117647058823529,0.4018588235294117,0.1215737147602979,0.0814804612368075,0.5447455254474552,0.6373362663733627
