t_center,z_S_t__20170706_01_02_01,z_S_t__20170706_01_02_02,z_S_t__20170706_01_02_03,z_S_t__20170706_03_04_01,z_S_t__20170706_03_04_02,z_S_t__20170706_03_04_03,z_S_t__20170706_05_06_01,z_S_t__20170706_05_06_02,z_S_t__20170706_05_06_03,z_S_t__20170706_11_12_01,z_S_t__20170706_11_12_02,z_S_t__20170706_11_12_03,z_S_t__20170710_01_02_01,z_S_t__20170710_01_02_02,z_S_t__20170710_01_02_03,z_S_t__20170710_07_08_01,z_S_t__20170710_07_08_02,z_S_t__20170710_07_08_03,z_S_t__20170714_01_02_01,z_S_t__20170714_01_02_02,z_S_t__20170714_01_02_03,z_S_t__20170714_03_04_01,z_S_t__20170714_03_04_02,z_S_t__20170714_03_04_03,z_S_t__20170714_05_06_01,z_S_t__20170714_05_06_02,z_S_t__20170714_05_06_03,z_S_t__20170714_07_08_01,z_S_t__20170714_07_08_02,z_S_t__20170714_07_08_03,S_excess__20170706_01_02_01,S_excess__20170706_01_02_02,S_excess__20170706_01_02_03,S_excess__20170706_03_04_01,S_excess__20170706_03_04_02,S_excess__20170706_03_04_03,S_excess__20170706_05_06_01,S_excess__20170706_05_06_02,S_excess__20170706_05_06_03,S_excess__20170706_11_12_01,S_excess__20170706_11_12_02,S_excess__20170706_11_12_03,S_excess__20170710_01_02_01,S_excess__20170710_01_02_02,S_excess__20170710_01_02_03,S_excess__20170710_07_08_01,S_excess__20170710_07_08_02,S_excess__20170710_07_08_03,S_excess__20170714_01_02_01,S_excess__20170714_01_02_02,S_excess__20170714_01_02_03,S_excess__20170714_03_04_01,S_excess__20170714_03_04_02,S_excess__20170714_03_04_03,S_excess__20170714_05_06_01,S_excess__20170714_05_06_02,S_excess__20170714_05_06_03,S_excess__20170714_07_08_01,S_excess__20170714_07_08_02,S_excess__20170714_07_08_03,nA__20170706_01_02_01,nA__20170706_01_02_02,nA__20170706_01_02_03,nA__20170706_03_04_01,nA__20170706_03_04_02,nA__20170706_03_04_03,nA__20170706_05_06_01,nA__20170706_05_06_02,nA__20170706_05_06_03,nA__20170706_11_12_01,nA__20170706_11_12_02,nA__20170706_11_12_03,nA__20170710_01_02_01,nA__20170710_01_02_02,nA__20170710_01_02_03,nA__20170710_07_08_01,nA__20170710_07_08_02,nA__20170710_07_08_03,nA__20170714_01_02_01,nA__20170714_01_02_02,nA__20170714_01_02_03,nA__20170714_03_04_01,nA__20170714_03_04_02,nA__20170714_03_04_03,nA__20170714_05_06_01,nA__20170714_05_06_02,nA__20170714_05_06_03,nA__20170714_07_08_01,nA__20170714_07_08_02,nA__20170714_07_08_03,nB__20170706_01_02_01,nB__20170706_01_02_02,nB__20170706_01_02_03,nB__20170706_03_04_01,nB__20170706_03_04_02,nB__20170706_03_04_03,nB__20170706_05_06_01,nB__20170706_05_06_02,nB__20170706_05_06_03,nB__20170706_11_12_01,nB__20170706_11_12_02,nB__20170706_11_12_03,nB__20170710_01_02_01,nB__20170710_01_02_02,nB__20170710_01_02_03,nB__20170710_07_08_01,nB__20170710_07_08_02,nB__20170710_07_08_03,nB__20170714_01_02_01,nB__20170714_01_02_02,nB__20170714_01_02_03,nB__20170714_03_04_01,nB__20170714_03_04_02,nB__20170714_03_04_03,nB__20170714_05_06_01,nB__20170714_05_06_02,nB__20170714_05_06_03,nB__20170714_07_08_01,nB__20170714_07_08_02,nB__20170714_07_08_03,nM__20170706_01_02_01,nM__20170706_01_02_02,nM__20170706_01_02_03,nM__20170706_03_04_01,nM__20170706_03_04_02,nM__20170706_03_04_03,nM__20170706_05_06_01,nM__20170706_05_06_02,nM__20170706_05_06_03,nM__20170706_11_12_01,nM__20170706_11_12_02,nM__20170706_11_12_03,nM__20170710_01_02_01,nM__20170710_01_02_02,nM__20170710_01_02_03,nM__20170710_07_08_01,nM__20170710_07_08_02,nM__20170710_07_08_03,nM__20170714_01_02_01,nM__20170714_01_02_02,nM__20170714_01_02_03,nM__20170714_03_04_01,nM__20170714_03_04_02,nM__20170714_03_04_03,nM__20170714_05_06_01,nM__20170714_05_06_02,nM__20170714_05_06_03,nM__20170714_07_08_01,nM__20170714_07_08_02,nM__20170714_07_08_03,episode__20170706_01_02_01,episode__20170706_01_02_02,episode__20170706_01_02_03,episode__20170706_03_04_01,episode__20170706_03_04_02,episode__20170706_03_04_03,episode__20170706_05_06_01,episode__20170706_05_06_02,episode__20170706_05_06_03,episode__20170706_11_12_01,episode__20170706_11_12_02,episode__20170706_11_12_03,episode__20170710_01_02_01,episode__20170710_01_02_02,episode__20170710_01_02_03,episode__20170710_07_08_01,episode__20170710_07_08_02,episode__20170710_07_08_03,episode__20170714_01_02_01,episode__20170714_01_02_02,episode__20170714_01_02_03,episode__20170714_03_04_01,episode__20170714_03_04_02,episode__20170714_03_04_03,episode__20170714_05_06_01,episode__20170714_05_06_02,episode__20170714_05_06_03,episode__20170714_07_08_01,episode__20170714_07_08_02,episode__20170714_07_08_03
37.5,1.230112215260653,2.470785315471936,-0.3180281274523446,-1.356448207881487,0.5435782349407347,1.6913230123475107,1.335851021855642,-0.9398751774010864,1.2168047925307393,-1.15264301472941,-0.805766436447938,1.0913814623298557,-0.6173107737662782,-1.2270701672307949,0.6775310808639785,1.258593274634568,,-0.3582849414984846,1.394078493066533,-1.0202144693681698,0.6399801001782042,-2.174083689223854,1.076797751511785,0.9518379147047556,-0.4638391680503969,-3.063531832627419,1.827544772621266,0.6724191933437322,0.4014686402114968,0.0850871878425484,0.2141251748251748,0.4391504162504163,-0.0606521478521479,-0.22679186597716,0.0912875568875569,0.245135003232062,0.2653287656787657,-0.1468182772851504,0.2329336358086358,-0.2766297202797202,-0.1682595238095237,0.2481830669330669,-0.1092360807493161,-0.1718575729825729,0.0803352579996544,0.2997141414141414,0.0,-0.0864900044400044,0.2086338699312383,-0.1778026164581893,0.1027263791763792,-0.3247948252727664,0.1820326751679692,0.1730727145145876,-0.0817862082362082,-0.4526417693417693,0.2425408027043476,0.1397105172605173,0.0542396825396825,0.0172924686424686,8.0,5.0,7.0,5.0,8.0,7.0,6.0,6.0,8.0,5.0,3.0,5.0,7.0,9.0,10.0,7.0,8.0,5.0,9.0,7.0,8.0,4.0,7.0,7.0,6.0,5.0,9.0,4.0,8.0,6.0,6.0,5.0,5.0,8.0,6.0,8.0,6.0,9.0,5.0,5.0,1.0,4.0,6.0,4.0,8.0,3.0,0.0,3.0,10.0,9.0,6.0,8.0,8.0,9.0,4.0,6.0,8.0,7.0,1.0,5.0,6.0,5.0,3.0,3.0,5.0,7.0,5.0,4.0,5.0,1.0,0.0,3.0,3.0,2.0,7.0,3.0,0.0,1.0,9.0,4.0,5.0,2.0,6.0,7.0,2.0,1.0,8.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.5,1.1794109216578523,2.0134028632493752,0.1845767150292369,-1.9775691261827524,0.18839362811696,1.5699385702478543,1.1357632555962782,0.2474304596890411,1.675482385440774,-1.0230978597994853,-0.5721167952897322,-0.7329872904025482,-0.2752978292566951,-2.1679303422820997,0.4160321330167849,1.3548279788482225,-0.5651560303706807,0.1985686140009468,0.8946288830243408,-0.2372427159871853,0.0314627347387951,-1.7146269779594432,0.8941019054175126,1.0152652696713902,-0.7614548726149165,-2.0402208824477697,0.8225587288823534,-0.3403424420180369,-0.6274638375740319,0.1390883729363242,0.2194513403263401,0.3734945970695972,0.0365016428016428,-0.3257586056100762,0.0315048174048172,0.2563949139096199,0.2190832362082362,0.0382574623089329,0.3140815739815739,-0.21048547008547,-0.091265873015873,-0.1518647907647907,-0.0449912329500564,-0.2981999361749361,0.0498708687940886,0.3394353202353203,-0.1000535353535353,0.0417075036075036,0.135090856211212,-0.041571496056403,0.0050071366541956,-0.2325188823302599,0.1685393474172886,0.1876442985720849,-0.123111494061494,-0.3005342879342879,0.1135846212610919,-0.0723793068043069,-0.0953126262626262,0.0268685564435565,8.0,6.0,7.0,4.0,9.0,6.0,7.0,6.0,7.0,5.0,2.0,4.0,6.0,8.0,10.0,6.0,7.0,6.0,9.0,8.0,7.0,3.0,7.0,7.0,7.0,6.0,8.0,5.0,8.0,6.0,6.0,6.0,6.0,8.0,5.0,7.0,6.0,8.0,5.0,7.0,1.0,4.0,7.0,4.0,8.0,5.0,1.0,2.0,9.0,8.0,6.0,10.0,8.0,9.0,4.0,6.0,7.0,7.0,2.0,7.0,6.0,6.0,4.0,2.0,4.0,6.0,5.0,5.0,5.0,2.0,0.0,1.0,4.0,1.0,7.0,4.0,0.0,1.0,8.0,5.0,4.0,3.0,6.0,7.0,2.0,2.0,6.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.5,1.0970542309250877,1.470626235085554,0.4575282517599655,-0.055829072953659,0.6670725385216877,0.3240996772911588,-0.1087889666481458,-0.9506832360090266,1.0472983423949331,-0.2039803830242529,-1.2626980135325925,-0.6886586014966908,0.9760845476332976,-1.5885093683904956,0.1763195220286142,0.7114605116476603,-0.7813058688322176,1.1031832181536716,1.3262372120951949,0.3764193063715583,-0.9189216256799552,-0.2831480596469844,0.7561204012420981,0.6476308816456486,0.3651603511693675,-2.180530288436457,1.1180781739994976,-0.8322910375450434,0.0051302629228729,0.3914625292694847,0.2040227429433312,0.2557428013163307,0.0910318015318014,-0.0099671039744569,0.1019407314907315,0.0537750832500834,-0.0212911754911754,-0.1472372897226612,0.190149173049173,-0.0414458596958596,-0.2681063492063492,-0.1504683871683871,0.1524269253622194,-0.2108153513153512,0.0227247169325341,0.1768918442668443,-0.1528156565656565,0.1640522366522366,0.1964073762838468,0.0647528399704869,-0.1457370706091294,-0.0448508770641123,0.1482353014632427,0.1215063756504932,0.0560921078921078,-0.3057030608280608,0.158381026945191,-0.1807863525363526,0.0008321067821068,0.0764743506493506,9.0,6.0,8.0,4.0,8.0,7.0,7.0,6.0,6.0,5.0,2.0,4.0,8.0,8.0,8.0,6.0,5.0,7.0,9.0,9.0,7.0,4.0,7.0,6.0,7.0,8.0,8.0,5.0,7.0,8.0,7.0,7.0,6.0,8.0,5.0,7.0,5.0,9.0,5.0,7.0,2.0,4.0,7.0,5.0,8.0,7.0,1.0,1.0,10.0,6.0,6.0,9.0,8.0,7.0,4.0,6.0,8.0,6.0,3.0,7.0,7.0,6.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,0.0,1.0,6.0,2.0,6.0,4.0,0.0,1.0,9.0,5.0,3.0,4.0,6.0,5.0,3.0,2.0,7.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.5,0.8841648384353938,1.0011076218127144,1.2358823256731442,0.5286887398263688,1.2634761177082825,0.6746863053009815,0.7814053916338771,-1.562122990190305,1.488171556876372,0.6499136297637762,0.4389021993699341,-0.8036279839479511,1.598014620894932,-1.3632721371707703,-0.1026898316542715,0.297402085457796,-0.8129828122072377,0.6491655010590108,1.0545775911613264,0.2850081804196763,-1.6853205004882357,-0.4200476883724203,0.7869533710713801,0.0428792428195425,-0.8660608441860905,-1.2058199410393138,1.1365341744993314,-0.1968101568826121,-1.112063908357034,0.805301423109769,0.1659480230553759,0.1733293823823236,0.2371541319791319,0.0870350344100344,0.1986613164613164,0.1109148939295998,0.1440835164835164,-0.2287067109361226,0.259577641802642,0.125904662004662,0.0950524531024531,-0.1717715728715728,0.2686915274268215,-0.1944323935868053,-0.0133467620271026,0.0716083958525135,-0.1436487012987013,0.1299666389166389,0.164300559296225,0.050153427781369,-0.2685499915117563,-0.0629521503006798,0.1735512099012098,0.0073548360136596,-0.1392799145299145,-0.1862947996447996,0.1583064456956872,-0.0449893162393161,-0.2215657731157731,0.1430856496444733,7.0,7.0,8.0,4.0,8.0,6.0,8.0,6.0,5.0,5.0,4.0,4.0,8.0,6.0,7.0,6.0,3.0,7.0,7.0,8.0,5.0,4.0,7.0,6.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,4.0,7.0,6.0,8.0,5.0,7.0,4.0,4.0,7.0,5.0,9.0,9.0,1.0,3.0,9.0,7.0,7.0,9.0,6.0,7.0,5.0,4.0,8.0,6.0,4.0,8.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,1.0,7.0,2.0,6.0,4.0,0.0,2.0,7.0,5.0,2.0,4.0,5.0,4.0,2.0,2.0,7.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5,1.1472759344621588,0.6032147614133181,0.7847939105742902,0.3346474409058401,1.2713111533804784,1.1622668208765203,-0.0452054258412923,-1.1836465319043084,0.7193476016107778,0.6251258020648389,0.9620328337391052,-0.5969669622367991,-0.2734244372361458,-2.2990905556199452,-0.1047484369149003,0.2705242016876367,0.780350683995094,0.3109847843216287,0.5125906015084103,0.2063347163555215,-2.646471927825011,0.1435982733499532,0.6946749047091071,-0.680737593942298,-0.3492985083647444,-1.0633331318926158,-0.2698196604450953,-0.3980801030044002,-1.5667782106280914,0.9073853799132788,0.204245534367593,0.1082355193825783,0.1548521034521034,0.0545433233433233,0.1940307026307025,0.189853786899375,-0.0075581927876046,-0.1767723782753194,0.1226268561503856,0.1167726939726938,0.2141490842490842,-0.1172861527361527,-0.0473051030325023,-0.3555420471685177,-0.0136211325482223,0.0679865810659928,0.1528845876345876,0.0701514208014208,0.0822390354915123,0.0384397835824305,-0.4546888640770993,0.0211162021758769,0.133055821955822,-0.1235180709813063,-0.0582750693750693,-0.1617716172716172,-0.0341351546286531,-0.080004057054057,-0.3119913863913864,0.1625135697635699,7.0,6.0,9.0,6.0,8.0,6.0,7.0,5.0,5.0,5.0,4.0,4.0,8.0,5.0,7.0,6.0,3.0,7.0,5.0,8.0,4.0,5.0,8.0,5.0,7.0,8.0,7.0,6.0,4.0,8.0,7.0,7.0,5.0,6.0,4.0,8.0,7.0,8.0,6.0,7.0,5.0,6.0,8.0,5.0,9.0,9.0,2.0,6.0,8.0,7.0,7.0,10.0,6.0,7.0,5.0,4.0,8.0,7.0,5.0,7.0,6.0,5.0,5.0,4.0,4.0,6.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,1.0,6.0,4.0,1.0,3.0,5.0,5.0,1.0,5.0,5.0,3.0,3.0,2.0,5.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,0.7836287490520261,1.224259775958868,1.0131211888502385,-0.0924102834114527,1.6807303021513833,0.6854240929557385,0.5378150091554442,-0.5558592395182342,-0.234148163231522,0.946536543675114,0.5146523604557275,-1.1074969550723663,-0.0033649361601476,-2.011294933817183,-0.0575739937249453,0.6990788283340651,0.052463405347762,0.4363094866001606,-0.2507114036811116,0.4260600212383828,-0.6272575018013112,0.6884456859487927,0.075725448936619,-0.9887023291270578,-0.2785640811783583,0.3464099338656184,-0.5883420003817502,0.2749987032596683,-2.112999435015662,1.3073610122136652,0.1335370213120215,0.2143520812520812,0.1763818792318792,-0.0149052336552336,0.2870913974913975,0.1120945485886663,0.0973494061494062,-0.0933995365745365,-0.0398694356297296,0.1784245088245089,0.1189627594627594,-0.2058884360737302,-0.000625001443345,-0.2867365214850507,-0.0075550725762025,0.1735199377419966,0.010572322122322,0.1073475609357962,-0.0416834412319706,0.0795431924284866,-0.1038708353565939,0.1024776060626679,0.0142234987234987,-0.194379437229437,-0.0459486846486847,0.0532264679764679,-0.0810630013777071,0.0588884393384393,-0.398181857031857,0.2198050234079647,7.0,7.0,9.0,6.0,7.0,7.0,7.0,7.0,6.0,4.0,6.0,3.0,7.0,6.0,7.0,5.0,3.0,7.0,3.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,6.0,7.0,3.0,8.0,6.0,7.0,5.0,5.0,4.0,8.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,9.0,8.0,3.0,7.0,7.0,6.0,9.0,10.0,6.0,6.0,6.0,4.0,7.0,6.0,7.0,8.0,5.0,6.0,5.0,3.0,4.0,6.0,5.0,3.0,4.0,4.0,4.0,2.0,5.0,2.0,6.0,4.0,1.0,4.0,3.0,4.0,4.0,6.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.5,0.9137380739853378,0.6631065649498553,0.3701990731476545,0.6316300467680898,1.121481639205575,0.8691287989407085,0.513658183554787,-0.6509801667066547,0.0188455081932139,1.525266897043249,0.1946610443540088,-0.4589217730565267,-1.3340526596343396,-0.3301110715094215,0.0508741345532451,0.8078705991082579,-0.5565976173128873,0.5421078594107168,0.4210123333353427,-0.8610191577025408,-0.3146731061058178,0.8076646120161541,0.0860398518282383,-1.403051590144104,-0.1321759569078205,-0.9847822133652988,-0.0777755550387918,1.3551532743511396,-2.2874867600440805,1.350585265973951,0.151139010989011,0.1198690774911362,0.0614106449106449,0.1076920967920967,0.1885871572871573,0.1291730605737572,0.0989124346241993,-0.1085012265512265,0.0033358887500527,0.2930388888888889,0.0441653846153845,-0.0844115681703916,-0.2454941944965938,-0.0458211956000655,0.0067874095031216,0.1907708626340979,-0.1198654428904429,0.139526284327987,0.0680649419208242,-0.1556294672647613,-0.0499036963208789,0.1177630561131335,0.0167693695193693,-0.2679312076812077,-0.0221274614274614,-0.1554054445554444,-0.0101070909740413,0.2620252802752802,-0.4357373515373515,0.2360960088930677,7.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,4.0,6.0,4.0,5.0,6.0,8.0,5.0,2.0,6.0,4.0,4.0,5.0,6.0,8.0,4.0,8.0,6.0,6.0,7.0,3.0,8.0,6.0,7.0,4.0,5.0,3.0,9.0,7.0,4.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,5.0,9.0,7.0,6.0,10.0,10.0,6.0,5.0,6.0,5.0,8.0,7.0,7.0,8.0,5.0,6.0,3.0,4.0,3.0,7.0,5.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,6.0,4.0,1.0,5.0,4.0,2.0,5.0,6.0,4.0,1.0,4.0,2.0,5.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.5,0.294517025947308,0.9022165663413104,-0.2211756292547731,-0.2484169809216418,0.5936796645120528,1.290048756281066,1.36686589920089,0.371080711334433,0.0568270724729692,1.0349264674756566,0.7427317362304448,-0.0848692065345057,-2.006685596395345,-0.2673362800359182,0.2064253084071084,0.7827820057832696,-1.045277582879125,0.2752674064880698,-0.3139142911775236,-0.7258439979683635,0.2801211501308415,-0.510879860752282,0.3188812180279137,-1.553122918908819,-0.9417437977991024,-0.6189361507447937,-1.4151667634217828,1.276769026875259,-3.222202154103424,0.2753020770960369,0.0447982572982572,0.1736135864135863,-0.0360696969696969,-0.0490860861360861,0.1068732101232101,0.1727465759988204,0.2636941698824051,0.06724879009879,0.0101157107598284,0.2068647907647907,0.1655705572205572,-0.0156819286922228,-0.4037722506251918,-0.0363994538914816,0.0308611500556547,0.1924848956598956,-0.2393154786390079,0.0707180303700426,-0.0514836999601705,-0.1344043845043845,0.0395275297629786,-0.0742749751452537,0.0682475135975135,-0.3102481962481963,-0.1530723498723498,-0.1013284548784548,-0.1908302540596658,0.2661261183261183,-0.6329233904983905,0.051880483242248,7.0,9.0,8.0,7.0,6.0,9.0,7.0,9.0,8.0,4.0,6.0,3.0,4.0,8.0,9.0,6.0,2.0,5.0,3.0,5.0,7.0,7.0,9.0,4.0,7.0,4.0,5.0,7.0,3.0,7.0,4.0,6.0,3.0,5.0,4.0,10.0,7.0,4.0,7.0,5.0,8.0,8.0,6.0,8.0,6.0,7.0,6.0,11.0,7.0,5.0,11.0,10.0,6.0,5.0,6.0,5.0,7.0,7.0,7.0,8.0,3.0,6.0,2.0,3.0,3.0,8.0,6.0,3.0,5.0,3.0,5.0,3.0,1.0,5.0,5.0,4.0,1.0,5.0,3.0,2.0,7.0,5.0,5.0,1.0,3.0,2.0,3.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.5,0.2746000698183677,1.3904604994258922,-1.2135371090266651,-0.409848006794244,1.4267537239841324,1.2404662774424842,0.7713175513910732,0.2050699364009272,-0.4042314960155481,1.0881150741465695,0.4133257071620813,0.5233815572528587,-2.498899192478849,0.6031049179005575,0.7156603682171098,1.2164935446874126,-1.608389047782937,0.4575838424996526,0.5383701855385989,0.3021839165279672,0.4519137674689725,-0.397982640562983,-0.0299375308797473,-0.5961765304210439,-0.0128732232851676,-1.490716816761338,-2.8080323220014076,1.0343817703502765,-2.4051785388615174,0.4830538596685454,0.0414153846153845,0.2543178737928737,-0.2036049006549006,-0.0884108003108002,0.2124322455322456,0.1593645886964773,0.1500305694305694,0.035741230991231,-0.0715892622083799,0.2056575036075035,0.0988945221445221,0.0948627544024602,-0.527629451104451,0.0788472120500758,0.098027981985335,0.2950623404373405,-0.3724620095590684,0.1206777363675196,0.0880869086795558,0.0503876762126762,0.0637808742341249,-0.0566963421940975,-0.0058364003643415,-0.1225310578310578,-0.002155167055167,-0.2318715201465201,-0.3841460452945747,0.2105216422466421,-0.4641953453409336,0.0949111971361971,8.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,9.0,4.0,6.0,4.0,5.0,10.0,10.0,7.0,3.0,6.0,5.0,6.0,7.0,7.0,7.0,5.0,8.0,4.0,6.0,8.0,4.0,7.0,4.0,7.0,3.0,5.0,6.0,9.0,5.0,3.0,6.0,5.0,7.0,8.0,5.0,8.0,5.0,7.0,8.0,9.0,8.0,5.0,11.0,10.0,8.0,5.0,6.0,6.0,7.0,7.0,8.0,7.0,3.0,7.0,1.0,3.0,5.0,7.0,4.0,2.0,4.0,3.0,4.0,4.0,0.0,7.0,5.0,5.0,1.0,5.0,5.0,3.0,7.0,5.0,5.0,2.0,4.0,2.0,2.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.5,0.5384114430243373,1.2343277327804156,-1.1733016001832246,-1.1558820856668914,0.8272034662418876,0.8625240623469761,1.0455974943546522,0.0362167649885142,-0.3427818832497566,0.0761813349430498,0.1813198736332402,0.5861386167812984,-1.991777435650248,0.8494498804866243,-0.3592636913984862,0.4768698905997571,-2.477937233719463,0.8416961093328109,0.5190489263592188,0.0949557356675188,0.4688857881975867,0.1596141109675002,0.1498029636306734,-0.5026027597999981,0.308945165309857,-2.880061985031673,-2.192056309658374,0.0946781022240974,-1.4899688703500222,0.3412733791359637,0.0805135975135974,0.2265295454545455,-0.1903959262959261,-0.2381681762681762,0.1183393356643357,0.1068666814094059,0.203934027084027,0.0062213397713398,-0.0614032607914961,0.0151044566544566,0.0445655289155288,0.1066024309024309,-0.3980314518814519,0.1134075158243888,-0.046871499974054,0.1177671994671994,-0.5711240135767225,0.2155944853134482,0.0847907948260889,0.0155880869130868,0.0664613088322065,0.0225738520509417,0.0271485627117978,-0.1000784604284603,0.0515110667110667,-0.4508587357087356,-0.3053640105164872,0.0210848207348206,-0.3097153152403153,0.0672865634365633,9.0,8.0,6.0,8.0,6.0,8.0,9.0,7.0,9.0,4.0,6.0,4.0,6.0,11.0,8.0,7.0,2.0,7.0,7.0,6.0,8.0,8.0,7.0,5.0,9.0,5.0,7.0,8.0,5.0,5.0,3.0,6.0,5.0,7.0,7.0,10.0,4.0,3.0,6.0,5.0,8.0,8.0,3.0,8.0,6.0,5.0,9.0,9.0,8.0,5.0,10.0,10.0,8.0,5.0,6.0,6.0,8.0,6.0,7.0,7.0,3.0,6.0,2.0,3.0,5.0,7.0,4.0,2.0,4.0,2.0,4.0,4.0,0.0,8.0,4.0,3.0,0.0,6.0,6.0,3.0,7.0,6.0,5.0,2.0,5.0,1.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.5,-0.5351579927104585,0.7395073687094647,-1.1679575837943856,-0.6145788497878379,0.3225160651124982,0.9135032093149168,0.6103368638630975,0.379037408079799,0.3946339734540283,0.5895526925627533,0.2608510071492854,0.5016663642551419,-2.320382976585278,1.210116518541872,-1.4881244664116755,0.1466037340077976,-1.7381374387512365,0.7571483632195979,0.6464567882935824,0.7687845693510149,0.2570395074746885,-0.3073654277637018,0.4411134085148581,0.5780090302173341,0.6569433881262559,-2.048619979891894,-1.7260526033235903,0.6239968106128988,-0.9237117891678616,-1.029329005158678,-0.08311993006993,0.12871327006327,-0.1919687701187701,-0.1275549866799866,0.0438734138410609,0.1205234716693693,0.1199946497946498,0.0672416472416472,0.0714515768545179,0.1324699855699855,0.0596663614163612,0.1060325036075036,-0.3828054723054723,0.1600127478558592,-0.2019259159141511,0.0376384837384837,-0.4041660857460391,0.193887529464,0.1058109358305952,0.1430448311492428,0.0373018894676016,-0.0484839630957278,0.0711759133023838,0.1271138639138638,0.1108121156621155,-0.3153261777438249,-0.2603965105156281,0.1345337523587523,-0.1849519314019314,-0.2089530580530579,9.0,8.0,6.0,8.0,6.0,7.0,9.0,7.0,9.0,5.0,6.0,5.0,6.0,11.0,6.0,6.0,2.0,7.0,9.0,8.0,8.0,9.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,5.0,3.0,6.0,5.0,7.0,8.0,10.0,3.0,4.0,6.0,5.0,8.0,7.0,3.0,9.0,5.0,4.0,9.0,7.0,8.0,6.0,9.0,8.0,9.0,5.0,5.0,7.0,7.0,7.0,7.0,6.0,2.0,5.0,2.0,4.0,5.0,7.0,3.0,3.0,5.0,3.0,4.0,4.0,0.0,9.0,2.0,2.0,1.0,5.0,7.0,5.0,6.0,5.0,6.0,4.0,4.0,2.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
