pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S_obs,null_mean,null_sd,z_S,p_right,p_left,STR,Max_episode
20170706_03_04_03,visible,0.2,P2,20.0,60.0,40.0,58,63,1,47.0,0.7768595041322314,0.7257933884297522,0.0469680326720901,1.0872526013384467,0.1887811218878112,0.9009099090090992,,
20170706_03_04_03,visible,0.2,P3,60.0,180.0,119.4,156,171,1,111.0,0.6788990825688074,0.6649559633027523,0.0292708691893835,0.4763479750410752,0.3622637736226377,0.7159284071592841,,
20170706_05_06_01,visible,0.2,P1,0.0,20.0,15.5,26,19,1,17.0,0.7555555555555555,0.6817422222222222,0.0583444974132797,1.265129302776934,0.1891810818918108,0.9673032696730328,,
20170706_05_06_01,visible,0.2,P2,20.0,60.0,40.0,57,44,1,32.0,0.6336633663366337,0.6054237623762375,0.0526466307792251,0.5363990732630082,0.3752624737526247,0.7607239276072393,,
20170706_05_06_01,visible,0.2,P3,60.0,180.0,119.3,122,131,1,72.0,0.5691699604743083,0.528099604743083,0.0378907029778923,1.0839164360499756,0.1614838516148385,0.8847115288471152,,
20170706_05_06_02,visible,0.2,P1,0.0,20.0,15.5,28,21,1,18.0,0.7346938775510204,0.7078163265306122,0.0500366884604896,0.5371568712352236,0.4576542345765423,0.831016898310169,,
20170706_05_06_02,visible,0.2,P2,20.0,60.0,40.0,59,51,1,37.0,0.6727272727272727,0.6571345454545455,0.0451639411273841,0.3452472676985427,0.4541545845415458,0.7033296670332967,,
20170706_05_06_02,visible,0.2,P3,60.0,180.0,119.8,142,148,1,86.0,0.593103448275862,0.5891868965517241,0.0339667707323632,0.1153053893464857,0.4940505949405059,0.5840415958404159,,
20170706_05_06_03,visible,0.2,P1,0.0,20.0,16.0,25,20,1,13.0,0.5777777777777777,0.6144933333333332,0.0654990487552867,-0.560550973690164,0.8202179782021798,0.3968603139686031,,
20170706_05_06_03,visible,0.2,P2,20.0,60.0,40.0,59,46,1,36.0,0.6857142857142857,0.6402514285714287,0.0475519870694113,0.956066401105282,0.2284771522847715,0.8822117788221178,,
20170706_05_06_03,visible,0.2,P3,60.0,180.0,119.7,152,147,1,92.0,0.6153846153846154,0.6095023411371238,0.0313742007611051,0.1874876205542728,0.4733526647335266,0.6127387261273872,,
20170706_11_12_01,visible,0.2,P1,0.0,20.0,13.6,17,18,1,11.0,0.6285714285714286,0.6072628571428571,0.1076350658291512,0.1979705337143052,0.5461453854614539,0.6652334766523348,,
20170706_11_12_01,visible,0.2,P2,20.0,60.0,40.0,36,45,1,25.0,0.6172839506172839,0.4920444444444443,0.0685591388249842,1.826736862791514,0.0491950804919508,0.979002099790021,,
20170706_11_12_01,visible,0.2,P3,60.0,180.0,118.7,110,130,1,61.0,0.5083333333333333,0.4941175,0.0402527935571629,0.3531638944051264,0.400959904009599,0.6744325567443256,,
20170706_11_12_02,visible,0.2,P1,0.0,20.0,14.0,18,18,1,11.0,0.6111111111111112,0.6672388888888888,0.0905139535647663,-0.6201008305047246,0.8258174182581742,0.3618638136186381,,
20170706_11_12_02,visible,0.2,P2,20.0,60.0,40.0,44,46,1,30.0,0.6666666666666666,0.5831688888888888,0.0686903975896392,1.2155669599788712,0.1484851514848515,0.9196080391960804,,
20170706_11_12_02,visible,0.2,P3,60.0,180.0,119.2,97,125,1,58.0,0.5225225225225225,0.4544342342342343,0.043202457131957,1.5760281430364078,0.0684931506849315,0.9537046295370464,,
20170706_11_12_03,visible,0.2,P1,0.0,20.0,13.9,15,16,1,9.0,0.5806451612903226,0.5694193548387096,0.1333433235522986,0.0841872405198457,0.5673432656734326,0.6021397860213978,,
20170706_11_12_03,visible,0.2,P2,20.0,60.0,40.0,43,45,1,25.0,0.5681818181818182,0.5391772727272727,0.0625750443152469,0.4635161792043404,0.3906609339066093,0.7408259174082592,,
20170706_11_12_03,visible,0.2,P3,60.0,180.0,119.3,113,135,1,60.0,0.4838709677419355,0.513925,0.0388499875139965,-0.7735918125388549,0.809019098090191,0.24997500249975,,
20170710_01_02_01,visible,0.2,P1,0.0,20.0,15.0,20,23,1,15.0,0.6976744186046512,0.6771720930232559,0.0693275673050269,0.2957312131145366,0.5422457754224578,0.7181281871812819,,
20170710_01_02_01,visible,0.2,P2,20.0,60.0,40.0,60,49,1,31.0,0.5688073394495413,0.6387724770642202,0.048582878553318,-1.440119229203238,0.944905509449055,0.1064893510648935,,
20170710_01_02_01,visible,0.2,P3,60.0,180.0,118.0,162,153,1,105.0,0.6666666666666666,0.6313371428571428,0.0288852761545227,1.223098010921803,0.1335866413358664,0.9104089591040896,,
20170710_01_02_02,visible,0.2,P1,0.0,20.0,14.3,27,21,1,18.0,0.75,0.7153625,0.0477073581985626,0.7260410407936521,0.4106589341065893,0.8938106189381062,,
20170710_01_02_02,visible,0.2,P2,20.0,60.0,40.0,67,53,1,42.0,0.7,0.6769416666666668,0.0354113885397127,0.6511558649408512,0.3388661133886611,0.8117188281171883,,
20170710_01_02_02,visible,0.2,P3,60.0,180.0,117.5,180,159,1,126.0,0.7433628318584071,0.6699215339233038,0.0236317849280941,3.107733849075197,0.0014998500149985,0.9996000399960004,,
20170710_01_02_03,visible,0.2,P1,0.0,20.0,14.8,24,22,1,17.0,0.7391304347826086,0.7190608695652174,0.0564094833320273,0.3557835319863038,0.5083491650834917,0.785021497850215,,
20170710_01_02_03,visible,0.2,P2,20.0,60.0,40.0,69,54,1,45.0,0.7317073170731707,0.7011235772357723,0.0318736493583181,0.9595305355085392,0.2387761223877612,0.8915108489151085,,
20170710_01_02_03,visible,0.2,P3,60.0,180.0,119.5,198,172,1,136.0,0.7351351351351352,0.7105027027027027,0.0210263072942969,1.1715053950112149,0.1462853714628537,0.9036096390360964,,
20170710_07_08_01,visible,0.2,P2,20.0,60.0,40.0,39,42,1,18.0,0.4444444444444444,0.4462148148148148,0.0558170533602817,-0.0317173742394313,0.5955404459554045,0.5774422557744225,,
20170710_07_08_01,visible,0.2,P3,60.0,180.0,110.7,77,79,1,27.0,0.3461538461538461,0.3433423076923077,0.0422581177294511,0.0665325057670272,0.5336466353364664,0.587941205879412,,
20170710_07_08_02,visible,0.2,P1,0.0,20.0,13.7,21,16,1,9.0,0.4864864864864865,0.5126756756756756,0.069373160448686,-0.3775118362750784,0.7858214178582141,0.496950304969503,,
20170710_07_08_02,visible,0.2,P2,20.0,60.0,40.0,29,38,1,11.0,0.3283582089552239,0.3787283582089552,0.082676589434284,-0.6092431920376726,0.7789221077892211,0.336966303369663,,
20170710_07_08_02,visible,0.2,P3,60.0,180.0,36.0,41,34,1,23.0,0.6133333333333333,0.4816399999999999,0.0609870852285849,2.159364279170501,0.0268973102689731,0.9918008199180082,,
20170710_07_08_03,visible,0.2,P1,0.0,20.0,10.0,15,14,1,8.0,0.5517241379310345,0.5889724137931034,0.0806846111858871,-0.4616527899756944,0.81991800819918,0.4745525447455254,,
20170710_07_08_03,visible,0.2,P2,20.0,60.0,40.0,49,44,1,26.0,0.5591397849462365,0.5449376344086021,0.0534065079389513,0.2659254664968698,0.4748525147485251,0.6794320567943206,,
20170710_07_08_03,visible,0.2,P3,60.0,180.0,76.69999999999999,73,76,1,35.0,0.4697986577181208,0.4529181208053691,0.0572291761590843,0.2949638286916378,0.4274572542745725,0.6615338466153384,,
20170714_01_02_01,visible,0.2,P1,0.0,20.0,15.0,26,21,1,16.0,0.6808510638297872,0.6477063829787234,0.0607545527151973,0.5455505697891984,0.4425557444255574,0.815918408159184,,
20170714_01_02_01,visible,0.2,P2,20.0,60.0,40.0,60,63,1,45.0,0.7317073170731707,0.7284471544715446,0.0405479085087821,0.0804027315223911,0.55994400559944,0.6025397460253975,,
20170714_01_02_01,visible,0.2,P3,60.0,180.0,119.1,165,177,1,115.0,0.672514619883041,0.6791508771929824,0.0250464930193647,-0.2649575453461932,0.6555344465553444,0.4363563643635636,,
20170714_01_02_02,visible,0.2,P1,0.0,20.0,13.9,23,24,1,18.0,0.7659574468085106,0.7769617021276596,0.0513479973812526,-0.2143073903631274,0.7509249075092491,0.5521447855214479,,
20170714_01_02_02,visible,0.2,P2,20.0,60.0,40.0,65,59,1,43.0,0.6935483870967742,0.7201903225806452,0.0362514556247005,-0.7349204335319998,0.8335166483351665,0.3017698230176982,,
20170714_01_02_02,visible,0.2,P3,60.0,180.0,118.7,157,198,1,123.0,0.6929577464788732,0.6797960563380282,0.0237581866347076,0.5539854679657025,0.3398660133986601,0.7454254574542546,,
20170714_01_02_03,visible,0.2,P1,0.0,20.0,14.9,24,26,1,19.0,0.76,0.7554279999999999,0.0507511022879143,0.0900867132710315,0.6477352264773523,0.6676332366763323,,
20170714_01_02_03,visible,0.2,P2,20.0,60.0,40.0,53,65,1,37.0,0.6271186440677966,0.6660338983050847,0.0368754409581611,-1.055316308798623,0.9022097790220978,0.202979702029797,,
20170714_01_02_03,visible,0.2,P3,60.0,180.0,118.8,170,199,1,127.0,0.6883468834688347,0.7236569105691056,0.0225094196057168,-1.5686778121681562,0.9528047195280472,0.0747925207479252,,
20170714_03_04_01,visible,0.2,P1,0.0,20.0,16.1,19,24,1,16.0,0.7441860465116279,0.6542651162790698,0.0813907948989537,1.1048046691790452,0.2151784821517848,0.9282071792820716,,
20170714_03_04_01,visible,0.2,P2,20.0,60.0,40.0,46,58,1,30.0,0.5769230769230769,0.6046173076923076,0.0491212138747703,-0.5637936969520825,0.7772222777722227,0.3512648735126487,,
20170714_03_04_01,visible,0.2,P3,60.0,180.0,119.2,140,130,1,76.0,0.562962962962963,0.54722,0.037025404350843,0.4251935458634496,0.3774622537746225,0.696030396960304,,
20170714_03_04_02,visible,0.2,P1,0.0,20.0,14.5,18,22,1,14.0,0.7,0.64077,0.0773492429862054,0.7657476364773621,0.3350664933506649,0.8696130386961304,,
20170714_03_04_02,visible,0.2,P2,20.0,60.0,40.0,52,57,1,35.0,0.6422018348623854,0.6542862385321101,0.0535506333676196,-0.225663132437044,0.6645335466453355,0.4670532946705329,,
20170714_03_04_02,visible,0.2,P3,60.0,180.0,119.4,148,145,1,82.0,0.5597269624573379,0.5940320819112628,0.0343846971858338,-0.9976856643093632,0.861013898610139,0.1853814618538146,,
20170714_03_04_03,visible,0.2,P1,0.0,20.0,14.8,19,22,1,16.0,0.7804878048780488,0.6959560975609754,0.068298843369575,1.2376740680608598,0.1973802619738026,0.9656034396560343,,
20170714_03_04_03,visible,0.2,P2,20.0,60.0,40.0,41,53,1,31.0,0.6595744680851063,0.5784765957446809,0.0610639377748073,1.3280812750644997,0.1194880511948805,0.9382061793820616,,
20170714_03_04_03,visible,0.2,P3,60.0,180.0,118.6,156,167,1,107.0,0.6625386996904025,0.676928173374613,0.0314714202282501,-0.4572235247042928,0.7114288571142886,0.3586641335866413,,
20170714_05_06_01,visible,0.2,P1,0.0,20.0,14.8,19,14,1,9.0,0.5454545454545454,0.4606363636363636,0.082287857270768,1.030749671109891,0.2575742425757424,0.9211078892110788,,
20170714_05_06_01,visible,0.2,P2,20.0,60.0,40.0,61,41,1,27.0,0.5294117647058824,0.5874254901960784,0.0462177697376193,-1.2552255511147088,0.926907309269073,0.1508849115088491,,
20170714_05_06_01,visible,0.2,P3,60.0,180.0,119.3,156,123,1,76.0,0.5448028673835126,0.5677017921146953,0.033505312894827,-0.6834416023232586,0.79002099790021,0.2803719628037196,,
20170714_05_06_02,visible,0.2,P1,0.0,20.0,15.6,23,11,1,7.0,0.4117647058823529,0.4189411764705882,0.0692784039276536,-0.1035888557093428,0.7124287571242875,0.6076392360763924,,
20170714_05_06_02,visible,0.2,P2,20.0,60.0,40.0,53,39,1,23.0,0.5,0.5671239130434782,0.0559683255731663,-1.199319657253786,0.9168083191680833,0.1572842715728427,,
20170714_05_06_02,visible,0.2,P3,60.0,180.0,119.3,173,141,1,99.0,0.6305732484076433,0.6392560509554139,0.0303656423815671,-0.2859416717968521,0.6521347865213478,0.4247575242475752,,
20170714_05_06_03,visible,0.2,P1,0.0,20.0,15.4,23,19,1,15.0,0.7142857142857143,0.6229047619047619,0.0644991599770612,1.416777403201089,0.1402859714028597,0.9744025597440256,,
20170714_05_06_03,visible,0.2,P2,20.0,60.0,40.0,55,59,1,37.0,0.6491228070175439,0.6887543859649122,0.044138593580608,-0.897889482477308,0.8664133586641336,0.2375762423757624,,
20170714_05_06_03,visible,0.2,P3,60.0,180.0,119.4,180,141,1,102.0,0.6355140186915887,0.6403476635514018,0.0270245697960246,-0.1788611214275133,0.6216378362163784,0.4670532946705329,,
20170714_07_08_01,visible,0.2,P1,0.0,20.0,15.0,19,17,1,12.0,0.6666666666666666,0.5996388888888888,0.0824598304339939,0.8128536940350745,0.3190680931906809,0.881011898810119,,
20170714_07_08_01,visible,0.2,P2,20.0,60.0,40.0,43,41,1,23.0,0.5476190476190477,0.5350095238095238,0.0691885600823878,0.1822486809164516,0.5022497750224978,0.6346365363463654,,
20170714_07_08_01,visible,0.2,P3,60.0,180.0,119.6,123,98,1,45.0,0.4072398190045249,0.4420461538461539,0.0411649169593618,-0.8455339500864295,0.8311168883111689,0.2255774422557744,,
20170714_07_08_02,visible,0.2,P1,0.0,20.0,13.6,17,17,1,10.0,0.5882352941176471,0.5878411764705883,0.0934592326562722,0.0042170006735264,0.637036296370363,0.6147385261473852,,
20170714_07_08_02,visible,0.2,P2,20.0,60.0,40.0,48,39,1,22.0,0.5057471264367817,0.5371931034482759,0.0651818539874004,-0.4824345287504811,0.7422257774222578,0.3753624637536246,,
20170714_07_08_02,visible,0.2,P3,60.0,180.0,117.1,150,101,1,64.0,0.5099601593625498,0.4973944223107568,0.0353203246513463,0.3557650496090212,0.4138586141385861,0.6737326267373263,,
20170714_07_08_03,visible,0.2,P1,0.0,20.0,15.1,20,16,1,8.0,0.4444444444444444,0.5704111111111111,0.08352798178908,-1.508077460613741,0.965003499650035,0.1180881911808819,,
20170714_07_08_03,visible,0.2,P2,20.0,60.0,40.0,49,44,1,28.0,0.6021505376344086,0.5962989247311828,0.0589953824594685,0.0991876424777141,0.541945805419458,0.6014398560143985,,
20170714_07_08_03,visible,0.2,P3,60.0,180.0,119.5,140,117,1,65.0,0.5058365758754864,0.517368093385214,0.0377103767837599,-0.3057916280140076,0.6587341265873413,0.4215578442155784,,
