pair_id,condition,delta,period,a_time,b_time,dt,a_time_rel,b_time_rel
20170707_05_06_03,invisible,0.1,P3,158.3,158.3,0.0,147.0,147.0
20170707_05_06_03,invisible,0.1,P3,163.6,163.7,-0.0999999999999943,152.29999999999998,152.39999999999998
20170707_05_06_03,invisible,0.1,P3,164.1,164.2,-0.0999999999999943,152.79999999999998,152.89999999999998
20170707_05_06_03,invisible,0.1,P3,169.8,169.8,0.0,158.5,158.5
20170707_05_06_03,invisible,0.1,P3,172.5,172.5,0.0,161.2,161.2
20170707_05_06_03,invisible,0.1,P3,175.6,175.7,-0.0999999999999943,164.29999999999998,164.39999999999998
20170707_07_08_01,invisible,0.1,P1,12.7,12.7,0.0,3.799999999999999,3.799999999999999
20170707_07_08_01,invisible,0.1,P1,13.4,13.3,0.0999999999999996,4.5,4.4
20170707_07_08_01,invisible,0.1,P1,14.2,14.2,0.0,5.299999999999999,5.299999999999999
20170707_07_08_01,invisible,0.1,P1,21.3,21.3,0.0,12.4,12.4
20170707_07_08_01,invisible,0.1,P1,24.1,24.0,0.1000000000000014,15.2,15.1
20170707_07_08_01,invisible,0.1,P1,26.3,26.4,-0.0999999999999978,17.4,17.5
20170707_07_08_01,invisible,0.1,P1,28.7,28.7,0.0,19.799999999999997,19.799999999999997
20170707_07_08_01,invisible,0.1,P2,34.1,34.0,0.1000000000000014,25.200000000000003,25.1
20170707_07_08_01,invisible,0.1,P2,34.6,34.6,0.0,25.700000000000003,25.700000000000003
20170707_07_08_01,invisible,0.1,P2,35.7,35.7,0.0,26.800000000000004,26.800000000000004
20170707_07_08_01,invisible,0.1,P2,36.2,36.1,0.1000000000000014,27.300000000000004,27.200000000000003
20170707_07_08_01,invisible,0.1,P2,37.1,37.2,-0.1000000000000014,28.200000000000003,28.300000000000004
20170707_07_08_01,invisible,0.1,P2,40.3,40.4,-0.1000000000000014,31.4,31.5
20170707_07_08_01,invisible,0.1,P2,42.6,42.5,0.1000000000000014,33.7,33.6
20170707_07_08_01,invisible,0.1,P2,43.4,43.3,0.1000000000000014,34.5,34.4
20170707_07_08_01,invisible,0.1,P2,44.3,44.4,-0.1000000000000014,35.4,35.5
20170707_07_08_01,invisible,0.1,P2,44.8,44.9,-0.1000000000000014,35.9,36.0
20170707_07_08_01,invisible,0.1,P2,45.4,45.4,0.0,36.5,36.5
20170707_07_08_01,invisible,0.1,P2,46.0,46.0,0.0,37.1,37.1
20170707_07_08_01,invisible,0.1,P2,46.6,46.6,0.0,37.7,37.7
20170707_07_08_01,invisible,0.1,P2,47.2,47.2,0.0,38.3,38.3
20170707_07_08_01,invisible,0.1,P2,54.7,54.8,-0.0999999999999943,45.8,45.9
20170707_07_08_01,invisible,0.1,P2,56.7,56.8,-0.0999999999999943,47.8,47.9
20170707_07_08_01,invisible,0.1,P2,59.7,59.7,0.0,50.8,50.8
20170707_07_08_01,invisible,0.1,P2,60.4,60.3,0.1000000000000014,51.5,51.4
20170707_07_08_01,invisible,0.1,P2,61.9,62.0,-0.1000000000000014,53.0,53.1
20170707_07_08_01,invisible,0.1,P2,62.7,62.6,0.1000000000000014,53.8,53.7
20170707_07_08_01,invisible,0.1,P2,63.2,63.1,0.1000000000000014,54.3,54.2
20170707_07_08_01,invisible,0.1,P2,64.3,64.3,0.0,55.4,55.4
20170707_07_08_01,invisible,0.1,P2,65.7,65.6,0.1000000000000085,56.8,56.7
20170707_07_08_01,invisible,0.1,P2,66.1,66.1,0.0,57.2,57.2
20170707_07_08_01,invisible,0.1,P3,70.6,70.7,-0.1000000000000085,61.7,61.8
20170707_07_08_01,invisible,0.1,P3,73.0,73.0,0.0,64.1,64.1
20170707_07_08_01,invisible,0.1,P3,74.0,74.0,0.0,65.1,65.1
20170707_07_08_01,invisible,0.1,P3,75.1,75.1,0.0,66.19999999999999,66.19999999999999
20170707_07_08_01,invisible,0.1,P3,76.5,76.4,0.0999999999999943,67.6,67.5
20170707_07_08_01,invisible,0.1,P3,78.7,78.8,-0.0999999999999943,69.8,69.89999999999999
20170707_07_08_01,invisible,0.1,P3,81.4,81.4,0.0,72.5,72.5
20170707_07_08_01,invisible,0.1,P3,81.9,82.0,-0.0999999999999943,73.0,73.1
20170707_07_08_01,invisible,0.1,P3,87.2,87.2,0.0,78.3,78.3
20170707_07_08_01,invisible,0.1,P3,87.9,87.9,0.0,79.0,79.0
20170707_07_08_01,invisible,0.1,P3,90.2,90.3,-0.0999999999999943,81.3,81.39999999999999
20170707_07_08_01,invisible,0.1,P3,90.9,91.0,-0.0999999999999943,82.0,82.1
20170707_07_08_01,invisible,0.1,P3,92.2,92.2,0.0,83.3,83.3
20170707_07_08_01,invisible,0.1,P3,92.8,92.8,0.0,83.89999999999999,83.89999999999999
20170707_07_08_01,invisible,0.1,P3,96.2,96.1,0.1000000000000085,87.3,87.19999999999999
20170707_07_08_01,invisible,0.1,P3,96.7,96.7,0.0,87.8,87.8
20170707_07_08_01,invisible,0.1,P3,98.6,98.5,0.0999999999999943,89.69999999999999,89.6
20170707_07_08_01,invisible,0.1,P3,99.6,99.6,0.0,90.7,90.7
20170707_07_08_01,invisible,0.1,P3,101.3,101.3,0.0,92.4,92.4
20170707_07_08_01,invisible,0.1,P3,102.0,102.1,-0.0999999999999943,93.1,93.2
20170707_07_08_01,invisible,0.1,P3,102.9,103.0,-0.0999999999999943,94.0,94.1
20170707_07_08_01,invisible,0.1,P3,103.8,103.7,0.0999999999999943,94.9,94.8
20170707_07_08_01,invisible,0.1,P3,104.3,104.3,0.0,95.4,95.4
20170707_07_08_01,invisible,0.1,P3,105.4,105.5,-0.0999999999999943,96.5,96.6
20170707_07_08_01,invisible,0.1,P3,106.0,106.1,-0.0999999999999943,97.1,97.2
20170707_07_08_01,invisible,0.1,P3,107.4,107.3,0.1000000000000085,98.5,98.4
20170707_07_08_01,invisible,0.1,P3,108.0,108.1,-0.0999999999999943,99.1,99.2
20170707_07_08_01,invisible,0.1,P3,108.7,108.8,-0.0999999999999943,99.8,99.9
20170707_07_08_01,invisible,0.1,P3,110.4,110.4,0.0,101.5,101.5
20170707_07_08_01,invisible,0.1,P3,112.1,112.1,0.0,103.2,103.2
20170707_07_08_01,invisible,0.1,P3,114.2,114.2,0.0,105.3,105.3
20170707_07_08_01,invisible,0.1,P3,114.9,114.8,0.1000000000000085,106.0,105.9
20170707_07_08_01,invisible,0.1,P3,117.0,116.9,0.0999999999999943,108.1,108.0
20170707_07_08_01,invisible,0.1,P3,117.7,117.6,0.1000000000000085,108.8,108.7
20170707_07_08_01,invisible,0.1,P3,123.0,123.0,0.0,114.1,114.1
20170707_07_08_01,invisible,0.1,P3,124.2,124.1,0.1000000000000085,115.3,115.2
20170707_07_08_01,invisible,0.1,P3,124.7,124.6,0.1000000000000085,115.8,115.7
20170707_07_08_01,invisible,0.1,P3,125.1,125.1,0.0,116.2,116.2
20170707_07_08_01,invisible,0.1,P3,126.6,126.7,-0.1000000000000085,117.7,117.8
20170707_07_08_01,invisible,0.1,P3,127.3,127.2,0.0999999999999943,118.4,118.3
20170707_07_08_01,invisible,0.1,P3,129.2,129.3,-0.1000000000000227,120.29999999999998,120.4
20170707_07_08_01,invisible,0.1,P3,130.4,130.4,0.0,121.5,121.5
20170707_07_08_01,invisible,0.1,P3,136.3,136.2,0.1000000000000227,127.4,127.29999999999998
20170707_07_08_01,invisible,0.1,P3,136.8,136.7,0.1000000000000227,127.9,127.79999999999998
20170707_07_08_01,invisible,0.1,P3,137.4,137.3,0.0999999999999943,128.5,128.4
20170707_07_08_01,invisible,0.1,P3,138.1,138.0,0.0999999999999943,129.2,129.1
20170707_07_08_01,invisible,0.1,P3,141.8,141.7,0.1000000000000227,132.9,132.79999999999998
20170707_07_08_01,invisible,0.1,P3,143.0,142.9,0.0999999999999943,134.1,134.0
20170707_07_08_01,invisible,0.1,P3,145.3,145.4,-0.0999999999999943,136.4,136.5
20170707_07_08_01,invisible,0.1,P3,146.9,147.0,-0.0999999999999943,138.0,138.1
20170707_07_08_01,invisible,0.1,P3,147.6,147.7,-0.0999999999999943,138.7,138.79999999999998
20170707_07_08_01,invisible,0.1,P3,149.7,149.6,0.0999999999999943,140.79999999999998,140.7
20170707_07_08_01,invisible,0.1,P3,150.3,150.2,0.1000000000000227,141.4,141.29999999999998
20170707_07_08_01,invisible,0.1,P3,155.6,155.5,0.0999999999999943,146.7,146.6
20170707_07_08_01,invisible,0.1,P3,158.0,158.0,0.0,149.1,149.1
20170707_07_08_01,invisible,0.1,P3,159.8,159.9,-0.0999999999999943,150.9,151.0
20170707_07_08_01,invisible,0.1,P3,162.7,162.8,-0.1000000000000227,153.79999999999998,153.9
20170707_07_08_01,invisible,0.1,P3,163.4,163.4,0.0,154.5,154.5
20170707_07_08_01,invisible,0.1,P3,164.2,164.1,0.0999999999999943,155.29999999999998,155.2
20170707_07_08_01,invisible,0.1,P3,165.9,165.9,0.0,157.0,157.0
20170707_07_08_01,invisible,0.1,P3,168.5,168.5,0.0,159.6,159.6
20170707_07_08_01,invisible,0.1,P3,171.4,171.3,0.0999999999999943,162.5,162.4
20170707_07_08_01,invisible,0.1,P3,174.2,174.3,-0.1000000000000227,165.29999999999998,165.4
20170707_07_08_01,invisible,0.1,P3,175.0,174.9,0.0999999999999943,166.1,166.0
20170707_07_08_01,invisible,0.1,P3,177.3,177.2,0.1000000000000227,168.4,168.29999999999998
20170707_07_08_02,invisible,0.1,P1,9.8,9.9,-0.0999999999999996,0.8000000000000007,0.9000000000000004
20170707_07_08_02,invisible,0.1,P1,10.7,10.6,0.0999999999999996,1.6999999999999993,1.5999999999999996
20170707_07_08_02,invisible,0.1,P1,11.5,11.5,0.0,2.5,2.5
20170707_07_08_02,invisible,0.1,P1,12.2,12.2,0.0,3.1999999999999993,3.1999999999999993
20170707_07_08_02,invisible,0.1,P1,14.1,14.1,0.0,5.1,5.1
20170707_07_08_02,invisible,0.1,P1,19.7,19.6,0.0999999999999978,10.7,10.6
20170707_07_08_02,invisible,0.1,P1,20.5,20.5,0.0,11.5,11.5
20170707_07_08_02,invisible,0.1,P1,23.4,23.4,0.0,14.4,14.4
20170707_07_08_02,invisible,0.1,P1,25.5,25.6,-0.1000000000000014,16.5,16.6
20170707_07_08_02,invisible,0.1,P1,26.1,26.1,0.0,17.1,17.1
20170707_07_08_02,invisible,0.1,P1,27.7,27.6,0.0999999999999978,18.7,18.6
20170707_07_08_02,invisible,0.1,P1,28.4,28.5,-0.1000000000000014,19.4,19.5
20170707_07_08_02,invisible,0.1,P2,29.1,29.0,0.1000000000000014,20.1,20.0
20170707_07_08_02,invisible,0.1,P2,30.4,30.5,-0.1000000000000014,21.4,21.5
20170707_07_08_02,invisible,0.1,P2,31.4,31.5,-0.1000000000000014,22.4,22.5
20170707_07_08_02,invisible,0.1,P2,32.1,32.1,0.0,23.1,23.1
20170707_07_08_02,invisible,0.1,P2,36.2,36.1,0.1000000000000014,27.200000000000003,27.1
20170707_07_08_02,invisible,0.1,P2,38.7,38.8,-0.0999999999999943,29.700000000000003,29.799999999999997
20170707_07_08_02,invisible,0.1,P2,40.3,40.2,0.0999999999999943,31.299999999999997,31.200000000000003
20170707_07_08_02,invisible,0.1,P2,41.8,41.8,0.0,32.8,32.8
20170707_07_08_02,invisible,0.1,P2,44.1,44.1,0.0,35.1,35.1
20170707_07_08_02,invisible,0.1,P2,46.1,46.2,-0.1000000000000014,37.1,37.2
20170707_07_08_02,invisible,0.1,P2,47.6,47.6,0.0,38.6,38.6
20170707_07_08_02,invisible,0.1,P2,49.0,49.0,0.0,40.0,40.0
20170707_07_08_02,invisible,0.1,P2,56.2,56.1,0.1000000000000014,47.2,47.1
20170707_07_08_02,invisible,0.1,P2,60.1,60.2,-0.1000000000000014,51.1,51.2
20170707_07_08_02,invisible,0.1,P2,60.6,60.7,-0.1000000000000014,51.6,51.7
20170707_07_08_02,invisible,0.1,P2,62.7,62.7,0.0,53.7,53.7
20170707_07_08_02,invisible,0.1,P2,63.2,63.3,-0.0999999999999943,54.2,54.3
20170707_07_08_02,invisible,0.1,P2,64.5,64.6,-0.0999999999999943,55.5,55.599999999999994
20170707_07_08_02,invisible,0.1,P2,68.5,68.6,-0.0999999999999943,59.5,59.599999999999994
20170707_07_08_02,invisible,0.1,P3,72.2,72.2,0.0,63.2,63.2
20170707_07_08_02,invisible,0.1,P3,73.1,73.1,0.0,64.1,64.1
20170707_07_08_02,invisible,0.1,P3,74.1,74.2,-0.1000000000000085,65.1,65.2
20170707_07_08_02,invisible,0.1,P3,75.4,75.3,0.1000000000000085,66.4,66.3
20170707_07_08_02,invisible,0.1,P3,76.3,76.3,0.0,67.3,67.3
20170707_07_08_02,invisible,0.1,P3,78.8,78.7,0.0999999999999943,69.8,69.7
20170707_07_08_02,invisible,0.1,P3,80.5,80.4,0.0999999999999943,71.5,71.4
20170707_07_08_02,invisible,0.1,P3,82.8,82.9,-0.1000000000000085,73.8,73.9
20170707_07_08_02,invisible,0.1,P3,83.6,83.7,-0.1000000000000085,74.6,74.7
20170707_07_08_02,invisible,0.1,P3,87.3,87.4,-0.1000000000000085,78.3,78.4
20170707_07_08_02,invisible,0.1,P3,87.9,87.9,0.0,78.9,78.9
20170707_07_08_02,invisible,0.1,P3,88.6,88.6,0.0,79.6,79.6
20170707_07_08_02,invisible,0.1,P3,90.3,90.2,0.0999999999999943,81.3,81.2
20170707_07_08_02,invisible,0.1,P3,91.4,91.5,-0.0999999999999943,82.4,82.5
20170707_07_08_02,invisible,0.1,P3,93.0,93.1,-0.0999999999999943,84.0,84.1
20170707_07_08_02,invisible,0.1,P3,93.6,93.7,-0.1000000000000085,84.6,84.7
20170707_07_08_02,invisible,0.1,P3,94.1,94.1,0.0,85.1,85.1
20170707_07_08_02,invisible,0.1,P3,94.5,94.6,-0.0999999999999943,85.5,85.6
20170707_07_08_02,invisible,0.1,P3,95.1,95.1,0.0,86.1,86.1
20170707_07_08_02,invisible,0.1,P3,95.7,95.7,0.0,86.7,86.7
20170707_07_08_02,invisible,0.1,P3,97.5,97.5,0.0,88.5,88.5
20170707_07_08_02,invisible,0.1,P3,99.3,99.3,0.0,90.3,90.3
20170707_07_08_02,invisible,0.1,P3,100.3,100.3,0.0,91.3,91.3
20170707_07_08_02,invisible,0.1,P3,102.2,102.1,0.1000000000000085,93.2,93.1
20170707_07_08_02,invisible,0.1,P3,103.0,103.0,0.0,94.0,94.0
20170707_07_08_02,invisible,0.1,P3,103.5,103.5,0.0,94.5,94.5
20170707_07_08_02,invisible,0.1,P3,104.1,104.1,0.0,95.1,95.1
20170707_07_08_02,invisible,0.1,P3,104.6,104.7,-0.1000000000000085,95.6,95.7
20170707_07_08_02,invisible,0.1,P3,106.6,106.6,0.0,97.6,97.6
20170707_07_08_02,invisible,0.1,P3,108.0,108.1,-0.0999999999999943,99.0,99.1
20170707_07_08_02,invisible,0.1,P3,114.0,114.1,-0.0999999999999943,105.0,105.1
20170707_07_08_02,invisible,0.1,P3,116.9,117.0,-0.0999999999999943,107.9,108.0
20170707_07_08_02,invisible,0.1,P3,118.8,118.7,0.0999999999999943,109.8,109.7
20170707_07_08_02,invisible,0.1,P3,121.9,122.0,-0.0999999999999943,112.9,113.0
20170707_07_08_02,invisible,0.1,P3,131.0,130.9,0.0999999999999943,122.0,121.9
20170707_07_08_02,invisible,0.1,P3,132.9,133.0,-0.0999999999999943,123.9,124.0
20170707_07_08_02,invisible,0.1,P3,134.7,134.8,-0.1000000000000227,125.7,125.8
20170707_07_08_02,invisible,0.1,P3,135.9,135.8,0.0999999999999943,126.9,126.8
20170707_07_08_02,invisible,0.1,P3,138.4,138.3,0.0999999999999943,129.4,129.3
20170707_07_08_02,invisible,0.1,P3,139.0,138.9,0.0999999999999943,130.0,129.9
20170707_07_08_02,invisible,0.1,P3,139.9,139.9,0.0,130.9,130.9
20170707_07_08_02,invisible,0.1,P3,140.9,140.9,0.0,131.9,131.9
20170707_07_08_02,invisible,0.1,P3,141.5,141.4,0.0999999999999943,132.5,132.4
20170707_07_08_02,invisible,0.1,P3,145.4,145.5,-0.0999999999999943,136.4,136.5
20170707_07_08_02,invisible,0.1,P3,145.9,146.0,-0.0999999999999943,136.9,137.0
20170707_07_08_02,invisible,0.1,P3,148.6,148.6,0.0,139.6,139.6
20170707_07_08_02,invisible,0.1,P3,152.3,152.2,0.1000000000000227,143.3,143.2
20170707_07_08_02,invisible,0.1,P3,154.4,154.5,-0.0999999999999943,145.4,145.5
20170707_07_08_02,invisible,0.1,P3,155.0,155.0,0.0,146.0,146.0
20170707_07_08_02,invisible,0.1,P3,156.5,156.6,-0.0999999999999943,147.5,147.6
20170707_07_08_02,invisible,0.1,P3,157.2,157.2,0.0,148.2,148.2
20170707_07_08_02,invisible,0.1,P3,161.4,161.4,0.0,152.4,152.4
20170707_07_08_02,invisible,0.1,P3,162.0,162.1,-0.0999999999999943,153.0,153.1
20170707_07_08_02,invisible,0.1,P3,162.7,162.8,-0.1000000000000227,153.7,153.8
20170707_07_08_02,invisible,0.1,P3,164.3,164.2,0.1000000000000227,155.3,155.2
20170707_07_08_02,invisible,0.1,P3,167.0,166.9,0.0999999999999943,158.0,157.9
20170707_07_08_02,invisible,0.1,P3,169.6,169.5,0.0999999999999943,160.6,160.5
20170707_07_08_02,invisible,0.1,P3,171.0,171.0,0.0,162.0,162.0
20170707_07_08_02,invisible,0.1,P3,171.5,171.6,-0.0999999999999943,162.5,162.6
20170707_07_08_02,invisible,0.1,P3,174.2,174.1,0.0999999999999943,165.2,165.1
20170707_07_08_02,invisible,0.1,P3,177.5,177.4,0.0999999999999943,168.5,168.4
20170707_07_08_02,invisible,0.1,P3,178.2,178.2,0.0,169.2,169.2
20170707_07_08_02,invisible,0.1,P3,178.9,178.9,0.0,169.9,169.9
20170707_07_08_02,invisible,0.1,P3,179.6,179.5,0.0999999999999943,170.6,170.5
20170707_07_08_03,invisible,0.1,P1,21.4,21.3,0.0999999999999978,1.8999999999999984,1.8000000000000007
20170707_07_08_03,invisible,0.1,P1,22.1,22.2,-0.0999999999999978,2.6000000000000014,2.6999999999999993
20170707_07_08_03,invisible,0.1,P1,22.8,22.8,0.0,3.3000000000000007,3.3000000000000007
20170707_07_08_03,invisible,0.1,P1,23.4,23.4,0.0,3.8999999999999986,3.8999999999999986
20170707_07_08_03,invisible,0.1,P1,24.8,24.7,0.1000000000000014,5.300000000000001,5.199999999999999
20170707_07_08_03,invisible,0.1,P1,26.0,26.1,-0.1000000000000014,6.5,6.600000000000001
20170707_07_08_03,invisible,0.1,P1,26.5,26.5,0.0,7.0,7.0
20170707_07_08_03,invisible,0.1,P1,30.0,30.0,0.0,10.5,10.5
20170707_07_08_03,invisible,0.1,P1,31.8,31.9,-0.0999999999999978,12.3,12.4
20170707_07_08_03,invisible,0.1,P1,36.3,36.2,0.0999999999999943,16.799999999999997,16.700000000000003
20170707_07_08_03,invisible,0.1,P1,36.8,36.7,0.0999999999999943,17.299999999999997,17.200000000000003
20170707_07_08_03,invisible,0.1,P1,37.4,37.3,0.1000000000000014,17.9,17.799999999999997
20170707_07_08_03,invisible,0.1,P1,38.8,38.8,0.0,19.299999999999997,19.299999999999997
20170707_07_08_03,invisible,0.1,P1,39.3,39.3,0.0,19.799999999999997,19.799999999999997
20170707_07_08_03,invisible,0.1,P2,40.2,40.2,0.0,20.700000000000003,20.700000000000003
20170707_07_08_03,invisible,0.1,P2,42.6,42.7,-0.1000000000000014,23.1,23.200000000000003
20170707_07_08_03,invisible,0.1,P2,45.8,45.8,0.0,26.299999999999997,26.299999999999997
20170707_07_08_03,invisible,0.1,P2,47.4,47.4,0.0,27.9,27.9
20170707_07_08_03,invisible,0.1,P2,48.8,48.9,-0.1000000000000014,29.299999999999997,29.4
20170707_07_08_03,invisible,0.1,P2,49.3,49.4,-0.1000000000000014,29.799999999999997,29.9
20170707_07_08_03,invisible,0.1,P2,49.9,49.9,0.0,30.4,30.4
20170707_07_08_03,invisible,0.1,P2,50.8,50.8,0.0,31.299999999999997,31.299999999999997
20170707_07_08_03,invisible,0.1,P2,54.1,54.1,0.0,34.6,34.6
20170707_07_08_03,invisible,0.1,P2,56.1,56.2,-0.1000000000000014,36.6,36.7
20170707_07_08_03,invisible,0.1,P2,56.6,56.7,-0.1000000000000014,37.1,37.2
20170707_07_08_03,invisible,0.1,P2,58.1,58.2,-0.1000000000000014,38.6,38.7
20170707_07_08_03,invisible,0.1,P2,63.4,63.3,0.1000000000000014,43.9,43.8
20170707_07_08_03,invisible,0.1,P2,66.2,66.2,0.0,46.7,46.7
20170707_07_08_03,invisible,0.1,P2,67.1,67.0,0.0999999999999943,47.599999999999994,47.5
20170707_07_08_03,invisible,0.1,P2,67.9,68.0,-0.0999999999999943,48.400000000000006,48.5
20170707_07_08_03,invisible,0.1,P2,68.5,68.4,0.0999999999999943,49.0,48.900000000000006
20170707_07_08_03,invisible,0.1,P2,68.9,68.8,0.1000000000000085,49.400000000000006,49.3
20170707_07_08_03,invisible,0.1,P2,72.2,72.2,0.0,52.7,52.7
20170707_07_08_03,invisible,0.1,P2,72.7,72.7,0.0,53.2,53.2
20170707_07_08_03,invisible,0.1,P2,73.7,73.8,-0.0999999999999943,54.2,54.3
20170707_07_08_03,invisible,0.1,P2,75.1,75.2,-0.1000000000000085,55.599999999999994,55.7
20170707_07_08_03,invisible,0.1,P2,76.1,76.2,-0.1000000000000085,56.599999999999994,56.7
20170707_07_08_03,invisible,0.1,P2,76.8,76.8,0.0,57.3,57.3
20170707_07_08_03,invisible,0.1,P2,78.3,78.3,0.0,58.8,58.8
20170707_07_08_03,invisible,0.1,P2,78.9,78.8,0.1000000000000085,59.400000000000006,59.3
20170707_07_08_03,invisible,0.1,P3,80.6,80.5,0.0999999999999943,61.099999999999994,61.0
20170707_07_08_03,invisible,0.1,P3,83.3,83.4,-0.1000000000000085,63.8,63.900000000000006
20170707_07_08_03,invisible,0.1,P3,89.0,89.0,0.0,69.5,69.5
20170707_07_08_03,invisible,0.1,P3,90.2,90.2,0.0,70.7,70.7
20170707_07_08_03,invisible,0.1,P3,90.8,90.9,-0.1000000000000085,71.3,71.4
20170707_07_08_03,invisible,0.1,P3,92.7,92.7,0.0,73.2,73.2
20170707_07_08_03,invisible,0.1,P3,95.0,95.1,-0.0999999999999943,75.5,75.6
20170707_07_08_03,invisible,0.1,P3,95.6,95.5,0.0999999999999943,76.1,76.0
20170707_07_08_03,invisible,0.1,P3,96.2,96.1,0.1000000000000085,76.7,76.6
20170707_07_08_03,invisible,0.1,P3,97.2,97.2,0.0,77.7,77.7
20170707_07_08_03,invisible,0.1,P3,98.1,98.2,-0.1000000000000085,78.6,78.7
20170707_07_08_03,invisible,0.1,P3,99.2,99.1,0.1000000000000085,79.7,79.6
20170707_07_08_03,invisible,0.1,P3,99.7,99.7,0.0,80.2,80.2
20170707_07_08_03,invisible,0.1,P3,100.4,100.3,0.1000000000000085,80.9,80.8
20170707_07_08_03,invisible,0.1,P3,103.3,103.3,0.0,83.8,83.8
20170707_07_08_03,invisible,0.1,P3,103.9,103.9,0.0,84.4,84.4
20170707_07_08_03,invisible,0.1,P3,104.3,104.4,-0.1000000000000085,84.8,84.9
20170707_07_08_03,invisible,0.1,P3,104.8,104.9,-0.1000000000000085,85.3,85.4
20170707_07_08_03,invisible,0.1,P3,105.4,105.4,0.0,85.9,85.9
20170707_07_08_03,invisible,0.1,P3,105.9,105.8,0.1000000000000085,86.4,86.3
20170707_07_08_03,invisible,0.1,P3,107.0,107.0,0.0,87.5,87.5
20170707_07_08_03,invisible,0.1,P3,108.2,108.2,0.0,88.7,88.7
20170707_07_08_03,invisible,0.1,P3,108.7,108.8,-0.0999999999999943,89.2,89.3
20170707_07_08_03,invisible,0.1,P3,109.8,109.9,-0.1000000000000085,90.3,90.4
20170707_07_08_03,invisible,0.1,P3,110.3,110.3,0.0,90.8,90.8
20170707_07_08_03,invisible,0.1,P3,111.1,111.2,-0.1000000000000085,91.6,91.7
20170707_07_08_03,invisible,0.1,P3,113.7,113.6,0.1000000000000085,94.2,94.1
20170707_07_08_03,invisible,0.1,P3,117.6,117.5,0.0999999999999943,98.1,98.0
20170707_07_08_03,invisible,0.1,P3,118.4,118.5,-0.0999999999999943,98.9,99.0
20170707_07_08_03,invisible,0.1,P3,119.1,119.1,0.0,99.6,99.6
20170707_07_08_03,invisible,0.1,P3,119.7,119.6,0.1000000000000085,100.2,100.1
20170707_07_08_03,invisible,0.1,P3,121.0,121.1,-0.0999999999999943,101.5,101.6
20170707_07_08_03,invisible,0.1,P3,121.5,121.6,-0.0999999999999943,102.0,102.1
20170707_07_08_03,invisible,0.1,P3,122.1,122.1,0.0,102.6,102.6
20170707_07_08_03,invisible,0.1,P3,125.2,125.3,-0.0999999999999943,105.7,105.8
20170707_07_08_03,invisible,0.1,P3,127.2,127.1,0.1000000000000085,107.7,107.6
20170707_07_08_03,invisible,0.1,P3,128.0,128.0,0.0,108.5,108.5
20170707_07_08_03,invisible,0.1,P3,134.3,134.4,-0.0999999999999943,114.8,114.9
20170707_07_08_03,invisible,0.1,P3,135.6,135.6,0.0,116.1,116.1
20170707_07_08_03,invisible,0.1,P3,139.4,139.5,-0.0999999999999943,119.9,120.0
20170707_07_08_03,invisible,0.1,P3,140.1,140.0,0.0999999999999943,120.6,120.5
20170707_07_08_03,invisible,0.1,P3,140.9,141.0,-0.0999999999999943,121.4,121.5
20170707_07_08_03,invisible,0.1,P3,141.5,141.5,0.0,122.0,122.0
20170707_07_08_03,invisible,0.1,P3,142.1,142.0,0.0999999999999943,122.6,122.5
20170707_07_08_03,invisible,0.1,P3,142.7,142.8,-0.1000000000000227,123.2,123.3
20170707_07_08_03,invisible,0.1,P3,146.7,146.8,-0.1000000000000227,127.2,127.3
20170707_07_08_03,invisible,0.1,P3,148.0,148.1,-0.0999999999999943,128.5,128.6
20170707_07_08_03,invisible,0.1,P3,148.7,148.6,0.0999999999999943,129.2,129.1
20170707_07_08_03,invisible,0.1,P3,149.1,149.1,0.0,129.6,129.6
20170707_07_08_03,invisible,0.1,P3,150.1,150.2,-0.0999999999999943,130.6,130.7
20170707_07_08_03,invisible,0.1,P3,150.7,150.6,0.0999999999999943,131.2,131.1
20170707_07_08_03,invisible,0.1,P3,154.7,154.6,0.0999999999999943,135.2,135.1
20170707_07_08_03,invisible,0.1,P3,157.2,157.1,0.0999999999999943,137.7,137.6
20170707_07_08_03,invisible,0.1,P3,158.4,158.3,0.0999999999999943,138.9,138.8
20170707_07_08_03,invisible,0.1,P3,159.0,159.0,0.0,139.5,139.5
20170707_07_08_03,invisible,0.1,P3,159.5,159.5,0.0,140.0,140.0
20170707_07_08_03,invisible,0.1,P3,160.1,160.2,-0.0999999999999943,140.6,140.7
20170707_07_08_03,invisible,0.1,P3,160.7,160.7,0.0,141.2,141.2
20170707_07_08_03,invisible,0.1,P3,161.2,161.2,0.0,141.7,141.7
20170707_07_08_03,invisible,0.1,P3,161.7,161.7,0.0,142.2,142.2
20170707_07_08_03,invisible,0.1,P3,165.2,165.1,0.0999999999999943,145.7,145.6
20170707_07_08_03,invisible,0.1,P3,166.5,166.6,-0.0999999999999943,147.0,147.1
20170707_07_08_03,invisible,0.1,P3,167.0,167.1,-0.0999999999999943,147.5,147.6
20170707_07_08_03,invisible,0.1,P3,168.6,168.6,0.0,149.1,149.1
20170707_07_08_03,invisible,0.1,P3,169.4,169.4,0.0,149.9,149.9
20170707_07_08_03,invisible,0.1,P3,177.3,177.2,0.1000000000000227,157.8,157.7
20170707_07_08_03,invisible,0.1,P3,178.6,178.6,0.0,159.1,159.1
20170707_09_10_01,invisible,0.1,P1,5.7,5.8,-0.0999999999999996,0.2999999999999998,0.3999999999999994
