pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S,z_S,p_right,p_left,null_mean,null_sd,STR,Max_episode,n_windows,n_episodes
20170714_03_04_01,visible,0.1,P3,60.0,180.0,119.2,140,130,1,46,0.3407407407407407,0.0644196084298636,0.4985501449855014,0.5588441155884412,0.3380281481481481,0.0421081819450356,0.0503355704697986,6.0,115,1.0
20170714_03_04_02,visible,0.1,P1,0.0,20.0,14.5,18,22,1,8,0.4,0.0677944893226954,0.5575442455754425,0.6147385261473852,0.39161,0.123756371407481,0.0,0.0,10,0.0
20170714_03_04_02,visible,0.1,P2,20.0,60.0,40.0,52,57,1,21,0.3853211009174312,-0.2569307564010218,0.6299370062993701,0.4741525847415258,0.4018715596330275,0.0644160276777612,0.0,0.0,36,0.0
20170714_03_04_02,visible,0.1,P3,60.0,180.0,119.4,148,145,1,47,0.3208191126279863,-1.0146231177978169,0.8596140385961404,0.1867813218678132,0.3656088737201365,0.0441442347473453,0.0,0.0,115,0.0
20170714_03_04_03,visible,0.1,P1,0.0,20.0,14.8,19,22,1,13,0.6341463414634146,2.283576672531628,0.0220977902209779,0.9927007299270072,0.4004097560975609,0.1023554795323459,0.0,0.0,10,0.0
20170714_03_04_03,visible,0.1,P2,20.0,60.0,40.0,41,53,1,17,0.3617021276595745,0.2356963693306354,0.4700529947005299,0.6604339566043396,0.346763829787234,0.0633794144337666,0.0,0.0,36,0.0
20170714_03_04_03,visible,0.1,P3,60.0,180.0,118.6,156,167,1,68,0.4210526315789473,0.2967360276012964,0.4144585541445855,0.642035796420358,0.4083684210526316,0.0427457718189805,0.0252951096121416,3.0,114,1.0
20170714_05_06_01,visible,0.1,P1,0.0,20.0,14.8,19,14,1,4,0.2424242424242424,-0.7086383393779706,0.8192180781921807,0.3412658734126587,0.3259454545454546,0.1178615486632088,0.0,0.0,10,0.0
20170714_05_06_01,visible,0.1,P2,20.0,60.0,40.0,61,41,1,14,0.2745098039215686,-1.614507248939545,0.9645035496450356,0.064993500649935,0.368335294117647,0.0581140098675343,0.0,0.0,36,0.0
20170714_05_06_01,visible,0.1,P3,60.0,180.0,119.3,156,123,1,57,0.4086021505376344,1.6745608197811217,0.0607939206079392,0.961903809619038,0.345789247311828,0.0375100757666219,0.0335289186923721,4.0,115,1.0
20170714_05_06_02,visible,0.1,P1,0.0,20.0,15.6,23,11,1,2,0.1176470588235294,-1.6127284748773916,0.9751024897510248,0.0925907409259074,0.2691470588235293,0.0939401780026968,0.0,0.0,11,0.0
20170714_05_06_02,visible,0.1,P2,20.0,60.0,40.0,53,39,1,18,0.391304347826087,0.7983980572713691,0.2734726527347265,0.8331166883311669,0.3375739130434783,0.0672978025099905,0.1,4.0,36,1.0
20170714_05_06_02,visible,0.1,P3,60.0,180.0,119.3,173,141,1,61,0.3885350318471338,-0.023786131592018,0.5454454554544546,0.5209479052094791,0.3894528662420382,0.038586955232874,0.0,0.0,115,0.0
20170714_05_06_03,visible,0.1,P1,0.0,20.0,15.4,23,19,1,9,0.4285714285714285,0.2230942366538772,0.5044495550444955,0.6966303369663034,0.4055190476190476,0.1033302397145556,0.0,0.0,11,0.0
20170714_05_06_03,visible,0.1,P2,20.0,60.0,40.0,55,59,1,28,0.4912280701754385,0.94639822017644,0.2055794420557944,0.844015598440156,0.425978947368421,0.0689446803850211,0.125,5.0,36,1.0
20170714_05_06_03,visible,0.1,P3,60.0,180.0,119.4,180,141,1,64,0.3987538940809969,0.1567174265181329,0.4763523647635236,0.5902409759024098,0.3938006230529595,0.0316063831450439,0.0,0.0,115,0.0
20170714_07_08_01,visible,0.1,P1,0.0,20.0,15.0,19,17,1,6,0.3333333333333333,-0.1051861722125942,0.6283371662833717,0.5752424757524247,0.34525,0.113291190429305,0.0,0.0,11,0.0
20170714_07_08_01,visible,0.1,P2,20.0,60.0,40.0,43,41,1,13,0.3095238095238095,-0.0772879465368105,0.6051394860513949,0.523947605239476,0.3151166666666666,0.072363898815624,0.075,3.0,36,1.0
20170714_07_08_01,visible,0.1,P3,60.0,180.0,119.6,123,98,1,22,0.1990950226244343,-1.746600738503784,0.9728027197280272,0.0518948105189481,0.2716588235294117,0.0415457289724603,0.0,0.0,115,0.0
20170714_07_08_02,visible,0.1,P1,0.0,20.0,13.6,17,17,1,7,0.4117647058823529,0.4836900063386399,0.4313568643135686,0.7844215578442156,0.3613470588235294,0.1042354532822934,0.0,0.0,9,0.0
20170714_07_08_02,visible,0.1,P2,20.0,60.0,40.0,48,39,1,14,0.3218390804597701,-0.0140830092126104,0.5760423957604239,0.5457454254574543,0.3227609195402299,0.0654575358535115,0.0,0.0,36,0.0
20170714_07_08_02,visible,0.1,P3,60.0,180.0,117.1,150,101,1,41,0.3266932270916334,0.4740382359045907,0.3558644135586441,0.7192280771922808,0.3074661354581673,0.0405602126098028,0.0512382578992314,6.0,113,1.0
20170714_07_08_03,visible,0.1,P1,0.0,20.0,15.1,20,16,1,2,0.1111111111111111,-2.045522421279553,0.9948005199480052,0.0307969203079692,0.3406888888888889,0.1122343003378902,0.0,0.0,11,0.0
20170714_07_08_03,visible,0.1,P2,20.0,60.0,40.0,49,44,1,16,0.3440860215053763,-0.0435661863867687,0.5672432756724327,0.5480451954804519,0.347563440860215,0.0798192277829212,0.0,0.0,36,0.0
20170714_07_08_03,visible,0.1,P3,60.0,180.0,119.5,140,117,1,44,0.3424124513618677,0.5743022493879766,0.3013698630136986,0.7633236676332367,0.3184692607003891,0.0416909226578764,0.0251046025104602,3.0,115,1.0
