label,condition,coder,t,matched,local_gap
20170706_03_04_03_B,visible,original,115.60000000000001,1,0.5999999999999943
20170706_03_04_03_B,visible,original,116.2,1,0.5
20170706_03_04_03_B,visible,original,116.7,1,0.5
20170706_03_04_03_B,visible,original,117.2,1,0.4000000000000057
20170706_03_04_03_B,visible,original,117.60000000000001,0,0.4000000000000057
20170706_03_04_03_B,visible,original,118.2,0,0.5999999999999943
20170706_03_04_03_B,visible,original,118.9,0,0.5999999999999943
20170706_03_04_03_B,visible,original,119.5,0,0.5999999999999943
20170706_03_04_03_B,visible,original,120.10000000000001,1,0.6000000000000085
20170706_03_04_03_B,visible,original,122.80000000000001,1,0.7999999999999972
20170706_03_04_03_B,visible,original,123.60000000000001,1,0.7999999999999972
20170706_03_04_03_B,visible,original,124.9,1,0.4000000000000057
20170706_03_04_03_B,visible,original,125.30000000000001,1,0.4000000000000057
20170706_03_04_03_B,visible,original,126.0,1,0.6999999999999886
20170706_03_04_03_B,visible,original,129.8,1,0.4000000000000057
20170706_03_04_03_B,visible,original,130.20000000000002,1,0.39999999999997726
20170706_03_04_03_B,visible,original,130.6,1,0.39999999999997726
20170706_03_04_03_B,visible,original,131.1,0,0.5
20170706_03_04_03_B,visible,original,131.8,0,0.5999999999999943
20170706_03_04_03_B,visible,original,132.4,1,0.5999999999999943
20170706_03_04_03_B,visible,original,133.0,0,0.5999999999999943
20170706_03_04_03_B,visible,original,133.70000000000002,0,0.700000000000017
20170706_03_04_03_B,visible,original,134.6,0,0.8999999999999773
20170706_03_04_03_B,visible,original,136.3,1,0.6999999999999886
20170706_03_04_03_B,visible,original,137.0,1,0.5
20170706_03_04_03_B,visible,original,137.5,1,0.5
20170706_03_04_03_B,visible,original,138.0,1,0.5
20170706_03_04_03_B,visible,original,138.5,1,0.5
20170706_03_04_03_B,visible,original,139.20000000000002,1,0.39999999999997726
20170706_03_04_03_B,visible,original,139.6,1,0.39999999999997726
20170706_03_04_03_B,visible,original,140.3,1,0.5999999999999943
20170706_03_04_03_B,visible,original,140.9,1,0.5999999999999943
20170706_03_04_03_B,visible,original,141.5,0,0.5999999999999943
20170706_03_04_03_B,visible,original,143.1,1,0.8000000000000114
20170706_03_04_03_B,visible,original,143.9,1,0.5
20170706_03_04_03_B,visible,original,144.4,1,0.5
20170706_03_04_03_B,visible,original,145.0,1,0.5
20170706_03_04_03_B,visible,original,145.5,0,0.5
20170706_03_04_03_B,visible,original,146.1,1,0.5999999999999943
20170706_03_04_03_B,visible,original,146.70000000000002,1,0.5999999999999943
20170706_03_04_03_B,visible,original,147.3,0,0.5999999999999943
20170706_03_04_03_B,visible,original,148.1,0,0.799999999999983
20170706_03_04_03_B,visible,original,149.20000000000002,1,1.1000000000000227
20170706_03_04_03_B,visible,original,151.70000000000002,1,0.5
20170706_03_04_03_B,visible,original,152.20000000000002,1,0.5
20170706_03_04_03_B,visible,original,152.8,1,0.5999999999999943
20170706_03_04_03_B,visible,original,153.4,1,0.5999999999999943
20170706_03_04_03_B,visible,original,154.20000000000002,1,0.4000000000000057
20170706_03_04_03_B,visible,original,154.60000000000002,1,0.4000000000000057
20170706_03_04_03_B,visible,original,155.20000000000002,1,0.5999999999999943
20170706_03_04_03_B,visible,original,155.9,1,0.6999999999999886
20170706_03_04_03_B,visible,original,156.60000000000002,1,0.39999999999997726
20170706_03_04_03_B,visible,original,157.0,1,0.39999999999997726
20170706_03_04_03_B,visible,original,157.60000000000002,1,0.5999999999999943
20170706_03_04_03_B,visible,original,158.20000000000002,1,0.5999999999999943
20170706_03_04_03_B,visible,original,159.0,0,0.5
20170706_03_04_03_B,visible,original,159.5,1,0.5
20170706_03_04_03_B,visible,original,160.10000000000002,1,0.6000000000000227
20170706_03_04_03_B,visible,original,160.8,0,0.6999999999999886
20170706_03_04_03_B,visible,original,162.4,1,0.5999999999999943
20170706_03_04_03_B,visible,original,163.0,1,0.5999999999999943
20170706_03_04_03_B,visible,original,163.60000000000002,0,0.5999999999999943
20170706_03_04_03_B,visible,original,164.20000000000002,1,0.29999999999998295
20170706_03_04_03_B,visible,original,164.5,1,0.29999999999998295
20170706_03_04_03_B,visible,original,165.0,1,0.5
20170706_03_04_03_B,visible,original,165.60000000000002,1,0.5999999999999943
20170706_03_04_03_B,visible,original,166.20000000000002,1,0.5999999999999943
20170706_03_04_03_B,visible,original,166.8,1,0.5999999999999943
20170706_03_04_03_B,visible,original,167.4,1,0.5999999999999943
20170706_03_04_03_B,visible,original,168.0,1,0.5
20170706_03_04_03_B,visible,original,168.5,1,0.5
20170706_03_04_03_B,visible,original,169.0,1,0.5
20170706_03_04_03_B,visible,original,169.70000000000002,1,0.5999999999999943
20170706_03_04_03_B,visible,original,170.3,0,0.5999999999999943
20170706_03_04_03_B,visible,original,171.0,1,0.6999999999999886
20170706_03_04_03_B,visible,original,171.8,1,0.5
20170706_03_04_03_B,visible,original,172.3,1,0.5
20170706_03_04_03_B,visible,original,172.9,1,0.5999999999999943
20170706_03_04_03_B,visible,original,173.5,1,0.5999999999999943
20170706_03_04_03_B,visible,original,174.10000000000002,0,0.6000000000000227
20170706_03_04_03_B,visible,original,175.5,1,0.5
20170706_03_04_03_B,visible,original,176.0,1,0.5
20170706_03_04_03_B,visible,original,176.70000000000002,1,0.5
20170706_03_04_03_B,visible,original,177.20000000000002,1,0.5
20170706_03_04_03_B,visible,original,177.8,1,0.5999999999999943
20170706_03_04_03_B,visible,original,178.4,1,0.4000000000000057
20170706_03_04_03_B,visible,original,178.8,1,0.4000000000000057
20170706_03_04_03_B,visible,original,179.20000000000002,1,0.4000000000000057
20170706_03_04_03_B,visible,original,179.70000000000002,0,0.5
20170706_03_04_03_B,visible,second,5.800000000000001,1,1.0999999999999996
20170706_03_04_03_B,visible,second,6.9,1,0.5
20170706_03_04_03_B,visible,second,7.4,1,0.40000000000000036
20170706_03_04_03_B,visible,second,7.800000000000001,1,0.40000000000000036
20170706_03_04_03_B,visible,second,8.200000000000001,1,0.40000000000000036
20170706_03_04_03_B,visible,second,8.8,1,0.40000000000000036
20170706_03_04_03_B,visible,second,9.200000000000001,1,0.40000000000000036
20170706_03_04_03_B,visible,second,9.8,1,0.5
20170706_03_04_03_B,visible,second,10.3,1,0.5
20170706_03_04_03_B,visible,second,10.8,1,0.5
20170706_03_04_03_B,visible,second,11.700000000000001,1,0.5999999999999996
20170706_03_04_03_B,visible,second,12.3,1,0.5999999999999996
20170706_03_04_03_B,visible,second,13.200000000000001,1,0.9000000000000004
20170706_03_04_03_B,visible,second,14.600000000000001,1,0.3999999999999986
20170706_03_04_03_B,visible,second,15.0,1,0.3999999999999986
20170706_03_04_03_B,visible,second,15.4,1,0.40000000000000036
20170706_03_04_03_B,visible,second,16.0,1,0.5999999999999996
20170706_03_04_03_B,visible,second,16.8,1,0.6000000000000014
20170706_03_04_03_B,visible,second,17.400000000000002,1,0.3999999999999986
20170706_03_04_03_B,visible,second,17.8,1,0.3999999999999986
20170706_03_04_03_B,visible,second,18.3,1,0.5
20170706_03_04_03_B,visible,second,18.900000000000002,1,0.5999999999999979
20170706_03_04_03_B,visible,second,19.5,1,0.5999999999999979
20170706_03_04_03_B,visible,second,20.1,1,0.6000000000000014
20170706_03_04_03_B,visible,second,20.8,1,0.6000000000000014
20170706_03_04_03_B,visible,second,21.400000000000002,1,0.5999999999999979
20170706_03_04_03_B,visible,second,22.0,1,0.5999999999999979
20170706_03_04_03_B,visible,second,22.900000000000002,1,0.9000000000000021
20170706_03_04_03_B,visible,second,24.200000000000003,1,1.0
20170706_03_04_03_B,visible,second,25.200000000000003,1,0.5
20170706_03_04_03_B,visible,second,25.700000000000003,1,0.5
20170706_03_04_03_B,visible,second,26.200000000000003,1,0.5
20170706_03_04_03_B,visible,second,26.8,1,0.5999999999999979
20170706_03_04_03_B,visible,second,27.6,1,0.8000000000000007
20170706_03_04_03_B,visible,second,28.400000000000002,1,0.5999999999999979
20170706_03_04_03_B,visible,second,29.0,1,0.5999999999999979
20170706_03_04_03_B,visible,second,29.6,1,0.6000000000000014
20170706_03_04_03_B,visible,second,30.200000000000003,1,0.5999999999999979
20170706_03_04_03_B,visible,second,30.8,1,0.5999999999999979
20170706_03_04_03_B,visible,second,34.0,1,0.5
20170706_03_04_03_B,visible,second,34.5,1,0.5
20170706_03_04_03_B,visible,second,35.0,1,0.5
20170706_03_04_03_B,visible,second,35.5,1,0.3999999999999986
20170706_03_04_03_B,visible,second,35.9,1,0.3999999999999986
20170706_03_04_03_B,visible,second,36.4,1,0.5
20170706_03_04_03_B,visible,second,36.9,1,0.5
20170706_03_04_03_B,visible,second,37.800000000000004,1,0.9000000000000057
20170706_03_04_03_B,visible,second,40.300000000000004,1,0.6000000000000014
20170706_03_04_03_B,visible,second,40.900000000000006,1,0.6000000000000014
20170706_03_04_03_B,visible,second,41.6,1,0.5
20170706_03_04_03_B,visible,second,42.1,1,0.5
20170706_03_04_03_B,visible,second,42.6,1,0.5
20170706_03_04_03_B,visible,second,43.1,1,0.3999999999999986
20170706_03_04_03_B,visible,second,43.5,1,0.3999999999999986
20170706_03_04_03_B,visible,second,44.900000000000006,1,0.5999999999999943
20170706_03_04_03_B,visible,second,45.5,1,0.4000000000000057
20170706_03_04_03_B,visible,second,45.900000000000006,1,0.4000000000000057
20170706_03_04_03_B,visible,second,46.5,1,0.5999999999999943
20170706_03_04_03_B,visible,second,47.6,1,0.8000000000000043
20170706_03_04_03_B,visible,second,48.400000000000006,1,0.6999999999999957
20170706_03_04_03_B,visible,second,49.1,1,0.6999999999999957
20170706_03_04_03_B,visible,second,50.2,1,1.1000000000000014
20170706_03_04_03_B,visible,second,51.400000000000006,1,1.1999999999999957
20170706_03_04_03_B,visible,second,52.6,1,0.8000000000000043
20170706_03_04_03_B,visible,second,53.400000000000006,1,0.5
20170706_03_04_03_B,visible,second,53.900000000000006,1,0.5
20170706_03_04_03_B,visible,second,54.5,1,0.5
20170706_03_04_03_B,visible,second,55.0,1,0.5
20170706_03_04_03_B,visible,second,55.5,1,0.5
20170706_03_04_03_B,visible,second,56.0,1,0.5
20170706_03_04_03_B,visible,second,56.5,1,0.5
20170706_03_04_03_B,visible,second,57.1,1,0.6000000000000014
20170706_03_04_03_B,visible,second,57.7,1,0.6000000000000014
20170706_03_04_03_B,visible,second,58.5,1,0.5
20170706_03_04_03_B,visible,second,59.0,1,0.5
20170706_03_04_03_B,visible,second,59.7,1,0.7000000000000028
20170706_03_04_03_B,visible,second,62.300000000000004,1,0.5
20170706_03_04_03_B,visible,second,62.800000000000004,1,0.3999999999999986
20170706_03_04_03_B,visible,second,63.2,1,0.3999999999999986
20170706_03_04_03_B,visible,second,63.800000000000004,1,0.6000000000000014
20170706_03_04_03_B,visible,second,64.60000000000001,1,0.5999999999999943
20170706_03_04_03_B,visible,second,65.2,1,0.5999999999999943
20170706_03_04_03_B,visible,second,65.8,1,0.5
20170706_03_04_03_B,visible,second,66.3,1,0.5
20170706_03_04_03_B,visible,second,66.8,1,0.5
20170706_03_04_03_B,visible,second,67.4,1,0.5999999999999943
20170706_03_04_03_B,visible,second,68.0,1,0.5999999999999943
20170706_03_04_03_B,visible,second,68.7,1,0.7000000000000028
20170706_03_04_03_B,visible,second,69.4,1,0.7000000000000028
20170706_03_04_03_B,visible,second,70.4,1,1.0
20170706_03_04_03_B,visible,second,72.60000000000001,1,0.8999999999999915
20170706_03_04_03_B,visible,second,73.5,1,0.6000000000000085
20170706_03_04_03_B,visible,second,74.10000000000001,1,0.6000000000000085
20170706_03_04_03_B,visible,second,74.9,1,0.3999999999999915
20170706_03_04_03_B,visible,second,75.3,1,0.3999999999999915
20170706_03_04_03_B,visible,second,75.8,1,0.5
20170706_03_04_03_B,visible,second,76.4,1,0.6000000000000085
20170706_03_04_03_B,visible,second,77.10000000000001,1,0.7000000000000028
20170706_03_04_03_B,visible,second,78.2,1,0.5
20170706_03_04_03_B,visible,second,78.7,1,0.5
20170706_03_04_03_B,visible,second,79.4,1,0.7000000000000028
20170706_03_04_03_B,visible,second,80.5,1,0.8000000000000114
20170706_03_04_03_B,visible,second,81.30000000000001,1,0.3999999999999915
20170706_03_04_03_B,visible,second,81.7,1,0.3999999999999915
20170706_03_04_03_B,visible,second,82.30000000000001,1,0.6000000000000085
20170706_03_04_03_B,visible,second,83.4,1,0.5
20170706_03_04_03_B,visible,second,83.9,1,0.5
20170706_03_04_03_B,visible,second,85.4,1,0.5
20170706_03_04_03_B,visible,second,85.9,1,0.5
20170706_03_04_03_B,visible,second,86.7,1,0.7999999999999972
20170706_03_04_03_B,visible,second,87.7,1,1.0
20170706_03_04_03_B,visible,second,88.9,1,0.9000000000000057
20170706_03_04_03_B,visible,second,89.80000000000001,1,0.9000000000000057
20170706_03_04_03_B,visible,second,92.2,1,0.5
20170706_03_04_03_B,visible,second,92.7,1,0.5
20170706_03_04_03_B,visible,second,93.30000000000001,1,0.5999999999999943
20170706_03_04_03_B,visible,second,93.9,1,0.5999999999999943
20170706_03_04_03_B,visible,second,94.5,1,0.5999999999999943
20170706_03_04_03_B,visible,second,95.30000000000001,1,0.6999999999999886
20170706_03_04_03_B,visible,second,96.0,1,0.6999999999999886
20170706_03_04_03_B,visible,second,96.80000000000001,1,0.8000000000000114
20170706_03_04_03_B,visible,second,98.60000000000001,1,1.3999999999999915
20170706_03_04_03_B,visible,second,100.0,1,1.0
20170706_03_04_03_B,visible,second,101.0,1,0.6000000000000085
20170706_03_04_03_B,visible,second,101.60000000000001,1,0.6000000000000085
20170706_03_04_03_B,visible,second,102.4,1,0.7999999999999972
20170706_03_04_03_B,visible,second,103.30000000000001,1,0.6999999999999886
20170706_03_04_03_B,visible,second,104.0,1,0.6999999999999886
20170706_03_04_03_B,visible,second,104.7,1,0.7000000000000028
20170706_03_04_03_B,visible,second,105.5,1,0.7999999999999972
20170706_03_04_03_B,visible,second,106.5,1,1.0
20170706_03_04_03_B,visible,second,109.7,1,0.7999999999999972
20170706_03_04_03_B,visible,second,110.5,1,0.5
20170706_03_04_03_B,visible,second,111.0,1,0.5
20170706_03_04_03_B,visible,second,111.5,1,0.5
20170706_03_04_03_B,visible,second,112.30000000000001,1,0.7999999999999972
20170706_03_04_03_B,visible,second,113.10000000000001,1,0.5
20170706_03_04_03_B,visible,second,113.60000000000001,1,0.5
20170706_03_04_03_B,visible,second,114.10000000000001,1,0.5
20170706_03_04_03_B,visible,second,114.7,1,0.5999999999999943
20170706_03_04_03_B,visible,second,115.30000000000001,1,0.5
20170706_03_04_03_B,visible,second,115.80000000000001,1,0.5
20170706_03_04_03_B,visible,second,116.4,1,0.5999999999999943
20170706_03_04_03_B,visible,second,117.10000000000001,1,0.5999999999999943
20170706_03_04_03_B,visible,second,117.7,1,0.5999999999999943
20170706_03_04_03_B,visible,second,120.2,1,2.5
20170706_03_04_03_B,visible,second,122.7,1,0.9000000000000057
20170706_03_04_03_B,visible,second,123.60000000000001,1,0.5
20170706_03_04_03_B,visible,second,124.10000000000001,0,0.5
20170706_03_04_03_B,visible,second,124.80000000000001,1,0.5999999999999943
20170706_03_04_03_B,visible,second,125.4,1,0.5999999999999943
20170706_03_04_03_B,visible,second,126.0,1,0.5999999999999943
20170706_03_04_03_B,visible,second,126.60000000000001,0,0.5999999999999943
20170706_03_04_03_B,visible,second,127.2,0,0.5999999999999943
20170706_03_04_03_B,visible,second,127.80000000000001,0,0.6000000000000085
20170706_03_04_03_B,visible,second,128.5,0,0.6999999999999886
20170706_03_04_03_B,visible,second,129.3,1,0.6999999999999886
20170706_03_04_03_B,visible,second,130.0,1,0.6999999999999886
20170706_03_04_03_B,visible,second,130.8,1,0.8000000000000114
20170706_03_04_03_B,visible,second,132.5,1,1.6999999999999886
20170706_03_04_03_B,visible,second,136.20000000000002,1,0.5
20170706_03_04_03_B,visible,second,136.70000000000002,1,0.5
20170706_03_04_03_B,visible,second,137.20000000000002,1,0.5
20170706_03_04_03_B,visible,second,137.70000000000002,1,0.5
20170706_03_04_03_B,visible,second,138.3,1,0.5
20170706_03_04_03_B,visible,second,138.8,1,0.5
20170706_03_04_03_B,visible,second,139.3,1,0.5
20170706_03_04_03_B,visible,second,139.8,1,0.5
20170706_03_04_03_B,visible,second,140.4,1,0.5999999999999943
20170706_03_04_03_B,visible,second,143.4,1,0.5999999999999943
20170706_03_04_03_B,visible,second,144.0,1,0.5999999999999943
20170706_03_04_03_B,visible,second,144.6,1,0.5999999999999943
20170706_03_04_03_B,visible,second,145.5,1,0.700000000000017
20170706_03_04_03_B,visible,second,146.20000000000002,1,0.700000000000017
20170706_03_04_03_B,visible,second,147.20000000000002,1,1.0
20170706_03_04_03_B,visible,second,148.8,1,1.5999999999999943
20170706_03_04_03_B,visible,second,151.6,1,0.700000000000017
20170706_03_04_03_B,visible,second,152.3,1,0.6999999999999886
20170706_03_04_03_B,visible,second,153.0,1,0.6000000000000227
20170706_03_04_03_B,visible,second,153.60000000000002,1,0.39999999999997726
20170706_03_04_03_B,visible,second,154.0,1,0.39999999999997726
20170706_03_04_03_B,visible,second,154.70000000000002,1,0.5999999999999943
20170706_03_04_03_B,visible,second,155.3,1,0.5999999999999943
20170706_03_04_03_B,visible,second,156.0,1,0.6000000000000227
20170706_03_04_03_B,visible,second,156.60000000000002,1,0.5999999999999943
20170706_03_04_03_B,visible,second,157.20000000000002,1,0.5999999999999943
20170706_03_04_03_B,visible,second,157.8,1,0.5999999999999943
20170706_03_04_03_B,visible,second,158.4,1,0.5999999999999943
20170706_03_04_03_B,visible,second,159.8,1,0.6999999999999886
20170706_03_04_03_B,visible,second,160.5,1,0.6999999999999886
20170706_03_04_03_B,visible,second,162.4,1,1.0999999999999943
20170706_03_04_03_B,visible,second,163.5,1,0.700000000000017
20170706_03_04_03_B,visible,second,164.20000000000002,1,0.4000000000000057
20170706_03_04_03_B,visible,second,164.60000000000002,1,0.4000000000000057
20170706_03_04_03_B,visible,second,165.20000000000002,1,0.5999999999999943
20170706_03_04_03_B,visible,second,165.8,1,0.5999999999999943
20170706_03_04_03_B,visible,second,166.4,1,0.5
20170706_03_04_03_B,visible,second,166.9,1,0.5
20170706_03_04_03_B,visible,second,167.70000000000002,1,0.5999999999999943
20170706_03_04_03_B,visible,second,168.3,1,0.5999999999999943
20170706_03_04_03_B,visible,second,168.9,1,0.5999999999999943
20170706_03_04_03_B,visible,second,169.5,1,0.5999999999999943
20170706_03_04_03_B,visible,second,170.10000000000002,1,0.6000000000000227
20170706_03_04_03_B,visible,second,171.4,1,0.5
20170706_03_04_03_B,visible,second,171.9,1,0.5
20170706_03_04_03_B,visible,second,172.4,1,0.5
20170706_03_04_03_B,visible,second,172.9,1,0.5
20170706_03_04_03_B,visible,second,173.5,1,0.5999999999999943
20170706_03_04_03_B,visible,second,175.3,1,1.0999999999999943
20170706_03_04_03_B,visible,second,176.4,1,0.5
20170706_03_04_03_B,visible,second,176.9,1,0.5
20170706_03_04_03_B,visible,second,177.4,1,0.4000000000000057
20170706_03_04_03_B,visible,second,177.8,1,0.4000000000000057
20170706_03_04_03_B,visible,second,178.3,1,0.4000000000000057
20170706_03_04_03_B,visible,second,178.70000000000002,1,0.4000000000000057
20170706_03_04_03_B,visible,second,179.4,1,0.6999999999999886
20170706_05_06_03_A,visible,original,3.6,1,0.5000000000000004
20170706_05_06_03_A,visible,original,4.1000000000000005,1,0.5000000000000004
20170706_05_06_03_A,visible,original,4.800000000000001,1,0.2999999999999998
20170706_05_06_03_A,visible,original,5.1000000000000005,0,0.2999999999999998
20170706_05_06_03_A,visible,original,5.5,1,0.39999999999999947
20170706_05_06_03_A,visible,original,6.0,1,0.5
20170706_05_06_03_A,visible,original,6.5,1,0.40000000000000036
20170706_05_06_03_A,visible,original,6.9,1,0.40000000000000036
20170706_05_06_03_A,visible,original,7.300000000000001,1,0.40000000000000036
20170706_05_06_03_A,visible,original,8.1,1,0.40000000000000036
20170706_05_06_03_A,visible,original,8.5,1,0.40000000000000036
20170706_05_06_03_A,visible,original,9.1,1,0.5999999999999996
20170706_05_06_03_A,visible,original,9.9,0,0.8000000000000007
20170706_05_06_03_A,visible,original,11.5,1,1.1000000000000014
20170706_05_06_03_A,visible,original,12.600000000000001,1,0.6999999999999993
20170706_05_06_03_A,visible,original,13.3,1,0.5
20170706_05_06_03_A,visible,original,13.8,1,0.5
20170706_05_06_03_A,visible,original,14.3,1,0.3000000000000007
20170706_05_06_03_A,visible,original,14.600000000000001,1,0.3000000000000007
20170706_05_06_03_A,visible,original,15.100000000000001,1,0.5
20170706_05_06_03_A,visible,original,15.700000000000001,1,0.5999999999999996
20170706_05_06_03_A,visible,original,16.400000000000002,1,0.5
20170706_05_06_03_A,visible,original,16.900000000000002,1,0.5
20170706_05_06_03_A,visible,original,17.7,0,0.5
20170706_05_06_03_A,visible,original,18.2,1,0.5
20170706_05_06_03_A,visible,original,19.6,1,0.5
20170706_05_06_03_A,visible,original,20.1,1,0.5
20170706_05_06_03_A,visible,original,20.6,1,0.5
20170706_05_06_03_A,visible,original,21.1,1,0.5
20170706_05_06_03_A,visible,original,21.700000000000003,1,0.5
20170706_05_06_03_A,visible,original,22.200000000000003,1,0.5
20170706_05_06_03_A,visible,original,23.0,1,0.3000000000000007
20170706_05_06_03_A,visible,original,23.3,0,0.3000000000000007
20170706_05_06_03_A,visible,original,24.1,0,0.8000000000000007
20170706_05_06_03_A,visible,original,25.3,1,0.6000000000000014
20170706_05_06_03_A,visible,original,25.900000000000002,1,0.6000000000000014
20170706_05_06_03_A,visible,original,26.6,1,0.6000000000000014
20170706_05_06_03_A,visible,original,27.200000000000003,1,0.5999999999999979
20170706_05_06_03_A,visible,original,27.8,1,0.5
20170706_05_06_03_A,visible,original,28.3,1,0.5
20170706_05_06_03_A,visible,original,28.900000000000002,1,0.5999999999999979
20170706_05_06_03_A,visible,original,29.5,1,0.5999999999999979
20170706_05_06_03_A,visible,original,30.1,0,0.6000000000000014
20170706_05_06_03_A,visible,original,31.200000000000003,1,0.5
20170706_05_06_03_A,visible,original,31.700000000000003,1,0.5
20170706_05_06_03_A,visible,original,32.2,1,0.5
20170706_05_06_03_A,visible,original,32.7,1,0.5
20170706_05_06_03_A,visible,original,33.2,0,0.5
20170706_05_06_03_A,visible,original,34.800000000000004,1,0.3999999999999986
20170706_05_06_03_A,visible,original,35.2,1,0.3999999999999986
20170706_05_06_03_A,visible,original,35.800000000000004,1,0.5
20170706_05_06_03_A,visible,original,36.300000000000004,0,0.5
20170706_05_06_03_A,visible,original,36.800000000000004,1,0.5
20170706_05_06_03_A,visible,original,37.300000000000004,1,0.3999999999999986
20170706_05_06_03_A,visible,original,37.7,0,0.3999999999999986
20170706_05_06_03_A,visible,original,38.400000000000006,1,0.5999999999999943
20170706_05_06_03_A,visible,original,39.0,0,0.5999999999999943
20170706_05_06_03_A,visible,original,40.5,0,0.7000000000000028
20170706_05_06_03_A,visible,original,41.2,1,0.7000000000000028
20170706_05_06_03_A,visible,original,42.6,1,0.8000000000000043
20170706_05_06_03_A,visible,original,43.400000000000006,1,0.6999999999999957
20170706_05_06_03_A,visible,original,44.1,1,0.6000000000000014
20170706_05_06_03_A,visible,original,44.7,1,0.5
20170706_05_06_03_A,visible,original,45.2,1,0.5
20170706_05_06_03_A,visible,original,45.7,1,0.5
20170706_05_06_03_A,visible,original,46.5,1,0.5
20170706_05_06_03_A,visible,original,47.0,0,0.5
20170706_05_06_03_A,visible,original,47.5,1,0.5
20170706_05_06_03_A,visible,original,48.0,1,0.5
20170706_05_06_03_A,visible,original,48.5,1,0.5
20170706_05_06_03_A,visible,original,49.1,1,0.6000000000000014
20170706_05_06_03_A,visible,original,49.800000000000004,0,0.7000000000000028
20170706_05_06_03_A,visible,original,51.0,1,0.6000000000000014
20170706_05_06_03_A,visible,original,51.6,1,0.6000000000000014
20170706_05_06_03_A,visible,original,52.2,1,0.5
20170706_05_06_03_A,visible,original,52.7,0,0.5
20170706_05_06_03_A,visible,original,53.6,1,0.8999999999999986
20170706_05_06_03_A,visible,original,54.7,1,0.7999999999999972
20170706_05_06_03_A,visible,original,55.5,1,0.5
20170706_05_06_03_A,visible,original,56.0,1,0.5
20170706_05_06_03_A,visible,original,56.6,1,0.6000000000000014
20170706_05_06_03_A,visible,original,57.2,1,0.6000000000000014
20170706_05_06_03_A,visible,original,58.5,1,0.7000000000000028
20170706_05_06_03_A,visible,original,59.2,1,0.5
20170706_05_06_03_A,visible,original,59.7,1,0.5
20170706_05_06_03_A,visible,original,60.300000000000004,0,0.6000000000000014
20170706_05_06_03_A,visible,original,61.1,1,0.6000000000000014
20170706_05_06_03_A,visible,original,61.7,1,0.3999999999999986
20170706_05_06_03_A,visible,original,62.1,1,0.3999999999999986
20170706_05_06_03_A,visible,original,62.6,1,0.3999999999999986
20170706_05_06_03_A,visible,original,63.0,0,0.3999999999999986
20170706_05_06_03_A,visible,original,63.5,1,0.5
20170706_05_06_03_A,visible,original,64.2,1,0.7000000000000028
20170706_05_06_03_A,visible,original,65.0,1,0.7999999999999972
20170706_05_06_03_A,visible,original,67.2,0,1.7999999999999972
20170706_05_06_03_A,visible,original,69.0,1,1.0
20170706_05_06_03_A,visible,original,70.0,1,0.7000000000000028
20170706_05_06_03_A,visible,original,70.7,1,0.7000000000000028
20170706_05_06_03_A,visible,original,71.4,1,0.5
20170706_05_06_03_A,visible,original,71.9,1,0.5
20170706_05_06_03_A,visible,original,72.5,1,0.4000000000000057
20170706_05_06_03_A,visible,original,72.9,0,0.4000000000000057
20170706_05_06_03_A,visible,original,73.5,1,0.5999999999999943
20170706_05_06_03_A,visible,original,74.10000000000001,1,0.6000000000000085
20170706_05_06_03_A,visible,original,75.0,1,0.6000000000000085
20170706_05_06_03_A,visible,original,75.60000000000001,1,0.5999999999999943
20170706_05_06_03_A,visible,original,76.2,1,0.5999999999999943
20170706_05_06_03_A,visible,original,77.7,1,0.6000000000000085
20170706_05_06_03_A,visible,original,78.30000000000001,1,0.5999999999999943
20170706_05_06_03_A,visible,original,78.9,1,0.5999999999999943
20170706_05_06_03_A,visible,original,79.5,1,0.5
20170706_05_06_03_A,visible,original,80.0,1,0.4000000000000057
20170706_05_06_03_A,visible,original,80.4,1,0.4000000000000057
20170706_05_06_03_A,visible,original,80.9,1,0.5
20170706_05_06_03_A,visible,original,81.60000000000001,1,0.5
20170706_05_06_03_A,visible,original,82.10000000000001,0,0.5
20170706_05_06_03_A,visible,original,82.7,0,0.5999999999999943
20170706_05_06_03_A,visible,original,84.2,1,0.7000000000000028
20170706_05_06_03_A,visible,original,84.9,1,0.5999999999999943
20170706_05_06_03_A,visible,original,85.5,1,0.4000000000000057
20170706_05_06_03_A,visible,original,85.9,1,0.4000000000000057
20170706_05_06_03_A,visible,original,86.5,1,0.5
20170706_05_06_03_A,visible,original,87.0,1,0.5
20170706_05_06_03_A,visible,original,87.5,1,0.5
20170706_05_06_03_A,visible,original,88.10000000000001,0,0.5
20170706_05_06_03_A,visible,original,88.60000000000001,0,0.5
20170706_05_06_03_A,visible,original,89.7,1,0.6000000000000085
20170706_05_06_03_A,visible,original,90.30000000000001,1,0.3999999999999915
20170706_05_06_03_A,visible,original,90.7,1,0.3999999999999915
20170706_05_06_03_A,visible,original,91.4,1,0.5999999999999943
20170706_05_06_03_A,visible,original,92.0,1,0.5999999999999943
20170706_05_06_03_A,visible,original,92.60000000000001,1,0.6000000000000085
20170706_05_06_03_A,visible,original,94.30000000000001,1,0.6999999999999886
20170706_05_06_03_A,visible,original,95.0,1,0.4000000000000057
20170706_05_06_03_A,visible,original,95.4,1,0.4000000000000057
20170706_05_06_03_A,visible,original,95.80000000000001,1,0.4000000000000057
20170706_05_06_03_A,visible,original,96.30000000000001,0,0.3999999999999915
