label,condition,tolerance,n_events_a,n_events_b,n_matched,precision,recall,f1,median_abs_dt,p95_abs_dt,mean_dt_signed,median_dt_signed,offset_applied
20170705_01_02_01_A,invisible,0.05,210,201,41,0.20398009950248755,0.19523809523809524,0.19951338199513383,0.0,0.0,0.0,0.0,0.0
20170705_01_02_01_A,invisible,0.1,210,201,112,0.5572139303482587,0.5333333333333333,0.5450121654501217,0.09999999999999432,0.10000000000000853,-0.006250000000000184,0.0,0.0
20170705_01_02_01_A,invisible,0.15,210,201,112,0.5572139303482587,0.5333333333333333,0.5450121654501217,0.09999999999999432,0.10000000000000853,-0.006250000000000184,0.0,0.0
20170705_01_02_01_A,invisible,0.2,210,201,165,0.8208955223880597,0.7857142857142857,0.8029197080291971,0.10000000000000142,0.20000000000000284,-0.0006060606060606362,0.0,0.0
20170705_01_02_01_A,invisible,0.3,210,201,179,0.8905472636815921,0.8523809523809524,0.8710462287104624,0.10000000000000142,0.29999999999999716,-0.0027932960893853956,0.0,0.0
20170705_01_02_01_A,invisible,0.5,210,201,187,0.9303482587064676,0.8904761904761904,0.9099756690997567,0.10000000000002274,0.5,0.022994652406417126,0.0,0.0
20170705_03_04_02_A,invisible,0.05,271,288,81,0.28125,0.2988929889298893,0.28980322003577824,0.0,0.0,0.0,0.0,-0.09999999999999432
20170705_03_04_02_A,invisible,0.1,271,288,183,0.6354166666666666,0.6752767527675276,0.6547406082289803,0.09999999999999432,0.10000000000000853,0.009836065573770557,0.0,-0.09999999999999432
20170705_03_04_02_A,invisible,0.15,271,288,183,0.6354166666666666,0.6752767527675276,0.6547406082289803,0.09999999999999432,0.10000000000000853,0.009836065573770557,0.0,-0.09999999999999432
20170705_03_04_02_A,invisible,0.2,271,288,234,0.8125,0.8634686346863468,0.8372093023255814,0.09999999999999432,0.20000000000000284,0.008547008547009,0.0,-0.09999999999999432
20170705_03_04_02_A,invisible,0.3,271,288,250,0.8680555555555556,0.922509225092251,0.8944543828264759,0.09999999999999432,0.3000000000000003,-0.021199999999999348,0.0,-0.09999999999999432
20170705_03_04_02_A,invisible,0.5,271,288,262,0.9097222222222222,0.966789667896679,0.9373881932021467,0.19999999999998863,0.5,-0.09580152671755664,-0.09999999999999432,-0.09999999999999432
20170707_01_02_03_A,invisible,0.05,257,283,54,0.19081272084805653,0.21011673151750973,0.2,0.0,0.0,0.0,0.0,-0.1999999999999993
20170707_01_02_03_A,invisible,0.1,257,283,148,0.5229681978798587,0.5758754863813229,0.5481481481481482,0.09999999999999432,0.10000000000000853,-0.012162162162162576,0.0,-0.1999999999999993
20170707_01_02_03_A,invisible,0.15,257,283,148,0.5229681978798587,0.5758754863813229,0.5481481481481482,0.09999999999999432,0.10000000000000853,-0.012162162162162576,0.0,-0.1999999999999993
20170707_01_02_03_A,invisible,0.2,257,283,220,0.7773851590106007,0.8560311284046692,0.8148148148148148,0.10000000000000142,0.20000000000000284,-0.03227272727272764,0.0,-0.1999999999999993
20170707_01_02_03_A,invisible,0.3,257,283,235,0.8303886925795053,0.914396887159533,0.8703703703703703,0.10000000000000853,0.29999999999999793,-0.08042553191489374,-0.09999999999999432,-0.1999999999999993
20170707_01_02_03_A,invisible,0.5,257,283,244,0.8621908127208481,0.9494163424124513,0.9037037037037037,0.20000000000000062,0.5,-0.17131147540983624,-0.1999999999999993,-0.1999999999999993
20170707_11_12_01_A,invisible,0.05,248,255,40,0.1568627450980392,0.16129032258064516,0.15904572564612326,0.0,0.0,0.0,0.0,-0.1999999999999993
20170707_11_12_01_A,invisible,0.1,248,255,106,0.41568627450980394,0.4274193548387097,0.42147117296222664,0.09999999999999432,0.10000000000000853,-0.01886792452830152,0.0,-0.1999999999999993
20170707_11_12_01_A,invisible,0.15,248,255,106,0.41568627450980394,0.4274193548387097,0.42147117296222664,0.09999999999999432,0.10000000000000853,-0.01886792452830152,0.0,-0.1999999999999993
20170707_11_12_01_A,invisible,0.2,248,255,194,0.7607843137254902,0.782258064516129,0.7713717693836978,0.10000000000000853,0.20000000000000284,-0.05515463917525733,-0.09999999999999432,-0.1999999999999993
20170707_11_12_01_A,invisible,0.3,248,255,224,0.8784313725490196,0.9032258064516129,0.8906560636182901,0.19999999999998863,0.30000000000000426,-0.08437499999999946,-0.10000000000000142,-0.1999999999999993
20170707_11_12_01_A,invisible,0.5,248,255,240,0.9411764705882353,0.967741935483871,0.9542743538767396,0.1999999999999993,0.4050000000000037,-0.18041666666666611,-0.1999999999999993,-0.1999999999999993
20170710_13_14_03_A,invisible,0.05,250,252,56,0.2222222222222222,0.224,0.22310756972111553,0.0,0.0,0.0,0.0,0.0
20170710_13_14_03_A,invisible,0.1,250,252,148,0.5873015873015873,0.592,0.5896414342629482,0.09999999999999432,0.10000000000000853,0.01216216216216193,0.0,0.0
20170710_13_14_03_A,invisible,0.15,250,252,148,0.5873015873015873,0.592,0.5896414342629482,0.09999999999999432,0.10000000000000853,0.01216216216216193,0.0,0.0
